Create schedule for 95 teams playing 16 rounds in 190 matches
with a minimum match separation of 7 running 5000000 iterations.

   0:00    0.03% complete (134 updates), about 12 minutes remaining  
   0:00    0.07% complete (153 updates), about 13 minutes remaining  
   0:00    0.10% complete (162 updates), about 12 minutes remaining  
   0:01    0.13% complete (168 updates), about 12 minutes remaining  
   1:01    8.33% complete (270 updates), about 11 minutes remaining  
   1:02    8.37% complete (270 updates), about 11 minutes remaining  
   1:02    8.40% complete (270 updates), about 11 minutes remaining  
   1:02    8.43% complete (270 updates), about 11 minutes remaining  
   1:02    8.47% complete (270 updates), about 11 minutes remaining  
   1:03    8.50% complete (270 updates), about 11 minutes remaining  
   1:03    8.54% complete (270 updates), about 11 minutes remaining  
   1:03    8.57% complete (270 updates), about 11 minutes remaining  
   1:03    8.60% complete (270 updates), about 11 minutes remaining  
   1:04    8.64% complete (270 updates), about 11 minutes remaining  
   1:04    8.67% complete (271 updates), about 11 minutes remaining  
   1:04    8.70% complete (271 updates), about 11 minutes remaining  
   1:04    8.74% complete (272 updates), about 11 minutes remaining  
   1:05    8.77% complete (272 updates), about 11 minutes remaining  
   1:05    8.81% complete (272 updates), about 11 minutes remaining  
   1:05    8.84% complete (272 updates), about 11 minutes remaining  
   1:05    8.87% complete (272 updates), about 11 minutes remaining  
   1:06    8.91% complete (272 updates), about 11 minutes remaining  
   1:06    8.94% complete (272 updates), about 11 minutes remaining  
   1:06    8.98% complete (272 updates), about 11 minutes remaining  
   1:06    9.01% complete (272 updates), about 11 minutes remaining  
   1:07    9.05% complete (272 updates), about 11 minutes remaining  
   1:07    9.08% complete (272 updates), about 11 minutes remaining  
   1:07    9.11% complete (272 updates), about 11 minutes remaining  
   1:07    9.15% complete (272 updates), about 11 minutes remaining  
   1:08    9.18% complete (272 updates), about 11 minutes remaining  
   1:08    9.22% complete (272 updates), about 11 minutes remaining  
   1:08    9.25% complete (272 updates), about 11 minutes remaining  
   1:08    9.29% complete (273 updates), about 11 minutes remaining  
   1:09    9.32% complete (273 updates), about 11 minutes remaining  
   1:09    9.36% complete (273 updates), about 11 minutes remaining  
   1:09    9.39% complete (273 updates), about 11 minutes remaining  
   1:09    9.42% complete (273 updates), about 11 minutes remaining  
   1:10    9.46% complete (273 updates), about 11 minutes remaining  
   1:10    9.49% complete (273 updates), about 11 minutes remaining  
   1:10    9.53% complete (273 updates), about 11 minutes remaining  
   1:10    9.56% complete (273 updates), about 11 minutes remaining  
   1:11    9.60% complete (273 updates), about 11 minutes remaining  
   1:11    9.63% complete (274 updates), about 11 minutes remaining  
   1:11    9.67% complete (274 updates), about 11 minutes remaining  
   1:11    9.70% complete (274 updates), about 11 minutes remaining  
   1:12    9.73% complete (274 updates), about 11 minutes remaining  
   1:12    9.77% complete (275 updates), about 11 minutes remaining  
   1:12    9.80% complete (275 updates), about 11 minutes remaining  
   1:12    9.84% complete (275 updates), about 11 minutes remaining  
   1:13    9.87% complete (275 updates), about 11 minutes remaining  
   1:13    9.91% complete (276 updates), about 11 minutes remaining  
   1:13    9.94% complete (276 updates), about 11 minutes remaining  
   1:13    9.98% complete (276 updates), about 11 minutes remaining  
   1:14   10.01% complete (276 updates), about 11 minutes remaining  
   1:14   10.05% complete (276 updates), about 11 minutes remaining  
   1:14   10.08% complete (276 updates), about 11 minutes remaining  
   1:14   10.12% complete (276 updates), about 11 minutes remaining  
   1:15   10.15% complete (276 updates), about 11 minutes remaining  
   1:15   10.18% complete (276 updates), about 11 minutes remaining  
   1:15   10.22% complete (276 updates), about 11 minutes remaining  
   1:15   10.25% complete (279 updates), about 11 minutes remaining  
   1:16   10.29% complete (279 updates), about 11 minutes remaining  
   1:16   10.32% complete (279 updates), about 11 minutes remaining  
   1:16   10.36% complete (279 updates), about 11 minutes remaining  
   1:16   10.39% complete (279 updates), about 11 minutes remaining  
   1:17   10.43% complete (279 updates), about 11 minutes remaining  
   1:17   10.46% complete (279 updates), about 11 minutes remaining  
   1:17   10.50% complete (279 updates), about 11 minutes remaining  
   1:17   10.53% complete (279 updates), about 11 minutes remaining  
   1:18   10.57% complete (279 updates), about 11 minutes remaining  
   1:18   10.60% complete (279 updates), about 11 minutes remaining  
   1:18   10.63% complete (279 updates), about 11 minutes remaining  
   1:18   10.67% complete (279 updates), about 11 minutes remaining  
   1:19   10.70% complete (279 updates), about 11 minutes remaining  
   1:19   10.74% complete (279 updates), about 11 minutes remaining  
   1:19   10.77% complete (279 updates), about 11 minutes remaining  
   1:19   10.81% complete (279 updates), about 11 minutes remaining  
   1:20   10.84% complete (279 updates), about 11 minutes remaining  
   1:20   10.88% complete (279 updates), about 11 minutes remaining  
   1:20   10.91% complete (279 updates), about 11 minutes remaining  
   1:20   10.95% complete (279 updates), about 11 minutes remaining  
   1:21   10.98% complete (279 updates), about 11 minutes remaining  
   1:21   11.02% complete (279 updates), about 11 minutes remaining  
   1:21   11.05% complete (279 updates), about 11 minutes remaining  
   1:21   11.09% complete (279 updates), about 11 minutes remaining  
   1:22   11.12% complete (280 updates), about 11 minutes remaining  
   1:22   11.15% complete (280 updates), about 11 minutes remaining  
   1:22   11.19% complete (280 updates), about 11 minutes remaining  
   1:22   11.22% complete (280 updates), about 11 minutes remaining  
   1:23   11.26% complete (280 updates), about 11 minutes remaining  
   1:23   11.29% complete (280 updates), about 11 minutes remaining  
   1:23   11.33% complete (280 updates), about 11 minutes remaining  
   1:23   11.36% complete (280 updates), about 11 minutes remaining  
   1:24   11.39% complete (280 updates), about 11 minutes remaining  
   1:24   11.43% complete (281 updates), about 11 minutes remaining  
   1:24   11.46% complete (281 updates), about 11 minutes remaining  
   1:24   11.50% complete (281 updates), about 11 minutes remaining  
   1:25   11.53% complete (281 updates), about 11 minutes remaining  
   1:25   11.57% complete (281 updates), about 11 minutes remaining  
   1:25   11.60% complete (281 updates), about 11 minutes remaining  
   1:25   11.64% complete (281 updates), about 11 minutes remaining  
   1:26   11.67% complete (281 updates), about 11 minutes remaining  
   1:26   11.71% complete (281 updates), about 11 minutes remaining  
   1:26   11.74% complete (281 updates), about 11 minutes remaining  
   1:26   11.78% complete (281 updates), about 11 minutes remaining  
   1:27   11.81% complete (281 updates), about 11 minutes remaining  
   1:27   11.85% complete (281 updates), about 11 minutes remaining  
   1:27   11.88% complete (281 updates), about 11 minutes remaining  
   1:27   11.92% complete (282 updates), about 11 minutes remaining  
   1:28   11.95% complete (282 updates), about 11 minutes remaining  
   1:28   11.99% complete (282 updates), about 11 minutes remaining  
   1:28   12.02% complete (282 updates), about 11 minutes remaining  
   1:28   12.06% complete (282 updates), about 11 minutes remaining  
   1:29   12.09% complete (282 updates), about 11 minutes remaining  
   1:29   12.13% complete (282 updates), about 11 minutes remaining  
   1:29   12.16% complete (282 updates), about 11 minutes remaining  
   1:29   12.20% complete (282 updates), about 11 minutes remaining  
   1:30   12.23% complete (283 updates), about 11 minutes remaining  
   1:30   12.26% complete (283 updates), about 11 minutes remaining  
   1:30   12.30% complete (283 updates), about 11 minutes remaining  
   1:30   12.33% complete (283 updates), about 11 minutes remaining  
   1:31   12.37% complete (283 updates), about 11 minutes remaining  
   1:31   12.40% complete (283 updates), about 11 minutes remaining  
   1:31   12.44% complete (283 updates), about 11 minutes remaining  
   1:31   12.47% complete (283 updates), about 11 minutes remaining  
   1:32   12.51% complete (283 updates), about 11 minutes remaining  
   1:32   12.54% complete (283 updates), about 11 minutes remaining  
   1:32   12.58% complete (283 updates), about 11 minutes remaining  
   1:32   12.61% complete (283 updates), about 11 minutes remaining  
   1:33   12.65% complete (283 updates), about 11 minutes remaining  
   1:33   12.68% complete (283 updates), about 11 minutes remaining  
   1:33   12.71% complete (283 updates), about 11 minutes remaining  
   1:33   12.75% complete (284 updates), about 11 minutes remaining  
   1:34   12.78% complete (284 updates), about 11 minutes remaining  
   1:34   12.82% complete (284 updates), about 11 minutes remaining  
   1:34   12.85% complete (284 updates), about 11 minutes remaining  
   1:34   12.89% complete (284 updates), about 11 minutes remaining  
   1:35   12.92% complete (284 updates), about 11 minutes remaining  
   1:35   12.96% complete (284 updates), about 11 minutes remaining  
   1:35   12.99% complete (285 updates), about 11 minutes remaining  
   1:35   13.02% complete (286 updates), about 11 minutes remaining  
   1:36   13.06% complete (286 updates), about 11 minutes remaining  
   1:36   13.09% complete (286 updates), about 11 minutes remaining  
   1:36   13.12% complete (286 updates), about 11 minutes remaining  
   1:36   13.16% complete (286 updates), about 11 minutes remaining  
   1:37   13.19% complete (286 updates), about 11 minutes remaining  
   1:37   13.23% complete (286 updates), about 11 minutes remaining  
   1:37   13.26% complete (286 updates), about 11 minutes remaining  
   1:37   13.29% complete (286 updates), about 11 minutes remaining  
   1:38   13.33% complete (286 updates), about 11 minutes remaining  
   1:38   13.36% complete (286 updates), about 11 minutes remaining  
   1:38   13.40% complete (286 updates), about 11 minutes remaining  
   1:38   13.43% complete (286 updates), about 11 minutes remaining  
   1:39   13.46% complete (286 updates), about 11 minutes remaining  
   1:39   13.50% complete (286 updates), about 11 minutes remaining  
   1:39   13.53% complete (286 updates), about 11 minutes remaining  
   1:39   13.56% complete (286 updates), about 11 minutes remaining  
   1:40   13.60% complete (286 updates), about 11 minutes remaining  
   1:40   13.63% complete (286 updates), about 11 minutes remaining  
   1:40   13.67% complete (286 updates), about 11 minutes remaining  
   1:40   13.70% complete (286 updates), about 11 minutes remaining  
   1:41   13.74% complete (286 updates), about 11 minutes remaining  
   1:41   13.77% complete (286 updates), about 11 minutes remaining  
   1:41   13.80% complete (286 updates), about 11 minutes remaining  
   1:41   13.84% complete (286 updates), about 11 minutes remaining  
   1:42   13.87% complete (286 updates), about 11 minutes remaining  
   1:42   13.91% complete (286 updates), about 11 minutes remaining  
   1:42   13.94% complete (286 updates), about 11 minutes remaining  
   1:42   13.97% complete (286 updates), about 11 minutes remaining  
   1:43   14.01% complete (286 updates), about 11 minutes remaining  
   1:43   14.04% complete (286 updates), about 11 minutes remaining  
   1:43   14.08% complete (286 updates), about 11 minutes remaining  
   1:43   14.11% complete (286 updates), about 11 minutes remaining  
   1:44   14.15% complete (286 updates), about 11 minutes remaining  
   1:44   14.18% complete (286 updates), about 11 minutes remaining  
   1:44   14.22% complete (287 updates), about 11 minutes remaining  
   1:44   14.25% complete (287 updates), about 11 minutes remaining  
   1:45   14.29% complete (287 updates), about 10 minutes remaining  
   1:45   14.32% complete (287 updates), about 10 minutes remaining  
   1:45   14.36% complete (287 updates), about 10 minutes remaining  
   1:45   14.39% complete (287 updates), about 10 minutes remaining  
   1:46   14.43% complete (287 updates), about 10 minutes remaining  
   1:46   14.46% complete (287 updates), about 10 minutes remaining  
   1:46   14.50% complete (287 updates), about 10 minutes remaining  
   1:46   14.53% complete (287 updates), about 10 minutes remaining  
   1:47   14.57% complete (287 updates), about 10 minutes remaining  
   1:47   14.60% complete (287 updates), about 10 minutes remaining  
   1:47   14.64% complete (287 updates), about 10 minutes remaining  
   1:47   14.67% complete (288 updates), about 10 minutes remaining  
   1:48   14.70% complete (288 updates), about 10 minutes remaining  
   1:48   14.74% complete (288 updates), about 10 minutes remaining  
   1:48   14.77% complete (288 updates), about 10 minutes remaining  
   1:48   14.81% complete (288 updates), about 10 minutes remaining  
   1:49   14.84% complete (288 updates), about 10 minutes remaining  
   1:49   14.87% complete (289 updates), about 10 minutes remaining  
   1:49   14.91% complete (289 updates), about 10 minutes remaining  
   1:49   14.94% complete (289 updates), about 10 minutes remaining  
   1:50   14.98% complete (289 updates), about 10 minutes remaining  
   1:50   15.01% complete (289 updates), about 10 minutes remaining  
   1:50   15.05% complete (289 updates), about 10 minutes remaining  
   1:50   15.08% complete (290 updates), about 10 minutes remaining  
   1:51   15.12% complete (290 updates), about 10 minutes remaining  
   1:51   15.15% complete (290 updates), about 10 minutes remaining  
   1:51   15.19% complete (290 updates), about 10 minutes remaining  
   1:51   15.22% complete (290 updates), about 10 minutes remaining  
   1:52   15.26% complete (290 updates), about 10 minutes remaining  
   1:52   15.29% complete (290 updates), about 10 minutes remaining  
   1:52   15.32% complete (290 updates), about 10 minutes remaining  
   1:52   15.36% complete (290 updates), about 10 minutes remaining  
   1:53   15.39% complete (290 updates), about 10 minutes remaining  
   1:53   15.43% complete (290 updates), about 10 minutes remaining  
   1:53   15.46% complete (290 updates), about 10 minutes remaining  
   1:53   15.50% complete (290 updates), about 10 minutes remaining  
   1:54   15.53% complete (290 updates), about 10 minutes remaining  
   1:54   15.57% complete (290 updates), about 10 minutes remaining  
   1:54   15.60% complete (290 updates), about 10 minutes remaining  
   1:54   15.64% complete (290 updates), about 10 minutes remaining  
   1:55   15.67% complete (290 updates), about 10 minutes remaining  
   1:55   15.71% complete (290 updates), about 10 minutes remaining  
   1:55   15.74% complete (290 updates), about 10 minutes remaining  
   1:55   15.77% complete (290 updates), about 10 minutes remaining  
   1:56   15.81% complete (290 updates), about 10 minutes remaining  
   1:56   15.84% complete (290 updates), about 10 minutes remaining  
   1:56   15.88% complete (290 updates), about 10 minutes remaining  
   1:56   15.91% complete (290 updates), about 10 minutes remaining  
   1:57   15.95% complete (290 updates), about 10 minutes remaining  
   1:57   15.98% complete (290 updates), about 10 minutes remaining  
   1:57   16.02% complete (290 updates), about 10 minutes remaining  
   1:57   16.05% complete (290 updates), about 10 minutes remaining  
   1:58   16.09% complete (290 updates), about 10 minutes remaining  
   1:58   16.12% complete (290 updates), about 10 minutes remaining  
   1:58   16.16% complete (290 updates), about 10 minutes remaining  
   1:58   16.19% complete (290 updates), about 10 minutes remaining  
   1:59   16.22% complete (290 updates), about 10 minutes remaining  
   1:59   16.26% complete (290 updates), about 10 minutes remaining  
   1:59   16.30% complete (290 updates), about 10 minutes remaining  
   1:59   16.33% complete (290 updates), about 10 minutes remaining  
   2:00   16.36% complete (290 updates), about 10 minutes remaining  
   2:00   16.40% complete (290 updates), about 10 minutes remaining  
   2:00   16.43% complete (290 updates), about 10 minutes remaining  
   2:00   16.47% complete (290 updates), about 10 minutes remaining  
