Create schedule for 81 teams playing 16 rounds in 162 matches
with a minimum match separation of 7 running 5000000 iterations.

   0:00    0.04% complete (140 updates), about 10 minutes remaining  
   0:00    0.08% complete (163 updates), about 10 minutes remaining  
   0:00    0.13% complete (170 updates), about 10 minutes remaining  
   0:01    0.17% complete (183 updates), about 10 minutes remaining  
   0:14    2.55% complete (261 updates), about 9 minutes remaining  
   0:15    2.59% complete (261 updates), about 9 minutes remaining  
   0:15    2.64% complete (261 updates), about 9 minutes remaining  
   0:15    2.68% complete (261 updates), about 9 minutes remaining  
   0:15    2.72% complete (261 updates), about 9 minutes remaining  
   0:16    2.77% complete (263 updates), about 9 minutes remaining  
   0:16    2.81% complete (263 updates), about 9 minutes remaining  
   0:16    2.85% complete (264 updates), about 9 minutes remaining  
   0:16    2.90% complete (264 updates), about 9 minutes remaining  
   0:17    2.94% complete (265 updates), about 9 minutes remaining  
   0:17    2.98% complete (266 updates), about 9 minutes remaining  
   0:17    3.03% complete (266 updates), about 9 minutes remaining  
   0:17    3.07% complete (266 updates), about 9 minutes remaining  
   0:18    3.12% complete (266 updates), about 9 minutes remaining  
   0:18    3.16% complete (266 updates), about 9 minutes remaining  
   0:18    3.20% complete (268 updates), about 9 minutes remaining  
   0:18    3.25% complete (270 updates), about 9 minutes remaining  
   0:19    3.29% complete (272 updates), about 9 minutes remaining  
   0:19    3.33% complete (272 updates), about 9 minutes remaining  
   0:19    3.37% complete (272 updates), about 9 minutes remaining  
   0:19    3.42% complete (272 updates), about 9 minutes remaining  
   0:20    3.46% complete (272 updates), about 9 minutes remaining  
   0:20    3.51% complete (273 updates), about 9 minutes remaining  
   0:20    3.55% complete (274 updates), about 9 minutes remaining  
   0:20    3.59% complete (274 updates), about 9 minutes remaining  
   0:21    3.64% complete (275 updates), about 9 minutes remaining  
   0:21    3.68% complete (275 updates), about 9 minutes remaining  
   0:21    3.73% complete (275 updates), about 9 minutes remaining  
   0:21    3.77% complete (275 updates), about 9 minutes remaining  
   0:22    3.81% complete (275 updates), about 9 minutes remaining  
   0:22    3.86% complete (276 updates), about 9 minutes remaining  
   0:22    3.90% complete (276 updates), about 9 minutes remaining  
   0:22    3.95% complete (277 updates), about 9 minutes remaining  
   0:23    3.99% complete (278 updates), about 9 minutes remaining  
   0:23    4.03% complete (279 updates), about 9 minutes remaining  
   0:23    4.08% complete (279 updates), about 9 minutes remaining  
   0:23    4.12% complete (279 updates), about 9 minutes remaining  
   0:24    4.16% complete (279 updates), about 9 minutes remaining  
   0:24    4.21% complete (279 updates), about 9 minutes remaining  
   0:24    4.25% complete (279 updates), about 9 minutes remaining  
   0:24    4.30% complete (280 updates), about 9 minutes remaining  
   0:25    4.34% complete (280 updates), about 9 minutes remaining  
   0:25    4.38% complete (281 updates), about 9 minutes remaining  
   0:25    4.43% complete (281 updates), about 9 minutes remaining  
   0:25    4.47% complete (282 updates), about 9 minutes remaining  
   0:26    4.51% complete (283 updates), about 9 minutes remaining  
   0:26    4.56% complete (283 updates), about 9 minutes remaining  
   0:26    4.60% complete (283 updates), about 9 minutes remaining  
   0:26    4.64% complete (283 updates), about 9 minutes remaining  
   0:27    4.69% complete (283 updates), about 9 minutes remaining  
   0:27    4.73% complete (283 updates), about 9 minutes remaining  
   0:27    4.77% complete (283 updates), about 9 minutes remaining  
   0:27    4.82% complete (283 updates), about 9 minutes remaining  
   0:28    4.86% complete (284 updates), about 9 minutes remaining  
   0:28    4.90% complete (284 updates), about 9 minutes remaining  
   0:28    4.95% complete (285 updates), about 9 minutes remaining  
   0:28    4.99% complete (285 updates), about 9 minutes remaining  
   0:29    5.04% complete (285 updates), about 9 minutes remaining  
   0:29    5.08% complete (285 updates), about 9 minutes remaining  
   0:29    5.13% complete (285 updates), about 9 minutes remaining  
   0:29    5.17% complete (285 updates), about 9 minutes remaining  
   0:30    5.21% complete (285 updates), about 9 minutes remaining  
   0:30    5.26% complete (285 updates), about 9 minutes remaining  
   0:30    5.30% complete (285 updates), about 9 minutes remaining  
   0:30    5.34% complete (285 updates), about 9 minutes remaining  
   0:31    5.38% complete (285 updates), about 9 minutes remaining  
   0:31    5.42% complete (285 updates), about 9 minutes remaining  
   0:31    5.46% complete (285 updates), about 9 minutes remaining  
   0:31    5.50% complete (285 updates), about 9 minutes remaining  
   0:32    5.54% complete (285 updates), about 9 minutes remaining  
   0:32    5.58% complete (285 updates), about 9 minutes remaining  
   0:32    5.62% complete (286 updates), about 9 minutes remaining  
   0:32    5.65% complete (286 updates), about 9 minutes remaining  
   0:33    5.69% complete (286 updates), about 9 minutes remaining  
   0:33    5.72% complete (286 updates), about 9 minutes remaining  
   0:33    5.75% complete (286 updates), about 9 minutes remaining  
   0:33    5.79% complete (287 updates), about 9 minutes remaining  
   0:34    5.82% complete (287 updates), about 9 minutes remaining  
   0:34    5.86% complete (287 updates), about 9 minutes remaining  
   0:34    5.90% complete (287 updates), about 9 minutes remaining  
   0:34    5.94% complete (287 updates), about 9 minutes remaining  
   0:35    5.97% complete (287 updates), about 9 minutes remaining  
   0:35    6.01% complete (287 updates), about 9 minutes remaining  
   0:35    6.05% complete (287 updates), about 9 minutes remaining  
   0:35    6.09% complete (287 updates), about 9 minutes remaining  
   0:36    6.13% complete (287 updates), about 9 minutes remaining  
   0:36    6.17% complete (287 updates), about 9 minutes remaining  
   0:36    6.21% complete (287 updates), about 9 minutes remaining  
   0:36    6.25% complete (287 updates), about 9 minutes remaining  
   0:37    6.30% complete (287 updates), about 9 minutes remaining  
   0:37    6.33% complete (287 updates), about 9 minutes remaining  
   0:37    6.37% complete (287 updates), about 9 minutes remaining  
   0:37    6.41% complete (287 updates), about 9 minutes remaining  
   0:38    6.45% complete (287 updates), about 9 minutes remaining  
   0:38    6.50% complete (287 updates), about 9 minutes remaining  
   0:38    6.54% complete (287 updates), about 9 minutes remaining  
   0:38    6.58% complete (287 updates), about 9 minutes remaining  
   0:39    6.62% complete (287 updates), about 9 minutes remaining  
   0:39    6.66% complete (287 updates), about 9 minutes remaining  
   0:39    6.69% complete (287 updates), about 9 minutes remaining  
   0:39    6.73% complete (288 updates), about 9 minutes remaining  
   0:40    6.76% complete (288 updates), about 9 minutes remaining  
   0:40    6.79% complete (288 updates), about 9 minutes remaining  
   0:40    6.83% complete (288 updates), about 9 minutes remaining  
   0:40    6.87% complete (288 updates), about 9 minutes remaining  
   0:41    6.91% complete (288 updates), about 9 minutes remaining  
   0:41    6.96% complete (288 updates), about 9 minutes remaining  
   0:41    7.00% complete (288 updates), about 9 minutes remaining  
   0:41    7.04% complete (288 updates), about 9 minutes remaining  
   0:42    7.09% complete (288 updates), about 9 minutes remaining  
   0:42    7.13% complete (288 updates), about 9 minutes remaining  
   0:42    7.17% complete (288 updates), about 9 minutes remaining  
   0:42    7.22% complete (288 updates), about 9 minutes remaining  
   0:43    7.26% complete (288 updates), about 9 minutes remaining  
   0:43    7.30% complete (288 updates), about 9 minutes remaining  
   0:43    7.34% complete (288 updates), about 9 minutes remaining  
   0:43    7.39% complete (288 updates), about 9 minutes remaining  
   0:44    7.43% complete (289 updates), about 9 minutes remaining  
   0:44    7.47% complete (289 updates), about 9 minutes remaining  
   0:44    7.52% complete (289 updates), about 9 minutes remaining  
   0:44    7.56% complete (290 updates), about 9 minutes remaining  
   0:45    7.60% complete (290 updates), about 9 minutes remaining  
   0:45    7.65% complete (290 updates), about 9 minutes remaining  
   0:45    7.69% complete (290 updates), about 9 minutes remaining  
   0:45    7.74% complete (290 updates), about 9 minutes remaining  
   0:46    7.78% complete (290 updates), about 9 minutes remaining  
   0:46    7.82% complete (290 updates), about 9 minutes remaining  
   0:46    7.87% complete (290 updates), about 9 minutes remaining  
   0:46    7.91% complete (290 updates), about 9 minutes remaining  
   0:47    7.96% complete (290 updates), about 9 minutes remaining  
   0:47    8.00% complete (290 updates), about 9 minutes remaining  
   0:47    8.04% complete (290 updates), about 9 minutes remaining  
   0:47    8.08% complete (290 updates), about 9 minutes remaining  
   0:48    8.13% complete (290 updates), about 9 minutes remaining  
   0:48    8.17% complete (290 updates), about 9 minutes remaining  
   0:48    8.21% complete (290 updates), about 9 minutes remaining  
   0:48    8.26% complete (290 updates), about 9 minutes remaining  
   0:49    8.30% complete (290 updates), about 9 minutes remaining  
   0:49    8.34% complete (292 updates), about 9 minutes remaining  
   0:49    8.39% complete (292 updates), about 9 minutes remaining  
   0:49    8.43% complete (292 updates), about 9 minutes remaining  
   0:50    8.47% complete (292 updates), about 9 minutes remaining  
   0:50    8.52% complete (292 updates), about 9 minutes remaining  
   0:50    8.56% complete (292 updates), about 9 minutes remaining  
   0:50    8.61% complete (292 updates), about 9 minutes remaining  
   0:51    8.65% complete (292 updates), about 9 minutes remaining  
   0:51    8.69% complete (292 updates), about 9 minutes remaining  
   0:51    8.74% complete (292 updates), about 9 minutes remaining  
   0:51    8.78% complete (292 updates), about 9 minutes remaining  
   0:52    8.82% complete (292 updates), about 9 minutes remaining  
   0:52    8.87% complete (292 updates), about 9 minutes remaining  
   0:52    8.91% complete (294 updates), about 9 minutes remaining  
   0:52    8.95% complete (294 updates), about 9 minutes remaining  
   0:53    9.00% complete (294 updates), about 9 minutes remaining  
   0:53    9.04% complete (294 updates), about 9 minutes remaining  
   0:53    9.09% complete (295 updates), about 9 minutes remaining  
   0:53    9.13% complete (295 updates), about 9 minutes remaining  
   0:54    9.17% complete (295 updates), about 9 minutes remaining  
   0:54    9.22% complete (295 updates), about 9 minutes remaining  
   0:54    9.26% complete (295 updates), about 9 minutes remaining  
   0:54    9.30% complete (296 updates), about 9 minutes remaining  
   0:55    9.35% complete (296 updates), about 9 minutes remaining  
   0:55    9.39% complete (296 updates), about 9 minutes remaining  
   0:55    9.44% complete (296 updates), about 9 minutes remaining  
   0:55    9.48% complete (296 updates), about 9 minutes remaining  
   0:56    9.52% complete (296 updates), about 9 minutes remaining  
   0:56    9.57% complete (296 updates), about 9 minutes remaining  
   0:56    9.61% complete (296 updates), about 9 minutes remaining  
   0:56    9.65% complete (296 updates), about 9 minutes remaining  
   0:57    9.70% complete (296 updates), about 9 minutes remaining  
   0:57    9.74% complete (296 updates), about 9 minutes remaining  
   0:57    9.79% complete (296 updates), about 9 minutes remaining  
   0:57    9.83% complete (296 updates), about 9 minutes remaining  
   0:58    9.87% complete (296 updates), about 9 minutes remaining  
   0:58    9.91% complete (297 updates), about 9 minutes remaining  
   0:58    9.96% complete (298 updates), about 9 minutes remaining  
   0:58   10.00% complete (298 updates), about 9 minutes remaining  
   0:59   10.04% complete (299 updates), about 9 minutes remaining  
   0:59   10.09% complete (299 updates), about 9 minutes remaining  
   0:59   10.13% complete (299 updates), about 9 minutes remaining  
   0:59   10.17% complete (299 updates), about 9 minutes remaining  
   1:00   10.22% complete (299 updates), about 9 minutes remaining  
   1:00   10.26% complete (299 updates), about 9 minutes remaining  
   1:00   10.30% complete (299 updates), about 9 minutes remaining  
   1:00   10.34% complete (299 updates), about 9 minutes remaining  
   1:01   10.39% complete (299 updates), about 9 minutes remaining  
   1:01   10.43% complete (299 updates), about 9 minutes remaining  
   1:01   10.47% complete (299 updates), about 9 minutes remaining  
   1:01   10.51% complete (299 updates), about 9 minutes remaining  
   1:02   10.56% complete (300 updates), about 9 minutes remaining  
   1:02   10.60% complete (300 updates), about 9 minutes remaining  
   1:02   10.64% complete (300 updates), about 9 minutes remaining  
   1:02   10.69% complete (300 updates), about 9 minutes remaining  
   1:03   10.73% complete (300 updates), about 9 minutes remaining  
   1:03   10.78% complete (300 updates), about 9 minutes remaining  
   1:03   10.82% complete (300 updates), about 9 minutes remaining  
   1:03   10.86% complete (300 updates), about 9 minutes remaining  
   1:04   10.91% complete (302 updates), about 9 minutes remaining  
   1:04   10.95% complete (302 updates), about 9 minutes remaining  
   1:04   10.99% complete (302 updates), about 9 minutes remaining  
   1:04   11.04% complete (302 updates), about 9 minutes remaining  
   1:05   11.08% complete (302 updates), about 9 minutes remaining  
   1:05   11.12% complete (302 updates), about 9 minutes remaining  
   1:05   11.16% complete (302 updates), about 9 minutes remaining  
   1:05   11.21% complete (302 updates), about 9 minutes remaining  
   1:06   11.25% complete (302 updates), about 9 minutes remaining  
   1:06   11.30% complete (302 updates), about 9 minutes remaining  
   1:06   11.34% complete (302 updates), about 9 minutes remaining  
   1:06   11.38% complete (302 updates), about 9 minutes remaining  
   1:07   11.43% complete (302 updates), about 9 minutes remaining  
   1:07   11.47% complete (302 updates), about 9 minutes remaining  
   1:07   11.51% complete (302 updates), about 9 minutes remaining  
   1:07   11.56% complete (302 updates), about 9 minutes remaining  
   1:08   11.60% complete (302 updates), about 9 minutes remaining  
   1:08   11.64% complete (302 updates), about 9 minutes remaining  
   1:08   11.69% complete (302 updates), about 9 minutes remaining  
   1:08   11.73% complete (302 updates), about 9 minutes remaining  
   1:09   11.77% complete (302 updates), about 9 minutes remaining  
   1:09   11.82% complete (302 updates), about 9 minutes remaining  
   1:09   11.86% complete (302 updates), about 9 minutes remaining  
   1:09   11.90% complete (302 updates), about 9 minutes remaining  
   1:10   11.95% complete (302 updates), about 9 minutes remaining  
   1:10   11.99% complete (302 updates), about 9 minutes remaining  
   1:10   12.04% complete (302 updates), about 9 minutes remaining  
   1:10   12.08% complete (302 updates), about 9 minutes remaining  
   1:11   12.12% complete (302 updates), about 9 minutes remaining  
   1:11   12.16% complete (302 updates), about 9 minutes remaining  
   1:11   12.21% complete (302 updates), about 9 minutes remaining  
   1:11   12.25% complete (302 updates), about 9 minutes remaining  
   1:12   12.29% complete (302 updates), about 9 minutes remaining  
   1:12   12.34% complete (302 updates), about 9 minutes remaining  
   1:12   12.38% complete (302 updates), about 9 minutes remaining  
   1:12   12.43% complete (302 updates), about 9 minutes remaining  
   1:13   12.47% complete (302 updates), about 9 minutes remaining  
   1:13   12.51% complete (302 updates), about 9 minutes remaining  
   1:13   12.56% complete (302 updates), about 9 minutes remaining  
   1:13   12.60% complete (302 updates), about 9 minutes remaining  
   1:14   12.65% complete (302 updates), about 9 minutes remaining  
   1:14   12.69% complete (302 updates), about 9 minutes remaining  
   1:14   12.73% complete (302 updates), about 9 minutes remaining  
   1:14   12.78% complete (302 updates), about 9 minutes remaining  
   1:15   12.82% complete (302 updates), about 9 minutes remaining  
   1:15   12.86% complete (302 updates), about 8 minutes remaining  
   1:15   12.91% complete (302 updates), about 8 minutes remaining  
   1:15   12.95% complete (302 updates), about 8 minutes remaining  
   1:16   13.00% complete (302 updates), about 8 minutes remaining  
   1:16   13.04% complete (302 updates), about 8 minutes remaining  
   1:16   13.08% complete (302 updates), about 8 minutes remaining  
   1:16   13.13% complete (302 updates), about 8 minutes remaining  
   1:17   13.17% complete (302 updates), about 8 minutes remaining  
   1:17   13.21% complete (302 updates), about 8 minutes remaining  
   1:17   13.26% complete (302 updates), about 8 minutes remaining  
   1:17   13.30% complete (302 updates), about 8 minutes remaining  
   1:18   13.34% complete (302 updates), about 8 minutes remaining  
   1:18   13.38% complete (302 updates), about 8 minutes remaining  
   1:18   13.43% complete (302 updates), about 8 minutes remaining  
   1:18   13.47% complete (302 updates), about 8 minutes remaining  
   1:19   13.51% complete (302 updates), about 8 minutes remaining  
   1:19   13.56% complete (302 updates), about 8 minutes remaining  
   1:19   13.60% complete (302 updates), about 8 minutes remaining  
   1:19   13.65% complete (302 updates), about 8 minutes remaining  
   1:20   13.69% complete (302 updates), about 8 minutes remaining  
   1:20   13.73% complete (302 updates), about 8 minutes remaining  
   1:20   13.78% complete (302 updates), about 8 minutes remaining  
   1:20   13.82% complete (302 updates), about 8 minutes remaining  
   1:21   13.86% complete (302 updates), about 8 minutes remaining  
   1:21   13.91% complete (302 updates), about 8 minutes remaining  
   1:21   13.95% complete (302 updates), about 8 minutes remaining  
   1:21   13.99% complete (302 updates), about 8 minutes remaining  
   1:22   14.04% complete (302 updates), about 8 minutes remaining  
   1:22   14.08% complete (302 updates), about 8 minutes remaining  
   1:22   14.12% complete (302 updates), about 8 minutes remaining  
   1:22   14.17% complete (302 updates), about 8 minutes remaining  
   1:23   14.21% complete (302 updates), about 8 minutes remaining  
   1:23   14.25% complete (302 updates), about 8 minutes remaining  
   1:23   14.30% complete (302 updates), about 8 minutes remaining  
   1:23   14.34% complete (302 updates), about 8 minutes remaining  
   1:24   14.39% complete (302 updates), about 8 minutes remaining  
   1:24   14.43% complete (302 updates), about 8 minutes remaining  
   1:24   14.47% complete (302 updates), about 8 minutes remaining  
   1:24   14.51% complete (302 updates), about 8 minutes remaining  
   1:25   14.56% complete (302 updates), about 8 minutes remaining  
   1:25   14.60% complete (302 updates), about 8 minutes remaining  
   1:25   14.64% complete (302 updates), about 8 minutes remaining  
   1:25   14.69% complete (302 updates), about 8 minutes remaining  
   1:26   14.73% complete (302 updates), about 8 minutes remaining  
   1:26   14.78% complete (302 updates), about 8 minutes remaining  
   1:26   14.82% complete (303 updates), about 8 minutes remaining  
   1:26   14.86% complete (303 updates), about 8 minutes remaining  
   1:27   14.90% complete (303 updates), about 8 minutes remaining  
   1:27   14.95% complete (303 updates), about 8 minutes remaining  
   1:27   14.99% complete (303 updates), about 8 minutes remaining  
   1:27   15.03% complete (303 updates), about 8 minutes remaining  
   1:28   15.08% complete (304 updates), about 8 minutes remaining  
   1:28   15.12% complete (305 updates), about 8 minutes remaining  
   1:28   15.17% complete (305 updates), about 8 minutes remaining  
   1:28   15.21% complete (305 updates), about 8 minutes remaining  
   1:29   15.25% complete (305 updates), about 8 minutes remaining  
   1:29   15.30% complete (305 updates), about 8 minutes remaining  
   1:29   15.34% complete (305 updates), about 8 minutes remaining  
   1:29   15.38% complete (305 updates), about 8 minutes remaining  
   1:30   15.43% complete (306 updates), about 8 minutes remaining  
   1:30   15.47% complete (306 updates), about 8 minutes remaining  
   1:30   15.51% complete (306 updates), about 8 minutes remaining  
   1:30   15.56% complete (306 updates), about 8 minutes remaining  
   1:31   15.60% complete (306 updates), about 8 minutes remaining  
   1:31   15.65% complete (307 updates), about 8 minutes remaining  
   1:31   15.69% complete (307 updates), about 8 minutes remaining  
   1:31   15.73% complete (307 updates), about 8 minutes remaining  
   1:32   15.78% complete (307 updates), about 8 minutes remaining  
   1:32   15.82% complete (307 updates), about 8 minutes remaining  
   1:32   15.86% complete (307 updates), about 8 minutes remaining  
   1:32   15.91% complete (307 updates), about 8 minutes remaining  
   1:33   15.95% complete (308 updates), about 8 minutes remaining  
   1:33   15.99% complete (308 updates), about 8 minutes remaining  
   1:33   16.04% complete (308 updates), about 8 minutes remaining  
   1:33   16.08% complete (308 updates), about 8 minutes remaining  
   1:34   16.13% complete (308 updates), about 8 minutes remaining  
   1:34   16.17% complete (308 updates), about 8 minutes remaining  
   1:34   16.21% complete (308 updates), about 8 minutes remaining  
   1:34   16.25% complete (308 updates), about 8 minutes remaining  
   1:35   16.30% complete (308 updates), about 8 minutes remaining  
   1:35   16.34% complete (308 updates), about 8 minutes remaining  
   1:35   16.39% complete (308 updates), about 8 minutes remaining  
   1:35   16.43% complete (308 updates), about 8 minutes remaining  
   1:36   16.47% complete (308 updates), about 8 minutes remaining  
   1:36   16.52% complete (308 updates), about 8 minutes remaining  
   1:36   16.56% complete (309 updates), about 8 minutes remaining  
   1:36   16.60% complete (309 updates), about 8 minutes remaining  
   1:37   16.65% complete (309 updates), about 8 minutes remaining  
   1:37   16.69% complete (309 updates), about 8 minutes remaining  
   1:37   16.74% complete (309 updates), about 8 minutes remaining  
   1:37   16.78% complete (309 updates), about 8 minutes remaining  
   1:38   16.83% complete (309 updates), about 8 minutes remaining  
   1:38   16.87% complete (309 updates), about 8 minutes remaining  
   1:38   16.91% complete (309 updates), about 8 minutes remaining  
   1:38   16.95% complete (310 updates), about 8 minutes remaining  
   1:39   17.00% complete (310 updates), about 8 minutes remaining  
   1:39   17.04% complete (310 updates), about 8 minutes remaining  
   1:39   17.08% complete (310 updates), about 8 minutes remaining  
   1:39   17.13% complete (311 updates), about 8 minutes remaining  
   1:40   17.17% complete (311 updates), about 8 minutes remaining  
   1:40   17.21% complete (311 updates), about 8 minutes remaining  
   1:40   17.26% complete (311 updates), about 8 minutes remaining  
   1:40   17.30% complete (311 updates), about 8 minutes remaining  
   1:41   17.34% complete (311 updates), about 8 minutes remaining  
   1:41   17.39% complete (311 updates), about 8 minutes remaining  
   1:41   17.43% complete (311 updates), about 8 minutes remaining  
   1:41   17.48% complete (311 updates), about 8 minutes remaining  
   1:42   17.52% complete (311 updates), about 8 minutes remaining  
   1:42   17.56% complete (311 updates), about 8 minutes remaining  
   1:42   17.60% complete (311 updates), about 8 minutes remaining  
   1:42   17.65% complete (311 updates), about 8 minutes remaining  
   1:43   17.69% complete (312 updates), about 8 minutes remaining  
   1:43   17.74% complete (312 updates), about 8 minutes remaining  
   1:43   17.78% complete (312 updates), about 8 minutes remaining  
   1:43   17.82% complete (312 updates), about 8 minutes remaining  
   1:44   17.87% complete (312 updates), about 8 minutes remaining  
   1:44   17.91% complete (312 updates), about 8 minutes remaining  
   1:44   17.95% complete (312 updates), about 8 minutes remaining  
   1:44   18.00% complete (312 updates), about 8 minutes remaining  
   1:45   18.04% complete (312 updates), about 8 minutes remaining  
   1:45   18.08% complete (312 updates), about 8 minutes remaining  
   1:45   18.13% complete (312 updates), about 8 minutes remaining  
   1:45   18.17% complete (312 updates), about 8 minutes remaining  
   1:46   18.22% complete (312 updates), about 8 minutes remaining  
   1:46   18.26% complete (312 updates), about 8 minutes remaining  
   1:46   18.30% complete (312 updates), about 8 minutes remaining  
   1:46   18.35% complete (312 updates), about 8 minutes remaining  
   1:47   18.39% complete (312 updates), about 8 minutes remaining  
   1:47   18.44% complete (312 updates), about 8 minutes remaining  
   1:47   18.48% complete (312 updates), about 8 minutes remaining  
   1:47   18.52% complete (312 updates), about 8 minutes remaining  
   1:48   18.57% complete (312 updates), about 8 minutes remaining  
   1:48   18.61% complete (312 updates), about 8 minutes remaining  
   1:48   18.65% complete (312 updates), about 8 minutes remaining  
   1:48   18.70% complete (312 updates), about 8 minutes remaining  
   1:49   18.74% complete (312 updates), about 8 minutes remaining  
   1:49   18.79% complete (312 updates), about 8 minutes remaining  
   1:49   18.83% complete (312 updates), about 8 minutes remaining  
   1:49   18.88% complete (312 updates), about 8 minutes remaining  
   1:50   18.92% complete (312 updates), about 8 minutes remaining  
   1:50   18.96% complete (312 updates), about 8 minutes remaining  
   1:50   19.01% complete (312 updates), about 8 minutes remaining  
   1:50   19.05% complete (312 updates), about 8 minutes remaining  
   1:51   19.09% complete (312 updates), about 8 minutes remaining  
   1:51   19.14% complete (312 updates), about 8 minutes remaining  
   1:51   19.18% complete (312 updates), about 8 minutes remaining  
   1:51   19.22% complete (312 updates), about 8 minutes remaining  
   1:52   19.27% complete (312 updates), about 8 minutes remaining  
   1:52   19.31% complete (312 updates), about 8 minutes remaining  
   1:52   19.36% complete (313 updates), about 8 minutes remaining  
   1:52   19.40% complete (314 updates), about 8 minutes remaining  
   1:53   19.44% complete (314 updates), about 8 minutes remaining  
   1:53   19.49% complete (315 updates), about 8 minutes remaining  
   1:53   19.53% complete (316 updates), about 8 minutes remaining  
   1:53   19.57% complete (316 updates), about 8 minutes remaining  
   1:54   19.62% complete (317 updates), about 8 minutes remaining  
   1:54   19.66% complete (317 updates), about 8 minutes remaining  
   1:54   19.71% complete (317 updates), about 8 minutes remaining  
   1:54   19.75% complete (317 updates), about 8 minutes remaining  
   1:55   19.79% complete (317 updates), about 8 minutes remaining  
   1:55   19.83% complete (318 updates), about 8 minutes remaining  
   1:55   19.88% complete (318 updates), about 8 minutes remaining  
   1:55   19.92% complete (319 updates), about 8 minutes remaining  
   1:56   19.96% complete (319 updates), about 8 minutes remaining  
   1:56   20.01% complete (319 updates), about 8 minutes remaining  
   1:56   20.05% complete (319 updates), about 8 minutes remaining  
   1:56   20.09% complete (319 updates), about 8 minutes remaining  
   1:57   20.14% complete (319 updates), about 8 minutes remaining  
   1:57   20.18% complete (319 updates), about 8 minutes remaining  
   1:57   20.22% complete (319 updates), about 8 minutes remaining  
   1:57   20.27% complete (319 updates), about 8 minutes remaining  
   1:58   20.31% complete (319 updates), about 8 minutes remaining  
   1:58   20.35% complete (319 updates), about 8 minutes remaining  
   1:58   20.40% complete (319 updates), about 8 minutes remaining  
   1:58   20.44% complete (319 updates), about 8 minutes remaining  
   1:59   20.48% complete (319 updates), about 8 minutes remaining  
   1:59   20.53% complete (320 updates), about 8 minutes remaining  
