Create schedule for 87 teams playing 16 rounds in 174 matches
with a minimum match separation of 7 running 5000000 iterations.

   0:00    0.04% complete (147 updates), about 11 minutes remaining  
   0:00    0.08% complete (169 updates), about 11 minutes remaining  
   0:00    0.12% complete (181 updates), about 11 minutes remaining  
   0:01    0.16% complete (193 updates), about 11 minutes remaining  
   0:48    7.47% complete (308 updates), about 10 minutes remaining  
   0:48    7.51% complete (308 updates), about 10 minutes remaining  
   0:48    7.55% complete (308 updates), about 10 minutes remaining  
   0:48    7.59% complete (308 updates), about 10 minutes remaining  
   0:49    7.63% complete (308 updates), about 10 minutes remaining  
   0:49    7.67% complete (308 updates), about 10 minutes remaining  
   0:49    7.70% complete (309 updates), about 10 minutes remaining  
   0:49    7.74% complete (309 updates), about 10 minutes remaining  
   0:50    7.78% complete (309 updates), about 10 minutes remaining  
   0:50    7.82% complete (310 updates), about 10 minutes remaining  
   0:50    7.86% complete (310 updates), about 10 minutes remaining  
   0:50    7.90% complete (310 updates), about 10 minutes remaining  
   0:51    7.94% complete (310 updates), about 10 minutes remaining  
   0:51    7.98% complete (310 updates), about 10 minutes remaining  
   0:51    8.02% complete (310 updates), about 10 minutes remaining  
   0:51    8.06% complete (310 updates), about 10 minutes remaining  
   0:52    8.10% complete (310 updates), about 10 minutes remaining  
   0:52    8.14% complete (310 updates), about 10 minutes remaining  
   0:52    8.18% complete (310 updates), about 10 minutes remaining  
   0:52    8.22% complete (310 updates), about 10 minutes remaining  
   0:53    8.26% complete (310 updates), about 10 minutes remaining  
   0:53    8.29% complete (310 updates), about 10 minutes remaining  
   0:53    8.33% complete (310 updates), about 10 minutes remaining  
   0:53    8.37% complete (311 updates), about 10 minutes remaining  
   0:54    8.41% complete (312 updates), about 10 minutes remaining  
   0:54    8.45% complete (312 updates), about 10 minutes remaining  
   0:54    8.49% complete (312 updates), about 10 minutes remaining  
   0:54    8.53% complete (312 updates), about 10 minutes remaining  
   0:55    8.57% complete (312 updates), about 10 minutes remaining  
   0:55    8.61% complete (312 updates), about 10 minutes remaining  
   0:55    8.65% complete (313 updates), about 10 minutes remaining  
   0:55    8.69% complete (313 updates), about 10 minutes remaining  
   0:56    8.72% complete (313 updates), about 10 minutes remaining  
   0:56    8.76% complete (313 updates), about 10 minutes remaining  
   0:56    8.80% complete (313 updates), about 10 minutes remaining  
   0:56    8.84% complete (313 updates), about 10 minutes remaining  
   0:57    8.88% complete (313 updates), about 10 minutes remaining  
   0:57    8.92% complete (313 updates), about 10 minutes remaining  
   0:57    8.96% complete (313 updates), about 10 minutes remaining  
   0:57    9.00% complete (313 updates), about 10 minutes remaining  
   0:58    9.04% complete (313 updates), about 10 minutes remaining  
   0:58    9.08% complete (313 updates), about 10 minutes remaining  
   0:58    9.12% complete (313 updates), about 10 minutes remaining  
   0:58    9.16% complete (314 updates), about 10 minutes remaining  
   0:59    9.20% complete (314 updates), about 10 minutes remaining  
   0:59    9.24% complete (314 updates), about 10 minutes remaining  
   0:59    9.27% complete (314 updates), about 10 minutes remaining  
   0:59    9.31% complete (315 updates), about 10 minutes remaining  
   1:00    9.35% complete (315 updates), about 10 minutes remaining  
   1:00    9.39% complete (315 updates), about 10 minutes remaining  
   1:00    9.43% complete (316 updates), about 10 minutes remaining  
   1:00    9.47% complete (316 updates), about 10 minutes remaining  
   1:01    9.51% complete (317 updates), about 10 minutes remaining  
   1:01    9.55% complete (317 updates), about 10 minutes remaining  
   1:01    9.59% complete (317 updates), about 10 minutes remaining  
   1:01    9.63% complete (317 updates), about 10 minutes remaining  
   1:02    9.67% complete (317 updates), about 10 minutes remaining  
   1:02    9.71% complete (317 updates), about 10 minutes remaining  
   1:02    9.75% complete (317 updates), about 10 minutes remaining  
   1:02    9.79% complete (318 updates), about 10 minutes remaining  
   1:03    9.83% complete (318 updates), about 10 minutes remaining  
   1:03    9.87% complete (318 updates), about 10 minutes remaining  
   1:03    9.90% complete (319 updates), about 10 minutes remaining  
   1:03    9.94% complete (319 updates), about 10 minutes remaining  
   1:04    9.98% complete (319 updates), about 10 minutes remaining  
   1:04   10.02% complete (319 updates), about 10 minutes remaining  
   1:04   10.06% complete (319 updates), about 10 minutes remaining  
   1:04   10.10% complete (319 updates), about 10 minutes remaining  
   1:05   10.14% complete (319 updates), about 10 minutes remaining  
   1:05   10.18% complete (319 updates), about 10 minutes remaining  
   1:05   10.22% complete (319 updates), about 10 minutes remaining  
   1:05   10.25% complete (319 updates), about 10 minutes remaining  
   1:06   10.29% complete (319 updates), about 10 minutes remaining  
   1:06   10.33% complete (319 updates), about 10 minutes remaining  
   1:06   10.37% complete (319 updates), about 10 minutes remaining  
   1:06   10.41% complete (319 updates), about 10 minutes remaining  
   1:07   10.44% complete (319 updates), about 10 minutes remaining  
   1:07   10.48% complete (319 updates), about 10 minutes remaining  
   1:07   10.52% complete (319 updates), about 10 minutes remaining  
   1:07   10.56% complete (319 updates), about 10 minutes remaining  
   1:08   10.59% complete (319 updates), about 10 minutes remaining  
   1:08   10.63% complete (319 updates), about 10 minutes remaining  
   1:08   10.67% complete (319 updates), about 10 minutes remaining  
   1:08   10.71% complete (319 updates), about 10 minutes remaining  
   1:09   10.74% complete (320 updates), about 10 minutes remaining  
   1:09   10.78% complete (320 updates), about 10 minutes remaining  
   1:09   10.82% complete (320 updates), about 10 minutes remaining  
   1:09   10.86% complete (320 updates), about 10 minutes remaining  
   1:10   10.90% complete (320 updates), about 10 minutes remaining  
   1:10   10.94% complete (320 updates), about 10 minutes remaining  
   1:10   10.98% complete (321 updates), about 10 minutes remaining  
   1:10   11.01% complete (321 updates), about 10 minutes remaining  
   1:11   11.05% complete (321 updates), about 10 minutes remaining  
   1:11   11.09% complete (321 updates), about 10 minutes remaining  
   1:11   11.13% complete (321 updates), about 10 minutes remaining  
   1:11   11.17% complete (321 updates), about 10 minutes remaining  
   1:12   11.21% complete (321 updates), about 10 minutes remaining  
   1:12   11.24% complete (321 updates), about 10 minutes remaining  
   1:12   11.28% complete (321 updates), about 10 minutes remaining  
   1:12   11.32% complete (321 updates), about 9 minutes remaining  
   1:13   11.36% complete (321 updates), about 9 minutes remaining  
   1:13   11.40% complete (321 updates), about 9 minutes remaining  
   1:13   11.44% complete (321 updates), about 9 minutes remaining  
   1:13   11.48% complete (321 updates), about 9 minutes remaining  
   1:14   11.51% complete (322 updates), about 9 minutes remaining  
   1:14   11.55% complete (322 updates), about 9 minutes remaining  
   1:14   11.59% complete (322 updates), about 9 minutes remaining  
   1:14   11.62% complete (322 updates), about 9 minutes remaining  
   1:15   11.66% complete (323 updates), about 9 minutes remaining  
   1:15   11.70% complete (323 updates), about 9 minutes remaining  
   1:15   11.74% complete (323 updates), about 9 minutes remaining  
   1:15   11.78% complete (323 updates), about 9 minutes remaining  
   1:16   11.81% complete (323 updates), about 9 minutes remaining  
   1:16   11.85% complete (323 updates), about 9 minutes remaining  
   1:16   11.89% complete (323 updates), about 9 minutes remaining  
   1:16   11.92% complete (323 updates), about 9 minutes remaining  
   1:17   11.96% complete (323 updates), about 9 minutes remaining  
   1:17   12.00% complete (323 updates), about 9 minutes remaining  
   1:17   12.04% complete (323 updates), about 9 minutes remaining  
   1:17   12.08% complete (323 updates), about 9 minutes remaining  
   1:18   12.12% complete (323 updates), about 9 minutes remaining  
   1:18   12.15% complete (323 updates), about 9 minutes remaining  
   1:18   12.19% complete (323 updates), about 9 minutes remaining  
   1:18   12.23% complete (323 updates), about 9 minutes remaining  
   1:19   12.27% complete (323 updates), about 9 minutes remaining  
   1:19   12.30% complete (323 updates), about 9 minutes remaining  
   1:19   12.34% complete (323 updates), about 9 minutes remaining  
   1:19   12.38% complete (323 updates), about 9 minutes remaining  
   1:20   12.42% complete (324 updates), about 9 minutes remaining  
   1:20   12.46% complete (324 updates), about 9 minutes remaining  
   1:20   12.49% complete (324 updates), about 9 minutes remaining  
   1:20   12.53% complete (324 updates), about 9 minutes remaining  
   1:21   12.57% complete (324 updates), about 9 minutes remaining  
   1:21   12.61% complete (324 updates), about 9 minutes remaining  
   1:21   12.65% complete (324 updates), about 9 minutes remaining  
   1:21   12.69% complete (324 updates), about 9 minutes remaining  
   1:22   12.73% complete (324 updates), about 9 minutes remaining  
   1:22   12.77% complete (324 updates), about 9 minutes remaining  
   1:22   12.80% complete (324 updates), about 9 minutes remaining  
   1:22   12.84% complete (324 updates), about 9 minutes remaining  
   1:23   12.88% complete (324 updates), about 9 minutes remaining  
   1:23   12.92% complete (324 updates), about 9 minutes remaining  
   1:23   12.96% complete (324 updates), about 9 minutes remaining  
   1:23   13.00% complete (324 updates), about 9 minutes remaining  
   1:24   13.03% complete (324 updates), about 9 minutes remaining  
   1:24   13.07% complete (324 updates), about 9 minutes remaining  
   1:24   13.11% complete (324 updates), about 9 minutes remaining  
   1:24   13.15% complete (325 updates), about 9 minutes remaining  
   1:25   13.19% complete (325 updates), about 9 minutes remaining  
   1:25   13.22% complete (325 updates), about 9 minutes remaining  
   1:25   13.26% complete (325 updates), about 9 minutes remaining  
   1:25   13.30% complete (325 updates), about 9 minutes remaining  
   1:26   13.34% complete (325 updates), about 9 minutes remaining  
   1:26   13.38% complete (325 updates), about 9 minutes remaining  
   1:26   13.42% complete (325 updates), about 9 minutes remaining  
   1:26   13.45% complete (326 updates), about 9 minutes remaining  
   1:27   13.49% complete (326 updates), about 9 minutes remaining  
   1:27   13.53% complete (326 updates), about 9 minutes remaining  
   1:27   13.57% complete (326 updates), about 9 minutes remaining  
   1:27   13.61% complete (327 updates), about 9 minutes remaining  
   1:28   13.65% complete (327 updates), about 9 minutes remaining  
   1:28   13.69% complete (327 updates), about 9 minutes remaining  
   1:28   13.72% complete (327 updates), about 9 minutes remaining  
   1:28   13.76% complete (327 updates), about 9 minutes remaining  
   1:29   13.80% complete (327 updates), about 9 minutes remaining  
   1:29   13.84% complete (328 updates), about 9 minutes remaining  
   1:29   13.88% complete (328 updates), about 9 minutes remaining  
   1:29   13.92% complete (328 updates), about 9 minutes remaining  
   1:30   13.96% complete (328 updates), about 9 minutes remaining  
   1:30   14.00% complete (328 updates), about 9 minutes remaining  
   1:30   14.04% complete (328 updates), about 9 minutes remaining  
   1:30   14.08% complete (329 updates), about 9 minutes remaining  
   1:31   14.12% complete (329 updates), about 9 minutes remaining  
   1:31   14.15% complete (329 updates), about 9 minutes remaining  
   1:31   14.20% complete (329 updates), about 9 minutes remaining  
   1:31   14.24% complete (329 updates), about 9 minutes remaining  
   1:32   14.27% complete (329 updates), about 9 minutes remaining  
   1:32   14.31% complete (329 updates), about 9 minutes remaining  
   1:32   14.35% complete (329 updates), about 9 minutes remaining  
   1:32   14.39% complete (329 updates), about 9 minutes remaining  
   1:33   14.43% complete (329 updates), about 9 minutes remaining  
   1:33   14.47% complete (329 updates), about 9 minutes remaining  
   1:33   14.50% complete (329 updates), about 9 minutes remaining  
   1:33   14.54% complete (329 updates), about 9 minutes remaining  
   1:34   14.58% complete (329 updates), about 9 minutes remaining  
   1:34   14.62% complete (330 updates), about 9 minutes remaining  
   1:34   14.66% complete (330 updates), about 9 minutes remaining  
   1:34   14.70% complete (331 updates), about 9 minutes remaining  
   1:35   14.74% complete (331 updates), about 9 minutes remaining  
   1:35   14.78% complete (331 updates), about 9 minutes remaining  
   1:35   14.82% complete (331 updates), about 9 minutes remaining  
   1:35   14.85% complete (331 updates), about 9 minutes remaining  
   1:36   14.89% complete (331 updates), about 9 minutes remaining  
   1:36   14.93% complete (331 updates), about 9 minutes remaining  
   1:36   14.97% complete (331 updates), about 9 minutes remaining  
   1:36   15.01% complete (331 updates), about 9 minutes remaining  
   1:37   15.05% complete (331 updates), about 9 minutes remaining  
   1:37   15.09% complete (331 updates), about 9 minutes remaining  
   1:37   15.13% complete (331 updates), about 9 minutes remaining  
   1:37   15.16% complete (331 updates), about 9 minutes remaining  
   1:38   15.20% complete (331 updates), about 9 minutes remaining  
   1:38   15.24% complete (331 updates), about 9 minutes remaining  
   1:38   15.28% complete (331 updates), about 9 minutes remaining  
   1:38   15.32% complete (331 updates), about 9 minutes remaining  
   1:39   15.36% complete (331 updates), about 9 minutes remaining  
   1:39   15.40% complete (331 updates), about 9 minutes remaining  
   1:39   15.44% complete (331 updates), about 9 minutes remaining  
   1:39   15.47% complete (331 updates), about 9 minutes remaining  
   1:40   15.51% complete (331 updates), about 9 minutes remaining  
   1:40   15.55% complete (332 updates), about 9 minutes remaining  
   1:40   15.59% complete (332 updates), about 9 minutes remaining  
   1:40   15.63% complete (332 updates), about 9 minutes remaining  
   1:41   15.67% complete (332 updates), about 9 minutes remaining  
   1:41   15.71% complete (332 updates), about 9 minutes remaining  
   1:41   15.75% complete (332 updates), about 9 minutes remaining  
   1:41   15.79% complete (332 updates), about 9 minutes remaining  
   1:42   15.83% complete (332 updates), about 9 minutes remaining  
   1:42   15.86% complete (332 updates), about 9 minutes remaining  
   1:42   15.90% complete (332 updates), about 9 minutes remaining  
   1:42   15.94% complete (332 updates), about 9 minutes remaining  
   1:43   15.98% complete (332 updates), about 9 minutes remaining  
   1:43   16.02% complete (332 updates), about 9 minutes remaining  
   1:43   16.06% complete (332 updates), about 9 minutes remaining  
   1:43   16.10% complete (332 updates), about 9 minutes remaining  
   1:44   16.14% complete (332 updates), about 9 minutes remaining  
   1:44   16.17% complete (332 updates), about 9 minutes remaining  
   1:44   16.21% complete (332 updates), about 9 minutes remaining  
   1:44   16.25% complete (332 updates), about 9 minutes remaining  
   1:45   16.29% complete (332 updates), about 9 minutes remaining  
   1:45   16.33% complete (332 updates), about 9 minutes remaining  
   1:45   16.37% complete (332 updates), about 9 minutes remaining  
   1:45   16.41% complete (332 updates), about 9 minutes remaining  
   1:46   16.45% complete (333 updates), about 9 minutes remaining  
   1:46   16.48% complete (333 updates), about 9 minutes remaining  
   1:46   16.53% complete (333 updates), about 9 minutes remaining  
   1:46   16.56% complete (333 updates), about 9 minutes remaining  
   1:47   16.60% complete (333 updates), about 9 minutes remaining  
   1:47   16.64% complete (333 updates), about 9 minutes remaining  
   1:47   16.68% complete (333 updates), about 9 minutes remaining  
   1:47   16.72% complete (333 updates), about 9 minutes remaining  
   1:48   16.76% complete (333 updates), about 9 minutes remaining  
   1:48   16.80% complete (333 updates), about 9 minutes remaining  
   1:48   16.84% complete (333 updates), about 9 minutes remaining  
   1:48   16.88% complete (333 updates), about 9 minutes remaining  
   1:49   16.91% complete (333 updates), about 9 minutes remaining  
   1:49   16.95% complete (333 updates), about 9 minutes remaining  
   1:49   16.99% complete (333 updates), about 9 minutes remaining  
   1:49   17.03% complete (333 updates), about 9 minutes remaining  
   1:50   17.07% complete (333 updates), about 9 minutes remaining  
   1:50   17.11% complete (333 updates), about 9 minutes remaining  
   1:50   17.15% complete (333 updates), about 9 minutes remaining  
   1:50   17.18% complete (333 updates), about 9 minutes remaining  
   1:51   17.22% complete (333 updates), about 9 minutes remaining  
   1:51   17.26% complete (333 updates), about 9 minutes remaining  
   1:51   17.30% complete (333 updates), about 9 minutes remaining  
   1:51   17.34% complete (333 updates), about 9 minutes remaining  
   1:52   17.38% complete (333 updates), about 9 minutes remaining  
   1:52   17.42% complete (333 updates), about 9 minutes remaining  
   1:52   17.46% complete (333 updates), about 9 minutes remaining  
   1:52   17.50% complete (333 updates), about 9 minutes remaining  
   1:53   17.54% complete (333 updates), about 9 minutes remaining  
   1:53   17.58% complete (333 updates), about 9 minutes remaining  
   1:53   17.62% complete (333 updates), about 9 minutes remaining  
   1:53   17.65% complete (333 updates), about 9 minutes remaining  
   1:54   17.69% complete (333 updates), about 9 minutes remaining  
   1:54   17.73% complete (333 updates), about 9 minutes remaining  
   1:54   17.77% complete (333 updates), about 9 minutes remaining  
   1:54   17.81% complete (333 updates), about 9 minutes remaining  
   1:55   17.85% complete (333 updates), about 9 minutes remaining  
   1:55   17.89% complete (333 updates), about 9 minutes remaining  
   1:55   17.93% complete (333 updates), about 9 minutes remaining  
   1:55   17.96% complete (333 updates), about 9 minutes remaining  
   1:56   18.00% complete (333 updates), about 9 minutes remaining  
   1:56   18.04% complete (333 updates), about 9 minutes remaining  
   1:56   18.08% complete (333 updates), about 9 minutes remaining  
   1:56   18.12% complete (333 updates), about 9 minutes remaining  
   1:57   18.16% complete (333 updates), about 9 minutes remaining  
   1:57   18.19% complete (333 updates), about 9 minutes remaining  
   1:57   18.23% complete (333 updates), about 9 minutes remaining  
   1:57   18.27% complete (333 updates), about 9 minutes remaining  
   1:58   18.31% complete (333 updates), about 9 minutes remaining  
   1:58   18.35% complete (333 updates), about 9 minutes remaining  
   1:58   18.39% complete (333 updates), about 9 minutes remaining  
   1:58   18.42% complete (333 updates), about 9 minutes remaining  
   1:59   18.46% complete (333 updates), about 9 minutes remaining  
   1:59   18.50% complete (333 updates), about 9 minutes remaining  
   1:59   18.54% complete (333 updates), about 9 minutes remaining  
   1:59   18.58% complete (333 updates), about 9 minutes remaining  
   2:00   18.62% complete (333 updates), about 9 minutes remaining  
   2:00   18.66% complete (333 updates), about 9 minutes remaining  
   2:00   18.70% complete (333 updates), about 9 minutes remaining  
