Create schedule for 63 teams playing 16 rounds in 126 matches
with a minimum match separation of 5 running 5000000 iterations.

   0:00    0.06% complete (131 updates), about 7 minutes remaining  
   0:00    0.12% complete (143 updates), about 7 minutes remaining  
   0:00    0.19% complete (158 updates), about 7 minutes remaining  
   0:01    0.25% complete (160 updates), about 7 minutes remaining  
   0:18    4.89% complete (213 updates), about 6 minutes remaining  
   0:19    4.95% complete (213 updates), about 6 minutes remaining  
   0:19    5.02% complete (213 updates), about 6 minutes remaining  
   0:19    5.08% complete (213 updates), about 6 minutes remaining  
   0:19    5.15% complete (213 updates), about 6 minutes remaining  
   0:20    5.21% complete (213 updates), about 6 minutes remaining  
   0:20    5.28% complete (213 updates), about 6 minutes remaining  
   0:20    5.34% complete (213 updates), about 6 minutes remaining  
   0:20    5.41% complete (213 updates), about 6 minutes remaining  
   0:21    5.48% complete (213 updates), about 6 minutes remaining  
   0:21    5.54% complete (213 updates), about 6 minutes remaining  
   0:21    5.61% complete (213 updates), about 6 minutes remaining  
   0:21    5.67% complete (213 updates), about 6 minutes remaining  
   0:22    5.74% complete (213 updates), about 6 minutes remaining  
   0:22    5.80% complete (213 updates), about 6 minutes remaining  
   0:22    5.87% complete (213 updates), about 6 minutes remaining  
   0:22    5.94% complete (213 updates), about 6 minutes remaining  
   0:23    6.00% complete (213 updates), about 6 minutes remaining  
   0:23    6.07% complete (213 updates), about 6 minutes remaining  
   0:23    6.13% complete (213 updates), about 6 minutes remaining  
   0:23    6.20% complete (213 updates), about 6 minutes remaining  
   0:24    6.26% complete (213 updates), about 6 minutes remaining  
   0:24    6.33% complete (213 updates), about 6 minutes remaining  
   0:24    6.40% complete (213 updates), about 6 minutes remaining  
   0:24    6.46% complete (213 updates), about 6 minutes remaining  
   0:25    6.53% complete (213 updates), about 6 minutes remaining  
   0:25    6.59% complete (213 updates), about 6 minutes remaining  
   0:25    6.66% complete (213 updates), about 6 minutes remaining  
   0:25    6.73% complete (213 updates), about 6 minutes remaining  
   0:26    6.79% complete (213 updates), about 6 minutes remaining  
   0:26    6.86% complete (213 updates), about 6 minutes remaining  
   0:26    6.92% complete (213 updates), about 6 minutes remaining  
   0:26    6.98% complete (213 updates), about 6 minutes remaining  
   0:27    7.05% complete (213 updates), about 6 minutes remaining  
   0:27    7.12% complete (214 updates), about 6 minutes remaining  
   0:27    7.18% complete (214 updates), about 6 minutes remaining  
   0:27    7.25% complete (214 updates), about 6 minutes remaining  
   0:28    7.32% complete (214 updates), about 6 minutes remaining  
   0:28    7.38% complete (214 updates), about 6 minutes remaining  
   0:28    7.45% complete (214 updates), about 6 minutes remaining  
   0:28    7.51% complete (214 updates), about 6 minutes remaining  
   0:29    7.58% complete (215 updates), about 6 minutes remaining  
   0:29    7.65% complete (215 updates), about 6 minutes remaining  
   0:29    7.72% complete (216 updates), about 6 minutes remaining  
   0:29    7.78% complete (216 updates), about 6 minutes remaining  
   0:30    7.85% complete (216 updates), about 6 minutes remaining  
   0:30    7.92% complete (216 updates), about 6 minutes remaining  
   0:30    7.98% complete (216 updates), about 6 minutes remaining  
   0:30    8.05% complete (216 updates), about 6 minutes remaining  
   0:31    8.12% complete (216 updates), about 6 minutes remaining  
   0:31    8.18% complete (217 updates), about 6 minutes remaining  
   0:31    8.25% complete (218 updates), about 6 minutes remaining  
   0:31    8.31% complete (218 updates), about 6 minutes remaining  
   0:32    8.38% complete (218 updates), about 6 minutes remaining  
   0:32    8.45% complete (218 updates), about 6 minutes remaining  
   0:32    8.51% complete (218 updates), about 6 minutes remaining  
   0:32    8.58% complete (218 updates), about 6 minutes remaining  
   0:33    8.64% complete (218 updates), about 6 minutes remaining  
   0:33    8.71% complete (218 updates), about 6 minutes remaining  
   0:33    8.78% complete (218 updates), about 6 minutes remaining  
   0:33    8.84% complete (218 updates), about 6 minutes remaining  
   0:34    8.91% complete (218 updates), about 6 minutes remaining  
   0:34    8.98% complete (218 updates), about 6 minutes remaining  
   0:34    9.04% complete (219 updates), about 6 minutes remaining  
   0:34    9.11% complete (219 updates), about 6 minutes remaining  
   0:35    9.17% complete (219 updates), about 6 minutes remaining  
   0:35    9.24% complete (219 updates), about 6 minutes remaining  
   0:35    9.31% complete (220 updates), about 6 minutes remaining  
   0:35    9.37% complete (220 updates), about 6 minutes remaining  
   0:36    9.44% complete (220 updates), about 6 minutes remaining  
   0:36    9.51% complete (220 updates), about 6 minutes remaining  
   0:36    9.57% complete (220 updates), about 6 minutes remaining  
   0:36    9.64% complete (220 updates), about 6 minutes remaining  
   0:37    9.70% complete (220 updates), about 6 minutes remaining  
   0:37    9.77% complete (220 updates), about 6 minutes remaining  
   0:37    9.84% complete (220 updates), about 6 minutes remaining  
   0:37    9.90% complete (221 updates), about 6 minutes remaining  
   0:38    9.97% complete (221 updates), about 6 minutes remaining  
   0:38   10.03% complete (221 updates), about 6 minutes remaining  
   0:38   10.10% complete (221 updates), about 6 minutes remaining  
   0:38   10.17% complete (221 updates), about 6 minutes remaining  
   0:39   10.23% complete (221 updates), about 6 minutes remaining  
   0:39   10.30% complete (221 updates), about 6 minutes remaining  
   0:39   10.36% complete (221 updates), about 6 minutes remaining  
   0:39   10.43% complete (221 updates), about 6 minutes remaining  
   0:40   10.50% complete (222 updates), about 6 minutes remaining  
   0:40   10.56% complete (222 updates), about 6 minutes remaining  
   0:40   10.63% complete (222 updates), about 6 minutes remaining  
   0:40   10.70% complete (222 updates), about 6 minutes remaining  
   0:41   10.76% complete (222 updates), about 6 minutes remaining  
   0:41   10.83% complete (222 updates), about 6 minutes remaining  
   0:41   10.90% complete (222 updates), about 6 minutes remaining  
   0:41   10.96% complete (222 updates), about 6 minutes remaining  
   0:42   11.03% complete (222 updates), about 6 minutes remaining  
   0:42   11.09% complete (222 updates), about 6 minutes remaining  
   0:42   11.16% complete (222 updates), about 6 minutes remaining  
   0:42   11.23% complete (222 updates), about 6 minutes remaining  
   0:43   11.29% complete (222 updates), about 6 minutes remaining  
   0:43   11.36% complete (222 updates), about 6 minutes remaining  
   0:43   11.42% complete (222 updates), about 6 minutes remaining  
   0:43   11.49% complete (223 updates), about 6 minutes remaining  
   0:44   11.56% complete (223 updates), about 6 minutes remaining  
   0:44   11.62% complete (223 updates), about 6 minutes remaining  
   0:44   11.69% complete (223 updates), about 6 minutes remaining  
   0:44   11.76% complete (223 updates), about 6 minutes remaining  
   0:45   11.82% complete (224 updates), about 6 minutes remaining  
   0:45   11.89% complete (225 updates), about 6 minutes remaining  
   0:45   11.95% complete (225 updates), about 6 minutes remaining  
   0:45   12.01% complete (225 updates), about 6 minutes remaining  
   0:46   12.08% complete (225 updates), about 6 minutes remaining  
   0:46   12.15% complete (225 updates), about 6 minutes remaining  
   0:46   12.21% complete (226 updates), about 6 minutes remaining  
   0:46   12.28% complete (226 updates), about 6 minutes remaining  
   0:47   12.35% complete (226 updates), about 6 minutes remaining  
   0:47   12.41% complete (226 updates), about 6 minutes remaining  
   0:47   12.48% complete (226 updates), about 6 minutes remaining  
   0:47   12.54% complete (226 updates), about 6 minutes remaining  
   0:48   12.61% complete (226 updates), about 6 minutes remaining  
   0:48   12.68% complete (226 updates), about 6 minutes remaining  
   0:48   12.74% complete (226 updates), about 6 minutes remaining  
   0:48   12.81% complete (226 updates), about 6 minutes remaining  
   0:49   12.87% complete (226 updates), about 6 minutes remaining  
   0:49   12.94% complete (226 updates), about 6 minutes remaining  
   0:49   13.01% complete (226 updates), about 6 minutes remaining  
   0:49   13.07% complete (226 updates), about 6 minutes remaining  
   0:50   13.14% complete (226 updates), about 6 minutes remaining  
   0:50   13.20% complete (226 updates), about 6 minutes remaining  
   0:50   13.27% complete (226 updates), about 6 minutes remaining  
   0:50   13.34% complete (226 updates), about 5 minutes remaining  
   0:51   13.40% complete (226 updates), about 5 minutes remaining  
   0:51   13.47% complete (227 updates), about 5 minutes remaining  
   0:51   13.54% complete (227 updates), about 5 minutes remaining  
   0:51   13.60% complete (227 updates), about 5 minutes remaining  
   0:52   13.67% complete (227 updates), about 5 minutes remaining  
   0:52   13.73% complete (228 updates), about 5 minutes remaining  
   0:52   13.80% complete (229 updates), about 5 minutes remaining  
   0:52   13.87% complete (229 updates), about 5 minutes remaining  
   0:53   13.94% complete (229 updates), about 5 minutes remaining  
   0:53   14.00% complete (229 updates), about 5 minutes remaining  
   0:53   14.07% complete (229 updates), about 5 minutes remaining  
   0:53   14.13% complete (229 updates), about 5 minutes remaining  
   0:54   14.20% complete (229 updates), about 5 minutes remaining  
   0:54   14.27% complete (229 updates), about 5 minutes remaining  
   0:54   14.33% complete (229 updates), about 5 minutes remaining  
   0:54   14.40% complete (229 updates), about 5 minutes remaining  
   0:55   14.47% complete (229 updates), about 5 minutes remaining  
   0:55   14.53% complete (229 updates), about 5 minutes remaining  
   0:55   14.60% complete (229 updates), about 5 minutes remaining  
   0:55   14.67% complete (229 updates), about 5 minutes remaining  
   0:56   14.73% complete (229 updates), about 5 minutes remaining  
   0:56   14.80% complete (229 updates), about 5 minutes remaining  
   0:56   14.86% complete (229 updates), about 5 minutes remaining  
   0:56   14.93% complete (229 updates), about 5 minutes remaining  
   0:57   15.00% complete (229 updates), about 5 minutes remaining  
   0:57   15.06% complete (229 updates), about 5 minutes remaining  
   0:57   15.13% complete (230 updates), about 5 minutes remaining  
   0:57   15.19% complete (230 updates), about 5 minutes remaining  
   0:58   15.26% complete (230 updates), about 5 minutes remaining  
   0:58   15.33% complete (230 updates), about 5 minutes remaining  
   0:58   15.39% complete (230 updates), about 5 minutes remaining  
   0:58   15.46% complete (230 updates), about 5 minutes remaining  
   0:59   15.52% complete (230 updates), about 5 minutes remaining  
   0:59   15.59% complete (230 updates), about 5 minutes remaining  
   0:59   15.66% complete (230 updates), about 5 minutes remaining  
   0:59   15.72% complete (230 updates), about 5 minutes remaining  
   1:00   15.79% complete (230 updates), about 5 minutes remaining  
   1:00   15.86% complete (230 updates), about 5 minutes remaining  
   1:00   15.92% complete (230 updates), about 5 minutes remaining  
   1:00   15.99% complete (230 updates), about 5 minutes remaining  
   1:01   16.05% complete (231 updates), about 5 minutes remaining  
   1:01   16.12% complete (231 updates), about 5 minutes remaining  
   1:01   16.19% complete (231 updates), about 5 minutes remaining  
   1:01   16.25% complete (231 updates), about 5 minutes remaining  
   1:02   16.32% complete (231 updates), about 5 minutes remaining  
   1:02   16.38% complete (231 updates), about 5 minutes remaining  
   1:02   16.45% complete (231 updates), about 5 minutes remaining  
   1:02   16.52% complete (231 updates), about 5 minutes remaining  
   1:03   16.58% complete (231 updates), about 5 minutes remaining  
   1:03   16.65% complete (231 updates), about 5 minutes remaining  
   1:03   16.71% complete (231 updates), about 5 minutes remaining  
   1:03   16.78% complete (231 updates), about 5 minutes remaining  
   1:04   16.85% complete (231 updates), about 5 minutes remaining  
   1:04   16.91% complete (232 updates), about 5 minutes remaining  
   1:04   16.98% complete (232 updates), about 5 minutes remaining  
   1:04   17.04% complete (232 updates), about 5 minutes remaining  
   1:05   17.11% complete (233 updates), about 5 minutes remaining  
   1:05   17.17% complete (233 updates), about 5 minutes remaining  
   1:05   17.24% complete (233 updates), about 5 minutes remaining  
   1:05   17.31% complete (233 updates), about 5 minutes remaining  
   1:06   17.38% complete (233 updates), about 5 minutes remaining  
   1:06   17.45% complete (234 updates), about 5 minutes remaining  
   1:06   17.51% complete (234 updates), about 5 minutes remaining  
   1:06   17.57% complete (234 updates), about 5 minutes remaining  
   1:07   17.64% complete (234 updates), about 5 minutes remaining  
   1:07   17.71% complete (234 updates), about 5 minutes remaining  
   1:07   17.77% complete (234 updates), about 5 minutes remaining  
   1:07   17.84% complete (234 updates), about 5 minutes remaining  
   1:08   17.91% complete (234 updates), about 5 minutes remaining  
   1:08   17.97% complete (234 updates), about 5 minutes remaining  
   1:08   18.04% complete (234 updates), about 5 minutes remaining  
   1:08   18.11% complete (234 updates), about 5 minutes remaining  
   1:09   18.17% complete (234 updates), about 5 minutes remaining  
   1:09   18.24% complete (234 updates), about 5 minutes remaining  
   1:09   18.31% complete (234 updates), about 5 minutes remaining  
   1:09   18.37% complete (234 updates), about 5 minutes remaining  
   1:10   18.44% complete (235 updates), about 5 minutes remaining  
   1:10   18.51% complete (236 updates), about 5 minutes remaining  
   1:10   18.57% complete (236 updates), about 5 minutes remaining  
   1:10   18.64% complete (236 updates), about 5 minutes remaining  
   1:11   18.71% complete (236 updates), about 5 minutes remaining  
   1:11   18.77% complete (237 updates), about 5 minutes remaining  
   1:11   18.84% complete (237 updates), about 5 minutes remaining  
   1:11   18.90% complete (237 updates), about 5 minutes remaining  
   1:12   18.97% complete (237 updates), about 5 minutes remaining  
   1:12   19.04% complete (237 updates), about 5 minutes remaining  
   1:12   19.10% complete (237 updates), about 5 minutes remaining  
   1:12   19.17% complete (237 updates), about 5 minutes remaining  
   1:13   19.23% complete (237 updates), about 5 minutes remaining  
   1:13   19.30% complete (237 updates), about 5 minutes remaining  
   1:13   19.36% complete (237 updates), about 5 minutes remaining  
   1:13   19.43% complete (237 updates), about 5 minutes remaining  
   1:14   19.50% complete (237 updates), about 5 minutes remaining  
   1:14   19.56% complete (237 updates), about 5 minutes remaining  
   1:14   19.63% complete (237 updates), about 5 minutes remaining  
   1:14   19.69% complete (237 updates), about 5 minutes remaining  
   1:15   19.76% complete (237 updates), about 5 minutes remaining  
   1:15   19.82% complete (237 updates), about 5 minutes remaining  
   1:15   19.89% complete (237 updates), about 5 minutes remaining  
   1:15   19.96% complete (237 updates), about 5 minutes remaining  
   1:16   20.02% complete (237 updates), about 5 minutes remaining  
   1:16   20.09% complete (237 updates), about 5 minutes remaining  
   1:16   20.15% complete (237 updates), about 5 minutes remaining  
   1:16   20.22% complete (237 updates), about 5 minutes remaining  
   1:17   20.28% complete (237 updates), about 5 minutes remaining  
   1:17   20.35% complete (237 updates), about 5 minutes remaining  
   1:17   20.42% complete (237 updates), about 5 minutes remaining  
   1:17   20.48% complete (237 updates), about 5 minutes remaining  
   1:18   20.55% complete (237 updates), about 5 minutes remaining  
   1:18   20.61% complete (237 updates), about 5 minutes remaining  
   1:18   20.68% complete (238 updates), about 5 minutes remaining  
   1:18   20.75% complete (238 updates), about 5 minutes remaining  
   1:19   20.81% complete (238 updates), about 5 minutes remaining  
   1:19   20.88% complete (238 updates), about 5 minutes remaining  
   1:19   20.94% complete (238 updates), about 5 minutes remaining  
   1:19   21.01% complete (239 updates), about 5 minutes remaining  
   1:20   21.07% complete (239 updates), about 5 minutes remaining  
   1:20   21.14% complete (239 updates), about 5 minutes remaining  
   1:20   21.21% complete (239 updates), about 5 minutes remaining  
   1:20   21.27% complete (239 updates), about 5 minutes remaining  
   1:21   21.34% complete (240 updates), about 5 minutes remaining  
   1:21   21.40% complete (240 updates), about 5 minutes remaining  
   1:21   21.47% complete (240 updates), about 5 minutes remaining  
   1:21   21.54% complete (240 updates), about 5 minutes remaining  
   1:22   21.60% complete (240 updates), about 5 minutes remaining  
   1:22   21.67% complete (240 updates), about 5 minutes remaining  
   1:22   21.74% complete (240 updates), about 5 minutes remaining  
   1:22   21.80% complete (240 updates), about 5 minutes remaining  
   1:23   21.87% complete (240 updates), about 5 minutes remaining  
   1:23   21.94% complete (240 updates), about 5 minutes remaining  
   1:23   22.00% complete (240 updates), about 5 minutes remaining  
   1:23   22.07% complete (240 updates), about 5 minutes remaining  
   1:24   22.13% complete (240 updates), about 5 minutes remaining  
   1:24   22.20% complete (240 updates), about 5 minutes remaining  
   1:24   22.26% complete (240 updates), about 5 minutes remaining  
   1:24   22.33% complete (241 updates), about 5 minutes remaining  
   1:25   22.40% complete (241 updates), about 5 minutes remaining  
   1:25   22.46% complete (241 updates), about 5 minutes remaining  
   1:25   22.53% complete (241 updates), about 5 minutes remaining  
   1:25   22.59% complete (241 updates), about 5 minutes remaining  
   1:26   22.66% complete (241 updates), about 5 minutes remaining  
   1:26   22.73% complete (241 updates), about 5 minutes remaining  
   1:26   22.79% complete (241 updates), about 5 minutes remaining  
   1:26   22.86% complete (241 updates), about 5 minutes remaining  
   1:27   22.93% complete (241 updates), about 5 minutes remaining  
   1:27   22.99% complete (241 updates), about 5 minutes remaining  
   1:27   23.06% complete (241 updates), about 5 minutes remaining  
   1:27   23.12% complete (241 updates), about 5 minutes remaining  
   1:28   23.19% complete (242 updates), about 5 minutes remaining  
   1:28   23.26% complete (242 updates), about 5 minutes remaining  
   1:28   23.32% complete (242 updates), about 5 minutes remaining  
   1:28   23.39% complete (242 updates), about 5 minutes remaining  
   1:29   23.46% complete (242 updates), about 5 minutes remaining  
   1:29   23.53% complete (242 updates), about 5 minutes remaining  
   1:29   23.59% complete (242 updates), about 5 minutes remaining  
   1:29   23.66% complete (242 updates), about 5 minutes remaining  
   1:30   23.73% complete (242 updates), about 5 minutes remaining  
   1:30   23.79% complete (242 updates), about 5 minutes remaining  
   1:30   23.86% complete (242 updates), about 5 minutes remaining  
   1:30   23.92% complete (242 updates), about 5 minutes remaining  
   1:31   23.99% complete (242 updates), about 5 minutes remaining  
   1:31   24.06% complete (242 updates), about 5 minutes remaining  
   1:31   24.12% complete (242 updates), about 5 minutes remaining  
   1:31   24.19% complete (242 updates), about 5 minutes remaining  
   1:32   24.26% complete (242 updates), about 5 minutes remaining  
   1:32   24.32% complete (242 updates), about 5 minutes remaining  
   1:32   24.39% complete (243 updates), about 5 minutes remaining  
   1:32   24.46% complete (243 updates), about 5 minutes remaining  
   1:33   24.52% complete (243 updates), about 5 minutes remaining  
   1:33   24.59% complete (243 updates), about 5 minutes remaining  
   1:33   24.66% complete (243 updates), about 5 minutes remaining  
   1:33   24.72% complete (243 updates), about 5 minutes remaining  
   1:34   24.79% complete (243 updates), about 5 minutes remaining  
   1:34   24.85% complete (243 updates), about 5 minutes remaining  
   1:34   24.92% complete (243 updates), about 5 minutes remaining  
   1:34   24.99% complete (243 updates), about 5 minutes remaining  
   1:35   25.06% complete (243 updates), about 5 minutes remaining  
   1:35   25.12% complete (243 updates), about 5 minutes remaining  
   1:35   25.19% complete (243 updates), about 5 minutes remaining  
   1:35   25.25% complete (244 updates), about 5 minutes remaining  
   1:36   25.32% complete (244 updates), about 5 minutes remaining  
   1:36   25.38% complete (244 updates), about 5 minutes remaining  
   1:36   25.45% complete (244 updates), about 5 minutes remaining  
   1:36   25.52% complete (244 updates), about 5 minutes remaining  
   1:37   25.58% complete (245 updates), about 5 minutes remaining  
   1:37   25.65% complete (246 updates), about 5 minutes remaining  
   1:37   25.71% complete (246 updates), about 5 minutes remaining  
   1:37   25.78% complete (247 updates), about 5 minutes remaining  
   1:38   25.85% complete (247 updates), about 5 minutes remaining  
   1:38   25.91% complete (247 updates), about 5 minutes remaining  
   1:38   25.98% complete (247 updates), about 5 minutes remaining  
   1:38   26.04% complete (247 updates), about 5 minutes remaining  
   1:39   26.11% complete (247 updates), about 5 minutes remaining  
   1:39   26.18% complete (247 updates), about 5 minutes remaining  
   1:39   26.24% complete (247 updates), about 5 minutes remaining  
   1:39   26.31% complete (247 updates), about 5 minutes remaining  
   1:40   26.38% complete (247 updates), about 5 minutes remaining  
   1:40   26.45% complete (247 updates), about 5 minutes remaining  
   1:40   26.51% complete (247 updates), about 5 minutes remaining  
   1:40   26.58% complete (247 updates), about 5 minutes remaining  
   1:41   26.64% complete (247 updates), about 5 minutes remaining  
   1:41   26.71% complete (247 updates), about 5 minutes remaining  
   1:41   26.78% complete (247 updates), about 5 minutes remaining  
   1:41   26.84% complete (247 updates), about 5 minutes remaining  
   1:42   26.91% complete (247 updates), about 5 minutes remaining  
   1:42   26.98% complete (247 updates), about 5 minutes remaining  
   1:42   27.04% complete (247 updates), about 5 minutes remaining  
   1:42   27.11% complete (247 updates), about 5 minutes remaining  
   1:43   27.18% complete (247 updates), about 5 minutes remaining  
   1:43   27.24% complete (247 updates), about 5 minutes remaining  
   1:43   27.31% complete (247 updates), about 5 minutes remaining  
   1:43   27.38% complete (247 updates), about 5 minutes remaining  
   1:44   27.44% complete (247 updates), about 5 minutes remaining  
   1:44   27.51% complete (247 updates), about 5 minutes remaining  
   1:44   27.57% complete (247 updates), about 5 minutes remaining  
   1:44   27.64% complete (247 updates), about 5 minutes remaining  
   1:45   27.70% complete (247 updates), about 5 minutes remaining  
   1:45   27.77% complete (247 updates), about 5 minutes remaining  
   1:45   27.84% complete (247 updates), about 5 minutes remaining  
   1:45   27.90% complete (247 updates), about 5 minutes remaining  
   1:46   27.97% complete (247 updates), about 5 minutes remaining  
   1:46   28.04% complete (247 updates), about 5 minutes remaining  
   1:46   28.10% complete (247 updates), about 5 minutes remaining  
   1:46   28.17% complete (247 updates), about 5 minutes remaining  
   1:47   28.24% complete (247 updates), about 5 minutes remaining  
   1:47   28.30% complete (247 updates), about 5 minutes remaining  
   1:47   28.37% complete (247 updates), about 5 minutes remaining  
   1:47   28.44% complete (247 updates), about 5 minutes remaining  
   1:48   28.50% complete (247 updates), about 5 minutes remaining  
   1:48   28.57% complete (247 updates), about 5 minutes remaining  
   1:48   28.64% complete (248 updates), about 5 minutes remaining  
   1:48   28.70% complete (248 updates), about 5 minutes remaining  
   1:49   28.77% complete (248 updates), about 4 minutes remaining  
   1:49   28.84% complete (248 updates), about 4 minutes remaining  
   1:49   28.90% complete (248 updates), about 4 minutes remaining  
   1:49   28.97% complete (248 updates), about 4 minutes remaining  
   1:50   29.04% complete (248 updates), about 4 minutes remaining  
   1:50   29.10% complete (248 updates), about 4 minutes remaining  
   1:50   29.17% complete (248 updates), about 4 minutes remaining  
   1:50   29.24% complete (248 updates), about 4 minutes remaining  
   1:51   29.31% complete (248 updates), about 4 minutes remaining  
   1:51   29.37% complete (248 updates), about 4 minutes remaining  
   1:51   29.44% complete (248 updates), about 4 minutes remaining  
   1:51   29.50% complete (248 updates), about 4 minutes remaining  
   1:52   29.57% complete (248 updates), about 4 minutes remaining  
   1:52   29.64% complete (248 updates), about 4 minutes remaining  
   1:52   29.70% complete (248 updates), about 4 minutes remaining  
   1:52   29.77% complete (248 updates), about 4 minutes remaining  
   1:53   29.84% complete (248 updates), about 4 minutes remaining  
   1:53   29.91% complete (248 updates), about 4 minutes remaining  
   1:53   29.97% complete (248 updates), about 4 minutes remaining  
   1:53   30.04% complete (248 updates), about 4 minutes remaining  
   1:54   30.11% complete (248 updates), about 4 minutes remaining  
   1:54   30.17% complete (248 updates), about 4 minutes remaining  
   1:54   30.24% complete (248 updates), about 4 minutes remaining  
   1:54   30.31% complete (248 updates), about 4 minutes remaining  
   1:55   30.37% complete (248 updates), about 4 minutes remaining  
   1:55   30.44% complete (248 updates), about 4 minutes remaining  
   1:55   30.51% complete (248 updates), about 4 minutes remaining  
   1:55   30.57% complete (248 updates), about 4 minutes remaining  
   1:56   30.64% complete (248 updates), about 4 minutes remaining  
   1:56   30.71% complete (248 updates), about 4 minutes remaining  
   1:56   30.77% complete (248 updates), about 4 minutes remaining  
   1:56   30.84% complete (248 updates), about 4 minutes remaining  
   1:57   30.91% complete (248 updates), about 4 minutes remaining  
   1:57   30.98% complete (248 updates), about 4 minutes remaining  
   1:57   31.04% complete (248 updates), about 4 minutes remaining  
   1:57   31.11% complete (248 updates), about 4 minutes remaining  
   1:58   31.18% complete (249 updates), about 4 minutes remaining  
   1:58   31.24% complete (250 updates), about 4 minutes remaining  
   1:58   31.31% complete (250 updates), about 4 minutes remaining  
   1:58   31.38% complete (250 updates), about 4 minutes remaining  
   1:59   31.45% complete (250 updates), about 4 minutes remaining  
   1:59   31.51% complete (250 updates), about 4 minutes remaining  
   1:59   31.58% complete (250 updates), about 4 minutes remaining  
