Create schedule for 62 teams playing 12 rounds in 93 matches
with a minimum match separation of 5 running 5000000 iterations.

   0:00    0.07% complete (94 updates), about 6 minutes remaining  
   0:00    0.14% complete (102 updates), about 6 minutes remaining  
   0:00    0.20% complete (106 updates), about 6 minutes remaining  
   0:01    0.27% complete (110 updates), about 6 minutes remaining  
   0:09    2.58% complete (142 updates), about 6 minutes remaining  
   0:09    2.65% complete (143 updates), about 6 minutes remaining  
   0:10    2.73% complete (143 updates), about 6 minutes remaining  
   0:10    2.80% complete (143 updates), about 6 minutes remaining  
   0:10    2.86% complete (143 updates), about 6 minutes remaining  
   0:10    2.93% complete (143 updates), about 6 minutes remaining  
   0:11    3.00% complete (144 updates), about 6 minutes remaining  
   0:11    3.07% complete (144 updates), about 6 minutes remaining  
   0:11    3.14% complete (145 updates), about 6 minutes remaining  
   0:11    3.21% complete (145 updates), about 6 minutes remaining  
   0:12    3.28% complete (145 updates), about 6 minutes remaining  
   0:12    3.35% complete (145 updates), about 6 minutes remaining  
   0:12    3.42% complete (145 updates), about 6 minutes remaining  
   0:12    3.49% complete (145 updates), about 6 minutes remaining  
   0:13    3.56% complete (145 updates), about 6 minutes remaining  
   0:13    3.63% complete (145 updates), about 6 minutes remaining  
   0:13    3.70% complete (145 updates), about 6 minutes remaining  
   0:13    3.76% complete (145 updates), about 6 minutes remaining  
   0:14    3.83% complete (145 updates), about 6 minutes remaining  
   0:14    3.90% complete (145 updates), about 6 minutes remaining  
   0:14    3.97% complete (146 updates), about 6 minutes remaining  
   0:14    4.04% complete (146 updates), about 6 minutes remaining  
   0:15    4.11% complete (146 updates), about 6 minutes remaining  
   0:15    4.18% complete (146 updates), about 6 minutes remaining  
   0:15    4.25% complete (147 updates), about 6 minutes remaining  
   0:15    4.32% complete (147 updates), about 6 minutes remaining  
   0:16    4.39% complete (147 updates), about 6 minutes remaining  
   0:16    4.46% complete (147 updates), about 6 minutes remaining  
   0:16    4.52% complete (148 updates), about 6 minutes remaining  
   0:16    4.59% complete (148 updates), about 6 minutes remaining  
   0:17    4.66% complete (149 updates), about 6 minutes remaining  
   0:17    4.73% complete (149 updates), about 6 minutes remaining  
   0:17    4.80% complete (150 updates), about 6 minutes remaining  
   0:17    4.87% complete (151 updates), about 6 minutes remaining  
   0:18    4.94% complete (151 updates), about 6 minutes remaining  
   0:18    5.01% complete (151 updates), about 6 minutes remaining  
   0:18    5.08% complete (151 updates), about 6 minutes remaining  
   0:18    5.14% complete (151 updates), about 6 minutes remaining  
   0:19    5.21% complete (151 updates), about 6 minutes remaining  
   0:19    5.28% complete (151 updates), about 6 minutes remaining  
   0:19    5.35% complete (151 updates), about 6 minutes remaining  
   0:19    5.42% complete (151 updates), about 6 minutes remaining  
   0:20    5.49% complete (151 updates), about 6 minutes remaining  
   0:20    5.56% complete (151 updates), about 6 minutes remaining  
   0:20    5.63% complete (151 updates), about 6 minutes remaining  
   0:20    5.69% complete (151 updates), about 6 minutes remaining  
   0:21    5.76% complete (152 updates), about 6 minutes remaining  
   0:21    5.83% complete (152 updates), about 6 minutes remaining  
   0:21    5.90% complete (152 updates), about 6 minutes remaining  
   0:21    5.97% complete (152 updates), about 6 minutes remaining  
   0:22    6.04% complete (152 updates), about 6 minutes remaining  
   0:22    6.11% complete (153 updates), about 6 minutes remaining  
   0:22    6.18% complete (153 updates), about 6 minutes remaining  
   0:22    6.25% complete (153 updates), about 6 minutes remaining  
   0:23    6.32% complete (153 updates), about 6 minutes remaining  
   0:23    6.39% complete (153 updates), about 6 minutes remaining  
   0:23    6.46% complete (154 updates), about 6 minutes remaining  
   0:23    6.53% complete (154 updates), about 6 minutes remaining  
   0:24    6.60% complete (155 updates), about 6 minutes remaining  
   0:24    6.67% complete (155 updates), about 6 minutes remaining  
   0:24    6.74% complete (155 updates), about 6 minutes remaining  
   0:24    6.81% complete (155 updates), about 6 minutes remaining  
   0:25    6.88% complete (156 updates), about 6 minutes remaining  
   0:25    6.95% complete (156 updates), about 6 minutes remaining  
   0:25    7.02% complete (156 updates), about 6 minutes remaining  
   0:25    7.09% complete (156 updates), about 6 minutes remaining  
   0:26    7.16% complete (156 updates), about 6 minutes remaining  
   0:26    7.23% complete (156 updates), about 6 minutes remaining  
   0:26    7.30% complete (157 updates), about 6 minutes remaining  
   0:26    7.37% complete (157 updates), about 6 minutes remaining  
   0:27    7.44% complete (157 updates), about 6 minutes remaining  
   0:27    7.51% complete (157 updates), about 6 minutes remaining  
   0:27    7.58% complete (157 updates), about 6 minutes remaining  
   0:27    7.65% complete (157 updates), about 6 minutes remaining  
   0:28    7.72% complete (157 updates), about 6 minutes remaining  
   0:28    7.78% complete (157 updates), about 6 minutes remaining  
   0:28    7.85% complete (158 updates), about 6 minutes remaining  
   0:28    7.92% complete (159 updates), about 6 minutes remaining  
   0:29    7.99% complete (159 updates), about 6 minutes remaining  
   0:29    8.06% complete (159 updates), about 6 minutes remaining  
   0:29    8.13% complete (160 updates), about 6 minutes remaining  
   0:29    8.20% complete (160 updates), about 6 minutes remaining  
   0:30    8.27% complete (160 updates), about 6 minutes remaining  
   0:30    8.34% complete (160 updates), about 6 minutes remaining  
   0:30    8.41% complete (160 updates), about 6 minutes remaining  
   0:30    8.48% complete (160 updates), about 6 minutes remaining  
   0:31    8.55% complete (160 updates), about 6 minutes remaining  
   0:31    8.62% complete (160 updates), about 6 minutes remaining  
   0:31    8.69% complete (160 updates), about 6 minutes remaining  
   0:31    8.76% complete (160 updates), about 6 minutes remaining  
   0:32    8.83% complete (160 updates), about 6 minutes remaining  
   0:32    8.90% complete (160 updates), about 6 minutes remaining  
   0:32    8.97% complete (160 updates), about 5 minutes remaining  
   0:32    9.04% complete (160 updates), about 5 minutes remaining  
   0:33    9.11% complete (161 updates), about 5 minutes remaining  
   0:33    9.18% complete (161 updates), about 5 minutes remaining  
   0:33    9.25% complete (161 updates), about 5 minutes remaining  
   0:33    9.32% complete (161 updates), about 5 minutes remaining  
   0:34    9.39% complete (161 updates), about 5 minutes remaining  
   0:34    9.46% complete (161 updates), about 5 minutes remaining  
   0:34    9.53% complete (161 updates), about 5 minutes remaining  
   0:34    9.60% complete (161 updates), about 5 minutes remaining  
   0:35    9.67% complete (161 updates), about 5 minutes remaining  
   0:35    9.74% complete (161 updates), about 5 minutes remaining  
   0:35    9.81% complete (161 updates), about 5 minutes remaining  
   0:35    9.88% complete (161 updates), about 5 minutes remaining  
   0:36    9.95% complete (161 updates), about 5 minutes remaining  
   0:36   10.02% complete (161 updates), about 5 minutes remaining  
   0:36   10.09% complete (162 updates), about 5 minutes remaining  
   0:36   10.16% complete (162 updates), about 5 minutes remaining  
   0:37   10.23% complete (162 updates), about 5 minutes remaining  
   0:37   10.30% complete (162 updates), about 5 minutes remaining  
   0:37   10.37% complete (162 updates), about 5 minutes remaining  
   0:37   10.44% complete (162 updates), about 5 minutes remaining  
   0:38   10.51% complete (162 updates), about 5 minutes remaining  
   0:38   10.58% complete (162 updates), about 5 minutes remaining  
   0:38   10.65% complete (163 updates), about 5 minutes remaining  
   0:38   10.72% complete (163 updates), about 5 minutes remaining  
   0:39   10.79% complete (163 updates), about 5 minutes remaining  
   0:39   10.86% complete (163 updates), about 5 minutes remaining  
   0:39   10.93% complete (163 updates), about 5 minutes remaining  
   0:39   11.00% complete (163 updates), about 5 minutes remaining  
   0:40   11.07% complete (163 updates), about 5 minutes remaining  
   0:40   11.14% complete (163 updates), about 5 minutes remaining  
   0:40   11.21% complete (163 updates), about 5 minutes remaining  
   0:40   11.28% complete (163 updates), about 5 minutes remaining  
   0:41   11.35% complete (163 updates), about 5 minutes remaining  
   0:41   11.42% complete (164 updates), about 5 minutes remaining  
   0:41   11.49% complete (164 updates), about 5 minutes remaining  
   0:41   11.56% complete (164 updates), about 5 minutes remaining  
   0:42   11.63% complete (164 updates), about 5 minutes remaining  
   0:42   11.70% complete (164 updates), about 5 minutes remaining  
   0:42   11.77% complete (165 updates), about 5 minutes remaining  
   0:42   11.84% complete (165 updates), about 5 minutes remaining  
   0:43   11.91% complete (165 updates), about 5 minutes remaining  
   0:43   11.98% complete (165 updates), about 5 minutes remaining  
   0:43   12.05% complete (165 updates), about 5 minutes remaining  
   0:43   12.12% complete (165 updates), about 5 minutes remaining  
   0:44   12.19% complete (165 updates), about 5 minutes remaining  
   0:44   12.26% complete (165 updates), about 5 minutes remaining  
   0:44   12.33% complete (166 updates), about 5 minutes remaining  
   0:44   12.40% complete (166 updates), about 5 minutes remaining  
   0:45   12.47% complete (166 updates), about 5 minutes remaining  
   0:45   12.54% complete (166 updates), about 5 minutes remaining  
   0:45   12.61% complete (166 updates), about 5 minutes remaining  
   0:45   12.68% complete (166 updates), about 5 minutes remaining  
   0:46   12.75% complete (167 updates), about 5 minutes remaining  
   0:46   12.82% complete (167 updates), about 5 minutes remaining  
   0:46   12.89% complete (167 updates), about 5 minutes remaining  
   0:46   12.96% complete (167 updates), about 5 minutes remaining  
   0:47   13.03% complete (167 updates), about 5 minutes remaining  
   0:47   13.10% complete (167 updates), about 5 minutes remaining  
   0:47   13.17% complete (167 updates), about 5 minutes remaining  
   0:47   13.24% complete (167 updates), about 5 minutes remaining  
   0:48   13.31% complete (167 updates), about 5 minutes remaining  
   0:48   13.39% complete (167 updates), about 5 minutes remaining  
   0:48   13.46% complete (167 updates), about 5 minutes remaining  
   0:48   13.53% complete (167 updates), about 5 minutes remaining  
   0:49   13.60% complete (167 updates), about 5 minutes remaining  
   0:49   13.67% complete (168 updates), about 5 minutes remaining  
   0:49   13.74% complete (168 updates), about 5 minutes remaining  
   0:49   13.81% complete (168 updates), about 5 minutes remaining  
   0:50   13.88% complete (168 updates), about 5 minutes remaining  
   0:50   13.95% complete (168 updates), about 5 minutes remaining  
   0:50   14.02% complete (168 updates), about 5 minutes remaining  
   0:50   14.09% complete (168 updates), about 5 minutes remaining  
   0:51   14.16% complete (168 updates), about 5 minutes remaining  
   0:51   14.23% complete (168 updates), about 5 minutes remaining  
   0:51   14.30% complete (168 updates), about 5 minutes remaining  
   0:51   14.37% complete (168 updates), about 5 minutes remaining  
   0:52   14.44% complete (168 updates), about 5 minutes remaining  
   0:52   14.51% complete (168 updates), about 5 minutes remaining  
   0:52   14.58% complete (168 updates), about 5 minutes remaining  
   0:52   14.65% complete (168 updates), about 5 minutes remaining  
   0:53   14.72% complete (168 updates), about 5 minutes remaining  
   0:53   14.79% complete (168 updates), about 5 minutes remaining  
   0:53   14.86% complete (168 updates), about 5 minutes remaining  
   0:53   14.93% complete (168 updates), about 5 minutes remaining  
   0:54   15.00% complete (168 updates), about 5 minutes remaining  
   0:54   15.07% complete (168 updates), about 5 minutes remaining  
   0:54   15.14% complete (168 updates), about 5 minutes remaining  
   0:54   15.21% complete (168 updates), about 5 minutes remaining  
   0:55   15.28% complete (168 updates), about 5 minutes remaining  
   0:55   15.35% complete (168 updates), about 5 minutes remaining  
   0:55   15.42% complete (168 updates), about 5 minutes remaining  
   0:55   15.49% complete (168 updates), about 5 minutes remaining  
   0:56   15.56% complete (168 updates), about 5 minutes remaining  
   0:56   15.63% complete (168 updates), about 5 minutes remaining  
   0:56   15.70% complete (168 updates), about 5 minutes remaining  
   0:56   15.77% complete (168 updates), about 5 minutes remaining  
   0:57   15.84% complete (168 updates), about 5 minutes remaining  
   0:57   15.92% complete (168 updates), about 5 minutes remaining  
   0:57   15.99% complete (168 updates), about 5 minutes remaining  
   0:57   16.06% complete (168 updates), about 5 minutes remaining  
   0:58   16.13% complete (168 updates), about 5 minutes remaining  
   0:58   16.20% complete (168 updates), about 5 minutes remaining  
   0:58   16.27% complete (168 updates), about 5 minutes remaining  
   0:58   16.34% complete (168 updates), about 5 minutes remaining  
   0:59   16.41% complete (168 updates), about 5 minutes remaining  
   0:59   16.48% complete (168 updates), about 5 minutes remaining  
   0:59   16.55% complete (168 updates), about 5 minutes remaining  
   0:59   16.62% complete (168 updates), about 5 minutes remaining  
   1:00   16.69% complete (168 updates), about 5 minutes remaining  
   1:00   16.76% complete (168 updates), about 5 minutes remaining  
   1:00   16.83% complete (168 updates), about 5 minutes remaining  
   1:00   16.90% complete (168 updates), about 5 minutes remaining  
   1:01   16.97% complete (168 updates), about 5 minutes remaining  
   1:01   17.04% complete (168 updates), about 5 minutes remaining  
   1:01   17.11% complete (168 updates), about 5 minutes remaining  
   1:01   17.18% complete (168 updates), about 5 minutes remaining  
   1:02   17.25% complete (168 updates), about 5 minutes remaining  
   1:02   17.32% complete (168 updates), about 5 minutes remaining  
   1:02   17.39% complete (168 updates), about 5 minutes remaining  
   1:02   17.46% complete (168 updates), about 5 minutes remaining  
   1:03   17.53% complete (168 updates), about 5 minutes remaining  
   1:03   17.60% complete (168 updates), about 5 minutes remaining  
   1:03   17.67% complete (168 updates), about 5 minutes remaining  
   1:03   17.74% complete (168 updates), about 5 minutes remaining  
   1:04   17.81% complete (168 updates), about 5 minutes remaining  
   1:04   17.88% complete (168 updates), about 5 minutes remaining  
   1:04   17.95% complete (168 updates), about 5 minutes remaining  
   1:04   18.02% complete (168 updates), about 5 minutes remaining  
   1:05   18.09% complete (168 updates), about 5 minutes remaining  
   1:05   18.16% complete (168 updates), about 5 minutes remaining  
   1:05   18.23% complete (168 updates), about 5 minutes remaining  
   1:05   18.30% complete (168 updates), about 5 minutes remaining  
   1:06   18.37% complete (168 updates), about 5 minutes remaining  
   1:06   18.45% complete (168 updates), about 5 minutes remaining  
   1:06   18.51% complete (168 updates), about 5 minutes remaining  
   1:06   18.58% complete (168 updates), about 5 minutes remaining  
   1:07   18.65% complete (168 updates), about 5 minutes remaining  
   1:07   18.72% complete (168 updates), about 5 minutes remaining  
   1:07   18.80% complete (168 updates), about 5 minutes remaining  
   1:07   18.87% complete (168 updates), about 5 minutes remaining  
   1:08   18.94% complete (168 updates), about 5 minutes remaining  
   1:08   19.01% complete (168 updates), about 5 minutes remaining  
   1:08   19.08% complete (168 updates), about 5 minutes remaining  
   1:08   19.15% complete (168 updates), about 5 minutes remaining  
   1:09   19.22% complete (168 updates), about 5 minutes remaining  
   1:09   19.29% complete (168 updates), about 5 minutes remaining  
   1:09   19.36% complete (168 updates), about 5 minutes remaining  
   1:09   19.43% complete (168 updates), about 5 minutes remaining  
   1:10   19.50% complete (168 updates), about 5 minutes remaining  
   1:10   19.57% complete (168 updates), about 5 minutes remaining  
   1:10   19.64% complete (168 updates), about 5 minutes remaining  
   1:10   19.72% complete (168 updates), about 5 minutes remaining  
   1:11   19.79% complete (168 updates), about 5 minutes remaining  
   1:11   19.86% complete (168 updates), about 5 minutes remaining  
   1:11   19.93% complete (168 updates), about 5 minutes remaining  
   1:11   20.00% complete (168 updates), about 5 minutes remaining  
   1:12   20.07% complete (168 updates), about 5 minutes remaining  
   1:12   20.14% complete (168 updates), about 5 minutes remaining  
   1:12   20.21% complete (168 updates), about 5 minutes remaining  
   1:12   20.28% complete (168 updates), about 5 minutes remaining  
   1:13   20.35% complete (168 updates), about 5 minutes remaining  
   1:13   20.42% complete (168 updates), about 5 minutes remaining  
   1:13   20.49% complete (168 updates), about 5 minutes remaining  
   1:13   20.56% complete (168 updates), about 5 minutes remaining  
   1:14   20.63% complete (169 updates), about 5 minutes remaining  
   1:14   20.70% complete (170 updates), about 5 minutes remaining  
   1:14   20.77% complete (170 updates), about 5 minutes remaining  
   1:14   20.84% complete (170 updates), about 5 minutes remaining  
   1:15   20.91% complete (170 updates), about 5 minutes remaining  
   1:15   20.98% complete (170 updates), about 5 minutes remaining  
   1:15   21.05% complete (170 updates), about 5 minutes remaining  
   1:15   21.12% complete (170 updates), about 5 minutes remaining  
   1:16   21.19% complete (170 updates), about 5 minutes remaining  
   1:16   21.27% complete (170 updates), about 5 minutes remaining  
   1:16   21.33% complete (170 updates), about 5 minutes remaining  
   1:16   21.40% complete (170 updates), about 5 minutes remaining  
   1:17   21.47% complete (171 updates), about 5 minutes remaining  
   1:17   21.54% complete (172 updates), about 5 minutes remaining  
   1:17   21.62% complete (173 updates), about 5 minutes remaining  
   1:17   21.68% complete (173 updates), about 5 minutes remaining  
   1:18   21.75% complete (173 updates), about 5 minutes remaining  
   1:18   21.82% complete (173 updates), about 5 minutes remaining  
   1:18   21.90% complete (173 updates), about 5 minutes remaining  
   1:18   21.97% complete (173 updates), about 5 minutes remaining  
   1:19   22.04% complete (173 updates), about 5 minutes remaining  
   1:19   22.11% complete (173 updates), about 5 minutes remaining  
   1:19   22.18% complete (173 updates), about 5 minutes remaining  
   1:19   22.25% complete (173 updates), about 5 minutes remaining  
   1:20   22.32% complete (173 updates), about 5 minutes remaining  
   1:20   22.39% complete (173 updates), about 5 minutes remaining  
   1:20   22.46% complete (173 updates), about 5 minutes remaining  
   1:20   22.53% complete (173 updates), about 5 minutes remaining  
   1:21   22.60% complete (174 updates), about 5 minutes remaining  
   1:21   22.68% complete (174 updates), about 5 minutes remaining  
   1:21   22.75% complete (174 updates), about 5 minutes remaining  
   1:21   22.82% complete (174 updates), about 5 minutes remaining  
   1:22   22.89% complete (174 updates), about 5 minutes remaining  
   1:22   22.96% complete (174 updates), about 5 minutes remaining  
   1:22   23.03% complete (174 updates), about 5 minutes remaining  
   1:22   23.09% complete (174 updates), about 5 minutes remaining  
   1:23   23.16% complete (174 updates), about 5 minutes remaining  
   1:23   23.23% complete (174 updates), about 5 minutes remaining  
   1:23   23.30% complete (174 updates), about 5 minutes remaining  
   1:23   23.38% complete (174 updates), about 5 minutes remaining  
   1:24   23.45% complete (174 updates), about 5 minutes remaining  
   1:24   23.52% complete (174 updates), about 5 minutes remaining  
   1:24   23.59% complete (174 updates), about 5 minutes remaining  
   1:24   23.65% complete (174 updates), about 5 minutes remaining  
   1:25   23.73% complete (174 updates), about 5 minutes remaining  
   1:25   23.80% complete (174 updates), about 5 minutes remaining  
   1:25   23.87% complete (174 updates), about 5 minutes remaining  
   1:25   23.94% complete (174 updates), about 5 minutes remaining  
   1:26   24.01% complete (174 updates), about 5 minutes remaining  
   1:26   24.08% complete (174 updates), about 5 minutes remaining  
   1:26   24.15% complete (174 updates), about 5 minutes remaining  
   1:26   24.22% complete (174 updates), about 5 minutes remaining  
   1:27   24.29% complete (174 updates), about 5 minutes remaining  
   1:27   24.36% complete (174 updates), about 5 minutes remaining  
   1:27   24.43% complete (174 updates), about 5 minutes remaining  
   1:27   24.50% complete (174 updates), about 5 minutes remaining  
   1:28   24.57% complete (174 updates), about 5 minutes remaining  
   1:28   24.64% complete (174 updates), about 4 minutes remaining  
   1:28   24.71% complete (174 updates), about 4 minutes remaining  
   1:28   24.78% complete (174 updates), about 4 minutes remaining  
   1:29   24.85% complete (174 updates), about 4 minutes remaining  
   1:29   24.92% complete (174 updates), about 4 minutes remaining  
   1:29   24.99% complete (174 updates), about 4 minutes remaining  
   1:29   25.06% complete (174 updates), about 4 minutes remaining  
   1:30   25.14% complete (174 updates), about 4 minutes remaining  
   1:30   25.21% complete (174 updates), about 4 minutes remaining  
   1:30   25.28% complete (174 updates), about 4 minutes remaining  
   1:30   25.35% complete (174 updates), about 4 minutes remaining  
   1:31   25.42% complete (174 updates), about 4 minutes remaining  
   1:31   25.49% complete (174 updates), about 4 minutes remaining  
   1:31   25.56% complete (174 updates), about 4 minutes remaining  
   1:31   25.63% complete (174 updates), about 4 minutes remaining  
   1:32   25.70% complete (174 updates), about 4 minutes remaining  
   1:32   25.77% complete (174 updates), about 4 minutes remaining  
   1:32   25.84% complete (174 updates), about 4 minutes remaining  
   1:32   25.91% complete (174 updates), about 4 minutes remaining  
   1:33   25.98% complete (174 updates), about 4 minutes remaining  
   1:33   26.05% complete (174 updates), about 4 minutes remaining  
   1:33   26.12% complete (174 updates), about 4 minutes remaining  
   1:33   26.19% complete (174 updates), about 4 minutes remaining  
   1:34   26.26% complete (174 updates), about 4 minutes remaining  
   1:34   26.33% complete (174 updates), about 4 minutes remaining  
   1:34   26.40% complete (174 updates), about 4 minutes remaining  
   1:34   26.47% complete (174 updates), about 4 minutes remaining  
   1:35   26.54% complete (174 updates), about 4 minutes remaining  
   1:35   26.61% complete (174 updates), about 4 minutes remaining  
   1:35   26.68% complete (174 updates), about 4 minutes remaining  
   1:35   26.75% complete (174 updates), about 4 minutes remaining  
   1:36   26.82% complete (174 updates), about 4 minutes remaining  
   1:36   26.89% complete (174 updates), about 4 minutes remaining  
   1:36   26.96% complete (174 updates), about 4 minutes remaining  
   1:36   27.03% complete (174 updates), about 4 minutes remaining  
   1:37   27.11% complete (174 updates), about 4 minutes remaining  
   1:37   27.17% complete (174 updates), about 4 minutes remaining  
   1:37   27.24% complete (174 updates), about 4 minutes remaining  
   1:37   27.31% complete (174 updates), about 4 minutes remaining  
   1:38   27.38% complete (174 updates), about 4 minutes remaining  
   1:38   27.45% complete (174 updates), about 4 minutes remaining  
   1:38   27.52% complete (174 updates), about 4 minutes remaining  
   1:38   27.59% complete (174 updates), about 4 minutes remaining  
   1:39   27.66% complete (174 updates), about 4 minutes remaining  
   1:39   27.73% complete (174 updates), about 4 minutes remaining  
   1:39   27.80% complete (174 updates), about 4 minutes remaining  
   1:39   27.87% complete (174 updates), about 4 minutes remaining  
   1:40   27.94% complete (174 updates), about 4 minutes remaining  
   1:40   28.01% complete (174 updates), about 4 minutes remaining  
   1:40   28.08% complete (174 updates), about 4 minutes remaining  
   1:40   28.15% complete (174 updates), about 4 minutes remaining  
   1:41   28.22% complete (174 updates), about 4 minutes remaining  
   1:41   28.30% complete (174 updates), about 4 minutes remaining  
   1:41   28.36% complete (174 updates), about 4 minutes remaining  
   1:41   28.43% complete (174 updates), about 4 minutes remaining  
   1:42   28.50% complete (174 updates), about 4 minutes remaining  
   1:42   28.57% complete (174 updates), about 4 minutes remaining  
   1:42   28.65% complete (174 updates), about 4 minutes remaining  
   1:42   28.71% complete (174 updates), about 4 minutes remaining  
   1:43   28.78% complete (174 updates), about 4 minutes remaining  
   1:43   28.85% complete (174 updates), about 4 minutes remaining  
   1:43   28.93% complete (174 updates), about 4 minutes remaining  
   1:43   28.99% complete (174 updates), about 4 minutes remaining  
   1:44   29.07% complete (174 updates), about 4 minutes remaining  
   1:44   29.14% complete (174 updates), about 4 minutes remaining  
   1:44   29.21% complete (174 updates), about 4 minutes remaining  
   1:44   29.28% complete (174 updates), about 4 minutes remaining  
   1:45   29.35% complete (174 updates), about 4 minutes remaining  
   1:45   29.42% complete (174 updates), about 4 minutes remaining  
   1:45   29.49% complete (174 updates), about 4 minutes remaining  
   1:45   29.56% complete (174 updates), about 4 minutes remaining  
   1:46   29.63% complete (174 updates), about 4 minutes remaining  
   1:46   29.70% complete (174 updates), about 4 minutes remaining  
   1:46   29.77% complete (174 updates), about 4 minutes remaining  
   1:46   29.84% complete (174 updates), about 4 minutes remaining  
   1:47   29.91% complete (174 updates), about 4 minutes remaining  
   1:47   29.98% complete (174 updates), about 4 minutes remaining  
   1:47   30.05% complete (174 updates), about 4 minutes remaining  
   1:47   30.12% complete (174 updates), about 4 minutes remaining  
   1:48   30.19% complete (174 updates), about 4 minutes remaining  
   1:48   30.26% complete (174 updates), about 4 minutes remaining  
   1:48   30.33% complete (174 updates), about 4 minutes remaining  
   1:48   30.40% complete (174 updates), about 4 minutes remaining  
   1:49   30.47% complete (174 updates), about 4 minutes remaining  
   1:49   30.54% complete (174 updates), about 4 minutes remaining  
   1:49   30.61% complete (174 updates), about 4 minutes remaining  
   1:49   30.68% complete (174 updates), about 4 minutes remaining  
   1:50   30.76% complete (174 updates), about 4 minutes remaining  
   1:50   30.83% complete (174 updates), about 4 minutes remaining  
   1:50   30.90% complete (174 updates), about 4 minutes remaining  
   1:50   30.97% complete (174 updates), about 4 minutes remaining  
   1:51   31.04% complete (174 updates), about 4 minutes remaining  
   1:51   31.11% complete (174 updates), about 4 minutes remaining  
   1:51   31.17% complete (174 updates), about 4 minutes remaining  
   1:51   31.24% complete (174 updates), about 4 minutes remaining  
   1:52   31.32% complete (174 updates), about 4 minutes remaining  
   1:52   31.39% complete (174 updates), about 4 minutes remaining  
   1:52   31.46% complete (174 updates), about 4 minutes remaining  
   1:52   31.53% complete (174 updates), about 4 minutes remaining  
   1:53   31.60% complete (174 updates), about 4 minutes remaining  
   1:53   31.67% complete (174 updates), about 4 minutes remaining  
   1:53   31.74% complete (174 updates), about 4 minutes remaining  
   1:53   31.81% complete (174 updates), about 4 minutes remaining  
   1:54   31.88% complete (174 updates), about 4 minutes remaining  
   1:54   31.95% complete (174 updates), about 4 minutes remaining  
   1:54   32.02% complete (174 updates), about 4 minutes remaining  
   1:54   32.09% complete (174 updates), about 4 minutes remaining  
   1:55   32.16% complete (174 updates), about 4 minutes remaining  
   1:55   32.24% complete (174 updates), about 4 minutes remaining  
   1:55   32.30% complete (174 updates), about 4 minutes remaining  
   1:55   32.37% complete (174 updates), about 4 minutes remaining  
   1:56   32.44% complete (174 updates), about 4 minutes remaining  
   1:56   32.51% complete (174 updates), about 4 minutes remaining  
   1:56   32.59% complete (174 updates), about 4 minutes remaining  
   1:56   32.65% complete (174 updates), about 4 minutes remaining  
   1:57   32.73% complete (174 updates), about 4 minutes remaining  
   1:57   32.80% complete (174 updates), about 4 minutes remaining  
   1:57   32.87% complete (174 updates), about 4 minutes remaining  
   1:57   32.94% complete (174 updates), about 4 minutes remaining  
   1:58   33.01% complete (174 updates), about 4 minutes remaining  
   1:58   33.08% complete (174 updates), about 4 minutes remaining  
   1:58   33.15% complete (174 updates), about 4 minutes remaining  
   1:58   33.22% complete (174 updates), about 4 minutes remaining  
   1:59   33.29% complete (174 updates), about 4 minutes remaining  
