Create schedule for 91 teams playing 16 rounds in 182 matches
with a minimum match separation of 7 running 5000000 iterations.

   0:00    0.04% complete (139 updates), about 11 minutes remaining  
   0:00    0.07% complete (161 updates), about 11 minutes remaining  
   0:00    0.11% complete (169 updates), about 11 minutes remaining  
   0:01    0.15% complete (178 updates), about 11 minutes remaining  
   0:25    3.64% complete (269 updates), about 11 minutes remaining  
   0:25    3.68% complete (269 updates), about 11 minutes remaining  
   0:25    3.71% complete (270 updates), about 11 minutes remaining  
   0:26    3.75% complete (271 updates), about 11 minutes remaining  
   0:26    3.78% complete (271 updates), about 11 minutes remaining  
   0:26    3.82% complete (271 updates), about 11 minutes remaining  
   0:26    3.86% complete (273 updates), about 11 minutes remaining  
   0:27    3.89% complete (273 updates), about 11 minutes remaining  
   0:27    3.93% complete (273 updates), about 11 minutes remaining  
   0:27    3.97% complete (273 updates), about 11 minutes remaining  
   0:27    4.00% complete (275 updates), about 11 minutes remaining  
   0:28    4.04% complete (275 updates), about 11 minutes remaining  
   0:28    4.07% complete (276 updates), about 11 minutes remaining  
   0:28    4.11% complete (277 updates), about 11 minutes remaining  
   0:28    4.15% complete (277 updates), about 11 minutes remaining  
   0:29    4.18% complete (278 updates), about 11 minutes remaining  
   0:29    4.22% complete (278 updates), about 11 minutes remaining  
   0:29    4.26% complete (279 updates), about 11 minutes remaining  
   0:29    4.29% complete (279 updates), about 11 minutes remaining  
   0:30    4.33% complete (279 updates), about 11 minutes remaining  
   0:30    4.36% complete (281 updates), about 11 minutes remaining  
   0:30    4.40% complete (281 updates), about 11 minutes remaining  
   0:30    4.44% complete (282 updates), about 11 minutes remaining  
   0:31    4.47% complete (282 updates), about 11 minutes remaining  
   0:31    4.51% complete (282 updates), about 11 minutes remaining  
   0:31    4.54% complete (282 updates), about 11 minutes remaining  
   0:31    4.58% complete (283 updates), about 11 minutes remaining  
   0:32    4.61% complete (283 updates), about 11 minutes remaining  
   0:32    4.64% complete (283 updates), about 11 minutes remaining  
   0:32    4.68% complete (283 updates), about 11 minutes remaining  
   0:32    4.72% complete (283 updates), about 11 minutes remaining  
   0:33    4.75% complete (283 updates), about 11 minutes remaining  
   0:33    4.79% complete (283 updates), about 11 minutes remaining  
   0:33    4.82% complete (283 updates), about 11 minutes remaining  
   0:33    4.86% complete (283 updates), about 11 minutes remaining  
   0:34    4.89% complete (283 updates), about 11 minutes remaining  
   0:34    4.92% complete (284 updates), about 11 minutes remaining  
   0:34    4.96% complete (284 updates), about 11 minutes remaining  
   0:34    4.99% complete (284 updates), about 11 minutes remaining  
   0:35    5.03% complete (284 updates), about 11 minutes remaining  
   0:35    5.06% complete (284 updates), about 11 minutes remaining  
   0:35    5.10% complete (284 updates), about 11 minutes remaining  
   0:35    5.13% complete (284 updates), about 11 minutes remaining  
   0:36    5.17% complete (284 updates), about 11 minutes remaining  
   0:36    5.20% complete (285 updates), about 11 minutes remaining  
   0:36    5.24% complete (285 updates), about 11 minutes remaining  
   0:36    5.27% complete (285 updates), about 11 minutes remaining  
   0:37    5.31% complete (285 updates), about 11 minutes remaining  
   0:37    5.34% complete (285 updates), about 11 minutes remaining  
   0:37    5.38% complete (285 updates), about 11 minutes remaining  
   0:37    5.42% complete (285 updates), about 11 minutes remaining  
   0:38    5.45% complete (285 updates), about 11 minutes remaining  
   0:38    5.49% complete (285 updates), about 11 minutes remaining  
   0:38    5.53% complete (285 updates), about 11 minutes remaining  
   0:38    5.56% complete (285 updates), about 11 minutes remaining  
   0:39    5.60% complete (285 updates), about 11 minutes remaining  
   0:39    5.63% complete (285 updates), about 11 minutes remaining  
   0:39    5.67% complete (285 updates), about 11 minutes remaining  
   0:39    5.70% complete (285 updates), about 11 minutes remaining  
   0:40    5.74% complete (285 updates), about 11 minutes remaining  
   0:40    5.78% complete (285 updates), about 11 minutes remaining  
   0:40    5.81% complete (285 updates), about 11 minutes remaining  
   0:40    5.85% complete (285 updates), about 11 minutes remaining  
   0:41    5.88% complete (285 updates), about 11 minutes remaining  
   0:41    5.92% complete (285 updates), about 11 minutes remaining  
   0:41    5.96% complete (285 updates), about 11 minutes remaining  
   0:41    5.99% complete (285 updates), about 11 minutes remaining  
   0:42    6.03% complete (286 updates), about 11 minutes remaining  
   0:42    6.06% complete (286 updates), about 11 minutes remaining  
   0:42    6.10% complete (286 updates), about 11 minutes remaining  
   0:42    6.13% complete (286 updates), about 11 minutes remaining  
   0:43    6.17% complete (286 updates), about 11 minutes remaining  
   0:43    6.21% complete (286 updates), about 11 minutes remaining  
   0:43    6.24% complete (286 updates), about 11 minutes remaining  
   0:43    6.28% complete (286 updates), about 11 minutes remaining  
   0:44    6.31% complete (287 updates), about 11 minutes remaining  
   0:44    6.35% complete (287 updates), about 11 minutes remaining  
   0:44    6.39% complete (288 updates), about 11 minutes remaining  
   0:44    6.42% complete (288 updates), about 11 minutes remaining  
   0:45    6.46% complete (288 updates), about 11 minutes remaining  
   0:45    6.49% complete (288 updates), about 11 minutes remaining  
   0:45    6.53% complete (289 updates), about 11 minutes remaining  
   0:45    6.57% complete (290 updates), about 11 minutes remaining  
   0:46    6.60% complete (290 updates), about 11 minutes remaining  
   0:46    6.64% complete (290 updates), about 11 minutes remaining  
   0:46    6.68% complete (290 updates), about 11 minutes remaining  
   0:46    6.71% complete (290 updates), about 11 minutes remaining  
   0:47    6.74% complete (290 updates), about 11 minutes remaining  
   0:47    6.78% complete (292 updates), about 11 minutes remaining  
   0:47    6.82% complete (292 updates), about 11 minutes remaining  
   0:47    6.85% complete (292 updates), about 11 minutes remaining  
   0:48    6.89% complete (292 updates), about 11 minutes remaining  
   0:48    6.92% complete (292 updates), about 11 minutes remaining  
   0:48    6.96% complete (292 updates), about 11 minutes remaining  
   0:48    7.00% complete (292 updates), about 11 minutes remaining  
   0:49    7.03% complete (292 updates), about 11 minutes remaining  
   0:49    7.07% complete (292 updates), about 11 minutes remaining  
   0:49    7.10% complete (292 updates), about 11 minutes remaining  
   0:49    7.14% complete (292 updates), about 11 minutes remaining  
   0:50    7.17% complete (292 updates), about 11 minutes remaining  
   0:50    7.21% complete (292 updates), about 11 minutes remaining  
   0:50    7.24% complete (292 updates), about 11 minutes remaining  
   0:50    7.28% complete (292 updates), about 11 minutes remaining  
   0:51    7.31% complete (292 updates), about 11 minutes remaining  
   0:51    7.35% complete (292 updates), about 11 minutes remaining  
   0:51    7.38% complete (292 updates), about 11 minutes remaining  
   0:51    7.42% complete (294 updates), about 11 minutes remaining  
   0:52    7.45% complete (294 updates), about 11 minutes remaining  
   0:52    7.49% complete (294 updates), about 11 minutes remaining  
   0:52    7.52% complete (294 updates), about 11 minutes remaining  
   0:52    7.56% complete (294 updates), about 11 minutes remaining  
   0:53    7.59% complete (294 updates), about 11 minutes remaining  
   0:53    7.63% complete (295 updates), about 11 minutes remaining  
   0:53    7.66% complete (295 updates), about 11 minutes remaining  
   0:53    7.70% complete (295 updates), about 11 minutes remaining  
   0:54    7.74% complete (295 updates), about 11 minutes remaining  
   0:54    7.77% complete (295 updates), about 11 minutes remaining  
   0:54    7.81% complete (295 updates), about 11 minutes remaining  
   0:54    7.84% complete (295 updates), about 11 minutes remaining  
   0:55    7.88% complete (296 updates), about 11 minutes remaining  
   0:55    7.92% complete (296 updates), about 11 minutes remaining  
   0:55    7.95% complete (296 updates), about 11 minutes remaining  
   0:55    7.98% complete (296 updates), about 11 minutes remaining  
   0:56    8.02% complete (296 updates), about 11 minutes remaining  
   0:56    8.05% complete (296 updates), about 11 minutes remaining  
   0:56    8.09% complete (296 updates), about 11 minutes remaining  
   0:56    8.12% complete (296 updates), about 11 minutes remaining  
   0:57    8.16% complete (296 updates), about 11 minutes remaining  
   0:57    8.19% complete (296 updates), about 11 minutes remaining  
   0:57    8.23% complete (296 updates), about 11 minutes remaining  
   0:57    8.27% complete (296 updates), about 11 minutes remaining  
   0:58    8.30% complete (296 updates), about 11 minutes remaining  
   0:58    8.34% complete (296 updates), about 11 minutes remaining  
   0:58    8.37% complete (296 updates), about 11 minutes remaining  
   0:58    8.41% complete (296 updates), about 11 minutes remaining  
   0:59    8.44% complete (296 updates), about 11 minutes remaining  
   0:59    8.48% complete (296 updates), about 11 minutes remaining  
   0:59    8.52% complete (296 updates), about 11 minutes remaining  
   0:59    8.55% complete (296 updates), about 11 minutes remaining  
   1:00    8.59% complete (296 updates), about 11 minutes remaining  
   1:00    8.62% complete (296 updates), about 11 minutes remaining  
   1:00    8.66% complete (296 updates), about 11 minutes remaining  
   1:00    8.70% complete (296 updates), about 11 minutes remaining  
   1:01    8.73% complete (296 updates), about 11 minutes remaining  
   1:01    8.77% complete (296 updates), about 11 minutes remaining  
   1:01    8.80% complete (297 updates), about 11 minutes remaining  
   1:01    8.84% complete (297 updates), about 11 minutes remaining  
   1:02    8.87% complete (297 updates), about 11 minutes remaining  
   1:02    8.91% complete (297 updates), about 11 minutes remaining  
   1:02    8.95% complete (297 updates), about 11 minutes remaining  
   1:02    8.99% complete (297 updates), about 11 minutes remaining  
   1:03    9.02% complete (297 updates), about 11 minutes remaining  
   1:03    9.06% complete (297 updates), about 11 minutes remaining  
   1:03    9.09% complete (297 updates), about 11 minutes remaining  
   1:03    9.13% complete (297 updates), about 11 minutes remaining  
   1:04    9.17% complete (297 updates), about 11 minutes remaining  
   1:04    9.20% complete (298 updates), about 11 minutes remaining  
   1:04    9.24% complete (298 updates), about 11 minutes remaining  
   1:04    9.28% complete (298 updates), about 11 minutes remaining  
   1:05    9.31% complete (298 updates), about 11 minutes remaining  
   1:05    9.35% complete (298 updates), about 11 minutes remaining  
   1:05    9.38% complete (298 updates), about 11 minutes remaining  
   1:05    9.42% complete (298 updates), about 11 minutes remaining  
   1:06    9.45% complete (298 updates), about 11 minutes remaining  
   1:06    9.49% complete (298 updates), about 11 minutes remaining  
   1:06    9.53% complete (298 updates), about 11 minutes remaining  
   1:06    9.56% complete (298 updates), about 11 minutes remaining  
   1:07    9.60% complete (298 updates), about 11 minutes remaining  
   1:07    9.64% complete (298 updates), about 11 minutes remaining  
   1:07    9.67% complete (298 updates), about 11 minutes remaining  
   1:07    9.71% complete (298 updates), about 11 minutes remaining  
   1:08    9.74% complete (298 updates), about 10 minutes remaining  
   1:08    9.78% complete (298 updates), about 10 minutes remaining  
   1:08    9.82% complete (298 updates), about 10 minutes remaining  
   1:08    9.85% complete (298 updates), about 10 minutes remaining  
   1:09    9.89% complete (298 updates), about 10 minutes remaining  
   1:09    9.92% complete (298 updates), about 10 minutes remaining  
   1:09    9.96% complete (298 updates), about 10 minutes remaining  
   1:09   10.00% complete (298 updates), about 10 minutes remaining  
   1:10   10.03% complete (299 updates), about 10 minutes remaining  
   1:10   10.07% complete (299 updates), about 10 minutes remaining  
   1:10   10.11% complete (299 updates), about 10 minutes remaining  
   1:10   10.14% complete (299 updates), about 10 minutes remaining  
   1:11   10.18% complete (299 updates), about 10 minutes remaining  
   1:11   10.21% complete (299 updates), about 10 minutes remaining  
   1:11   10.25% complete (299 updates), about 10 minutes remaining  
   1:11   10.29% complete (299 updates), about 10 minutes remaining  
   1:12   10.32% complete (299 updates), about 10 minutes remaining  
   1:12   10.36% complete (299 updates), about 10 minutes remaining  
   1:12   10.39% complete (299 updates), about 10 minutes remaining  
   1:12   10.43% complete (299 updates), about 10 minutes remaining  
   1:13   10.46% complete (299 updates), about 10 minutes remaining  
   1:13   10.50% complete (300 updates), about 10 minutes remaining  
   1:13   10.54% complete (300 updates), about 10 minutes remaining  
   1:13   10.57% complete (300 updates), about 10 minutes remaining  
   1:14   10.61% complete (300 updates), about 10 minutes remaining  
   1:14   10.65% complete (300 updates), about 10 minutes remaining  
   1:14   10.68% complete (300 updates), about 10 minutes remaining  
   1:14   10.72% complete (300 updates), about 10 minutes remaining  
   1:15   10.76% complete (300 updates), about 10 minutes remaining  
   1:15   10.79% complete (300 updates), about 10 minutes remaining  
   1:15   10.83% complete (300 updates), about 10 minutes remaining  
   1:15   10.87% complete (300 updates), about 10 minutes remaining  
   1:16   10.90% complete (300 updates), about 10 minutes remaining  
   1:16   10.94% complete (300 updates), about 10 minutes remaining  
   1:16   10.97% complete (301 updates), about 10 minutes remaining  
   1:16   11.01% complete (301 updates), about 10 minutes remaining  
   1:17   11.04% complete (301 updates), about 10 minutes remaining  
   1:17   11.08% complete (301 updates), about 10 minutes remaining  
   1:17   11.12% complete (302 updates), about 10 minutes remaining  
   1:17   11.15% complete (302 updates), about 10 minutes remaining  
   1:18   11.19% complete (302 updates), about 10 minutes remaining  
   1:18   11.23% complete (302 updates), about 10 minutes remaining  
   1:18   11.26% complete (302 updates), about 10 minutes remaining  
   1:18   11.30% complete (302 updates), about 10 minutes remaining  
   1:19   11.33% complete (302 updates), about 10 minutes remaining  
   1:19   11.37% complete (302 updates), about 10 minutes remaining  
   1:19   11.41% complete (302 updates), about 10 minutes remaining  
   1:19   11.44% complete (302 updates), about 10 minutes remaining  
   1:20   11.48% complete (302 updates), about 10 minutes remaining  
   1:20   11.51% complete (302 updates), about 10 minutes remaining  
   1:20   11.55% complete (302 updates), about 10 minutes remaining  
   1:20   11.59% complete (302 updates), about 10 minutes remaining  
   1:21   11.62% complete (302 updates), about 10 minutes remaining  
   1:21   11.66% complete (302 updates), about 10 minutes remaining  
   1:21   11.70% complete (302 updates), about 10 minutes remaining  
   1:21   11.73% complete (302 updates), about 10 minutes remaining  
   1:22   11.77% complete (302 updates), about 10 minutes remaining  
   1:22   11.80% complete (302 updates), about 10 minutes remaining  
   1:22   11.84% complete (302 updates), about 10 minutes remaining  
   1:22   11.88% complete (302 updates), about 10 minutes remaining  
   1:23   11.91% complete (303 updates), about 10 minutes remaining  
   1:23   11.95% complete (303 updates), about 10 minutes remaining  
   1:23   11.98% complete (303 updates), about 10 minutes remaining  
   1:23   12.02% complete (304 updates), about 10 minutes remaining  
   1:24   12.06% complete (304 updates), about 10 minutes remaining  
   1:24   12.09% complete (304 updates), about 10 minutes remaining  
   1:24   12.13% complete (304 updates), about 10 minutes remaining  
   1:24   12.17% complete (304 updates), about 10 minutes remaining  
   1:25   12.20% complete (304 updates), about 10 minutes remaining  
   1:25   12.24% complete (304 updates), about 10 minutes remaining  
   1:25   12.28% complete (305 updates), about 10 minutes remaining  
   1:25   12.31% complete (305 updates), about 10 minutes remaining  
   1:26   12.35% complete (305 updates), about 10 minutes remaining  
   1:26   12.39% complete (305 updates), about 10 minutes remaining  
   1:26   12.42% complete (305 updates), about 10 minutes remaining  
   1:26   12.46% complete (305 updates), about 10 minutes remaining  
   1:27   12.49% complete (305 updates), about 10 minutes remaining  
   1:27   12.53% complete (305 updates), about 10 minutes remaining  
   1:27   12.57% complete (305 updates), about 10 minutes remaining  
   1:27   12.60% complete (305 updates), about 10 minutes remaining  
   1:28   12.64% complete (305 updates), about 10 minutes remaining  
   1:28   12.67% complete (305 updates), about 10 minutes remaining  
   1:28   12.71% complete (305 updates), about 10 minutes remaining  
   1:28   12.75% complete (305 updates), about 10 minutes remaining  
   1:29   12.78% complete (305 updates), about 10 minutes remaining  
   1:29   12.82% complete (305 updates), about 10 minutes remaining  
   1:29   12.85% complete (305 updates), about 10 minutes remaining  
   1:29   12.89% complete (306 updates), about 10 minutes remaining  
   1:30   12.92% complete (307 updates), about 10 minutes remaining  
   1:30   12.96% complete (308 updates), about 10 minutes remaining  
   1:30   13.00% complete (308 updates), about 10 minutes remaining  
   1:30   13.03% complete (308 updates), about 10 minutes remaining  
   1:31   13.07% complete (308 updates), about 10 minutes remaining  
   1:31   13.10% complete (308 updates), about 10 minutes remaining  
   1:31   13.14% complete (308 updates), about 10 minutes remaining  
   1:31   13.18% complete (308 updates), about 10 minutes remaining  
   1:32   13.21% complete (308 updates), about 10 minutes remaining  
   1:32   13.25% complete (308 updates), about 10 minutes remaining  
   1:32   13.29% complete (308 updates), about 10 minutes remaining  
   1:32   13.32% complete (308 updates), about 10 minutes remaining  
   1:33   13.36% complete (308 updates), about 10 minutes remaining  
   1:33   13.39% complete (308 updates), about 10 minutes remaining  
   1:33   13.43% complete (308 updates), about 10 minutes remaining  
   1:33   13.46% complete (308 updates), about 10 minutes remaining  
   1:34   13.49% complete (308 updates), about 10 minutes remaining  
   1:34   13.53% complete (308 updates), about 10 minutes remaining  
   1:34   13.56% complete (308 updates), about 10 minutes remaining  
   1:34   13.60% complete (308 updates), about 10 minutes remaining  
   1:35   13.63% complete (308 updates), about 10 minutes remaining  
   1:35   13.67% complete (308 updates), about 10 minutes remaining  
   1:35   13.70% complete (308 updates), about 10 minutes remaining  
   1:35   13.74% complete (308 updates), about 10 minutes remaining  
   1:36   13.78% complete (309 updates), about 10 minutes remaining  
   1:36   13.81% complete (309 updates), about 10 minutes remaining  
   1:36   13.85% complete (309 updates), about 10 minutes remaining  
   1:36   13.88% complete (309 updates), about 10 minutes remaining  
   1:37   13.92% complete (309 updates), about 10 minutes remaining  
   1:37   13.95% complete (309 updates), about 10 minutes remaining  
   1:37   13.99% complete (309 updates), about 10 minutes remaining  
   1:37   14.03% complete (309 updates), about 10 minutes remaining  
   1:38   14.06% complete (309 updates), about 10 minutes remaining  
   1:38   14.10% complete (309 updates), about 10 minutes remaining  
   1:38   14.13% complete (309 updates), about 10 minutes remaining  
   1:38   14.17% complete (309 updates), about 10 minutes remaining  
   1:39   14.20% complete (309 updates), about 10 minutes remaining  
   1:39   14.24% complete (309 updates), about 10 minutes remaining  
   1:39   14.27% complete (309 updates), about 10 minutes remaining  
   1:39   14.31% complete (310 updates), about 10 minutes remaining  
   1:40   14.34% complete (310 updates), about 10 minutes remaining  
   1:40   14.38% complete (310 updates), about 10 minutes remaining  
   1:40   14.41% complete (310 updates), about 10 minutes remaining  
   1:40   14.45% complete (310 updates), about 10 minutes remaining  
   1:41   14.48% complete (310 updates), about 10 minutes remaining  
   1:41   14.52% complete (310 updates), about 10 minutes remaining  
   1:41   14.56% complete (310 updates), about 10 minutes remaining  
   1:41   14.59% complete (310 updates), about 10 minutes remaining  
   1:42   14.63% complete (310 updates), about 10 minutes remaining  
   1:42   14.66% complete (310 updates), about 10 minutes remaining  
   1:42   14.70% complete (310 updates), about 10 minutes remaining  
   1:42   14.74% complete (310 updates), about 10 minutes remaining  
   1:43   14.78% complete (310 updates), about 10 minutes remaining  
   1:43   14.81% complete (310 updates), about 10 minutes remaining  
   1:43   14.85% complete (310 updates), about 10 minutes remaining  
   1:43   14.89% complete (310 updates), about 10 minutes remaining  
   1:44   14.92% complete (310 updates), about 10 minutes remaining  
   1:44   14.96% complete (310 updates), about 10 minutes remaining  
   1:44   14.99% complete (311 updates), about 10 minutes remaining  
   1:44   15.03% complete (311 updates), about 10 minutes remaining  
   1:45   15.07% complete (311 updates), about 10 minutes remaining  
   1:45   15.10% complete (311 updates), about 10 minutes remaining  
   1:45   15.14% complete (311 updates), about 10 minutes remaining  
   1:45   15.18% complete (311 updates), about 10 minutes remaining  
   1:46   15.21% complete (311 updates), about 10 minutes remaining  
   1:46   15.25% complete (311 updates), about 10 minutes remaining  
   1:46   15.29% complete (311 updates), about 10 minutes remaining  
   1:46   15.32% complete (312 updates), about 10 minutes remaining  
   1:47   15.36% complete (312 updates), about 10 minutes remaining  
   1:47   15.39% complete (312 updates), about 10 minutes remaining  
   1:47   15.43% complete (312 updates), about 10 minutes remaining  
   1:47   15.47% complete (312 updates), about 10 minutes remaining  
   1:48   15.51% complete (312 updates), about 10 minutes remaining  
   1:48   15.54% complete (312 updates), about 10 minutes remaining  
   1:48   15.58% complete (312 updates), about 10 minutes remaining  
   1:48   15.61% complete (312 updates), about 10 minutes remaining  
   1:49   15.65% complete (312 updates), about 10 minutes remaining  
   1:49   15.68% complete (312 updates), about 10 minutes remaining  
   1:49   15.72% complete (312 updates), about 10 minutes remaining  
   1:49   15.76% complete (312 updates), about 10 minutes remaining  
   1:50   15.79% complete (312 updates), about 10 minutes remaining  
   1:50   15.83% complete (312 updates), about 10 minutes remaining  
   1:50   15.86% complete (312 updates), about 10 minutes remaining  
   1:50   15.89% complete (312 updates), about 10 minutes remaining  
   1:51   15.93% complete (312 updates), about 10 minutes remaining  
   1:51   15.96% complete (312 updates), about 10 minutes remaining  
   1:51   16.00% complete (312 updates), about 10 minutes remaining  
   1:51   16.03% complete (312 updates), about 10 minutes remaining  
   1:52   16.06% complete (312 updates), about 10 minutes remaining  
   1:52   16.09% complete (312 updates), about 10 minutes remaining  
   1:52   16.13% complete (312 updates), about 10 minutes remaining  
   1:52   16.16% complete (312 updates), about 10 minutes remaining  
   1:53   16.20% complete (312 updates), about 10 minutes remaining  
   1:53   16.23% complete (312 updates), about 10 minutes remaining  
   1:53   16.27% complete (312 updates), about 10 minutes remaining  
   1:53   16.30% complete (312 updates), about 10 minutes remaining  
   1:54   16.33% complete (312 updates), about 10 minutes remaining  
   1:54   16.37% complete (312 updates), about 10 minutes remaining  
   1:54   16.41% complete (312 updates), about 10 minutes remaining  
   1:54   16.44% complete (312 updates), about 10 minutes remaining  
   1:55   16.48% complete (312 updates), about 10 minutes remaining  
   1:55   16.52% complete (312 updates), about 10 minutes remaining  
   1:55   16.55% complete (312 updates), about 10 minutes remaining  
   1:55   16.59% complete (313 updates), about 10 minutes remaining  
   1:56   16.63% complete (314 updates), about 10 minutes remaining  
   1:56   16.66% complete (314 updates), about 10 minutes remaining  
   1:56   16.70% complete (314 updates), about 10 minutes remaining  
   1:56   16.73% complete (314 updates), about 10 minutes remaining  
   1:57   16.77% complete (314 updates), about 10 minutes remaining  
   1:57   16.81% complete (314 updates), about 10 minutes remaining  
   1:57   16.85% complete (314 updates), about 10 minutes remaining  
   1:57   16.88% complete (314 updates), about 10 minutes remaining  
   1:58   16.92% complete (314 updates), about 10 minutes remaining  
   1:58   16.95% complete (314 updates), about 10 minutes remaining  
   1:58   16.99% complete (314 updates), about 10 minutes remaining  
   1:58   17.03% complete (314 updates), about 10 minutes remaining  
   1:59   17.06% complete (314 updates), about 10 minutes remaining  
   1:59   17.10% complete (314 updates), about 10 minutes remaining  
   1:59   17.13% complete (315 updates), about 10 minutes remaining  
