Create schedule for 79 teams playing 16 rounds in 158 matches
with a minimum match separation of 6 running 5000000 iterations.

   0:00    0.04% complete (117 updates), about 9 minutes remaining  
   0:00    0.09% complete (143 updates), about 9 minutes remaining  
   0:00    0.13% complete (150 updates), about 10 minutes remaining  
   0:01    0.18% complete (161 updates), about 9 minutes remaining  
   0:17    3.05% complete (254 updates), about 9 minutes remaining  
   0:17    3.10% complete (254 updates), about 9 minutes remaining  
   0:17    3.14% complete (254 updates), about 9 minutes remaining  
   0:17    3.19% complete (254 updates), about 9 minutes remaining  
   0:18    3.23% complete (254 updates), about 9 minutes remaining  
   0:18    3.28% complete (254 updates), about 9 minutes remaining  
   0:18    3.32% complete (255 updates), about 9 minutes remaining  
   0:18    3.37% complete (256 updates), about 9 minutes remaining  
   0:19    3.41% complete (256 updates), about 9 minutes remaining  
   0:19    3.46% complete (256 updates), about 9 minutes remaining  
   0:19    3.50% complete (257 updates), about 9 minutes remaining  
   0:19    3.55% complete (257 updates), about 9 minutes remaining  
   0:20    3.59% complete (257 updates), about 9 minutes remaining  
   0:20    3.64% complete (257 updates), about 9 minutes remaining  
   0:20    3.68% complete (258 updates), about 9 minutes remaining  
   0:20    3.73% complete (258 updates), about 9 minutes remaining  
   0:21    3.77% complete (258 updates), about 9 minutes remaining  
   0:21    3.82% complete (258 updates), about 9 minutes remaining  
   0:21    3.86% complete (258 updates), about 9 minutes remaining  
   0:21    3.91% complete (259 updates), about 9 minutes remaining  
   0:22    3.95% complete (259 updates), about 9 minutes remaining  
   0:22    4.00% complete (259 updates), about 9 minutes remaining  
   0:22    4.04% complete (259 updates), about 9 minutes remaining  
   0:22    4.09% complete (259 updates), about 9 minutes remaining  
   0:23    4.13% complete (259 updates), about 9 minutes remaining  
   0:23    4.18% complete (259 updates), about 9 minutes remaining  
   0:23    4.22% complete (259 updates), about 9 minutes remaining  
   0:23    4.27% complete (259 updates), about 9 minutes remaining  
   0:24    4.31% complete (259 updates), about 9 minutes remaining  
   0:24    4.36% complete (259 updates), about 9 minutes remaining  
   0:24    4.40% complete (259 updates), about 9 minutes remaining  
   0:24    4.44% complete (259 updates), about 9 minutes remaining  
   0:25    4.49% complete (259 updates), about 9 minutes remaining  
   0:25    4.53% complete (261 updates), about 9 minutes remaining  
   0:25    4.58% complete (261 updates), about 9 minutes remaining  
   0:25    4.63% complete (261 updates), about 9 minutes remaining  
   0:26    4.67% complete (261 updates), about 9 minutes remaining  
   0:26    4.72% complete (262 updates), about 9 minutes remaining  
   0:26    4.76% complete (262 updates), about 9 minutes remaining  
   0:26    4.81% complete (262 updates), about 9 minutes remaining  
   0:27    4.85% complete (262 updates), about 9 minutes remaining  
   0:27    4.90% complete (262 updates), about 9 minutes remaining  
   0:27    4.94% complete (263 updates), about 9 minutes remaining  
   0:27    4.99% complete (263 updates), about 9 minutes remaining  
   0:28    5.03% complete (264 updates), about 9 minutes remaining  
   0:28    5.08% complete (264 updates), about 9 minutes remaining  
   0:28    5.12% complete (264 updates), about 9 minutes remaining  
   0:28    5.17% complete (264 updates), about 9 minutes remaining  
   0:29    5.21% complete (264 updates), about 9 minutes remaining  
   0:29    5.26% complete (265 updates), about 9 minutes remaining  
   0:29    5.30% complete (265 updates), about 9 minutes remaining  
   0:29    5.35% complete (265 updates), about 9 minutes remaining  
   0:30    5.39% complete (265 updates), about 9 minutes remaining  
   0:30    5.44% complete (265 updates), about 9 minutes remaining  
   0:30    5.49% complete (265 updates), about 9 minutes remaining  
   0:30    5.53% complete (265 updates), about 9 minutes remaining  
   0:31    5.58% complete (265 updates), about 9 minutes remaining  
   0:31    5.62% complete (267 updates), about 9 minutes remaining  
   0:31    5.67% complete (267 updates), about 9 minutes remaining  
   0:31    5.71% complete (267 updates), about 9 minutes remaining  
   0:32    5.76% complete (267 updates), about 9 minutes remaining  
   0:32    5.80% complete (267 updates), about 9 minutes remaining  
   0:32    5.85% complete (267 updates), about 9 minutes remaining  
   0:32    5.89% complete (270 updates), about 9 minutes remaining  
   0:33    5.94% complete (270 updates), about 9 minutes remaining  
   0:33    5.98% complete (270 updates), about 9 minutes remaining  
   0:33    6.03% complete (270 updates), about 9 minutes remaining  
   0:33    6.07% complete (270 updates), about 9 minutes remaining  
   0:34    6.12% complete (270 updates), about 9 minutes remaining  
   0:34    6.17% complete (270 updates), about 9 minutes remaining  
   0:34    6.21% complete (270 updates), about 9 minutes remaining  
   0:34    6.25% complete (270 updates), about 9 minutes remaining  
   0:35    6.30% complete (270 updates), about 9 minutes remaining  
   0:35    6.34% complete (271 updates), about 9 minutes remaining  
   0:35    6.39% complete (271 updates), about 9 minutes remaining  
   0:35    6.43% complete (271 updates), about 9 minutes remaining  
   0:36    6.48% complete (271 updates), about 9 minutes remaining  
   0:36    6.53% complete (271 updates), about 9 minutes remaining  
   0:36    6.57% complete (271 updates), about 9 minutes remaining  
   0:36    6.62% complete (271 updates), about 9 minutes remaining  
   0:37    6.66% complete (272 updates), about 9 minutes remaining  
   0:37    6.71% complete (274 updates), about 9 minutes remaining  
   0:37    6.75% complete (274 updates), about 9 minutes remaining  
   0:37    6.80% complete (274 updates), about 9 minutes remaining  
   0:38    6.84% complete (274 updates), about 9 minutes remaining  
   0:38    6.89% complete (274 updates), about 9 minutes remaining  
   0:38    6.93% complete (274 updates), about 9 minutes remaining  
   0:38    6.98% complete (274 updates), about 9 minutes remaining  
   0:39    7.02% complete (274 updates), about 9 minutes remaining  
   0:39    7.07% complete (274 updates), about 9 minutes remaining  
   0:39    7.11% complete (274 updates), about 9 minutes remaining  
   0:39    7.16% complete (274 updates), about 9 minutes remaining  
   0:40    7.20% complete (274 updates), about 9 minutes remaining  
   0:40    7.25% complete (274 updates), about 9 minutes remaining  
   0:40    7.29% complete (274 updates), about 9 minutes remaining  
   0:40    7.34% complete (274 updates), about 9 minutes remaining  
   0:41    7.38% complete (274 updates), about 9 minutes remaining  
   0:41    7.43% complete (274 updates), about 9 minutes remaining  
   0:41    7.47% complete (274 updates), about 9 minutes remaining  
   0:41    7.52% complete (274 updates), about 9 minutes remaining  
   0:42    7.56% complete (274 updates), about 9 minutes remaining  
   0:42    7.61% complete (274 updates), about 9 minutes remaining  
   0:42    7.65% complete (275 updates), about 9 minutes remaining  
   0:42    7.70% complete (275 updates), about 9 minutes remaining  
   0:43    7.74% complete (276 updates), about 9 minutes remaining  
   0:43    7.79% complete (276 updates), about 9 minutes remaining  
   0:43    7.83% complete (276 updates), about 9 minutes remaining  
   0:43    7.88% complete (276 updates), about 9 minutes remaining  
   0:44    7.93% complete (276 updates), about 9 minutes remaining  
   0:44    7.97% complete (277 updates), about 9 minutes remaining  
   0:44    8.01% complete (277 updates), about 9 minutes remaining  
   0:44    8.06% complete (277 updates), about 9 minutes remaining  
   0:45    8.10% complete (277 updates), about 9 minutes remaining  
   0:45    8.15% complete (277 updates), about 8 minutes remaining  
   0:45    8.20% complete (277 updates), about 8 minutes remaining  
   0:45    8.24% complete (277 updates), about 8 minutes remaining  
   0:46    8.28% complete (277 updates), about 8 minutes remaining  
   0:46    8.33% complete (277 updates), about 8 minutes remaining  
   0:46    8.38% complete (277 updates), about 8 minutes remaining  
   0:46    8.42% complete (277 updates), about 8 minutes remaining  
   0:47    8.47% complete (278 updates), about 8 minutes remaining  
   0:47    8.51% complete (278 updates), about 8 minutes remaining  
   0:47    8.56% complete (278 updates), about 8 minutes remaining  
   0:47    8.60% complete (278 updates), about 8 minutes remaining  
   0:48    8.65% complete (278 updates), about 8 minutes remaining  
   0:48    8.69% complete (278 updates), about 8 minutes remaining  
   0:48    8.74% complete (278 updates), about 8 minutes remaining  
   0:48    8.78% complete (278 updates), about 8 minutes remaining  
   0:49    8.83% complete (278 updates), about 8 minutes remaining  
   0:49    8.88% complete (278 updates), about 8 minutes remaining  
   0:49    8.92% complete (278 updates), about 8 minutes remaining  
   0:49    8.97% complete (278 updates), about 8 minutes remaining  
   0:50    9.01% complete (278 updates), about 8 minutes remaining  
   0:50    9.06% complete (278 updates), about 8 minutes remaining  
   0:50    9.10% complete (278 updates), about 8 minutes remaining  
   0:50    9.15% complete (278 updates), about 8 minutes remaining  
   0:51    9.19% complete (278 updates), about 8 minutes remaining  
   0:51    9.24% complete (278 updates), about 8 minutes remaining  
   0:51    9.29% complete (278 updates), about 8 minutes remaining  
   0:51    9.33% complete (278 updates), about 8 minutes remaining  
   0:52    9.36% complete (278 updates), about 8 minutes remaining  
   0:52    9.41% complete (278 updates), about 8 minutes remaining  
   0:52    9.45% complete (278 updates), about 8 minutes remaining  
   0:52    9.49% complete (278 updates), about 8 minutes remaining  
   0:53    9.53% complete (278 updates), about 8 minutes remaining  
   0:53    9.57% complete (278 updates), about 8 minutes remaining  
   0:53    9.60% complete (278 updates), about 8 minutes remaining  
   0:53    9.64% complete (278 updates), about 8 minutes remaining  
   0:54    9.67% complete (278 updates), about 8 minutes remaining  
   0:54    9.71% complete (278 updates), about 8 minutes remaining  
   0:54    9.75% complete (278 updates), about 8 minutes remaining  
   0:54    9.79% complete (278 updates), about 8 minutes remaining  
   0:55    9.83% complete (278 updates), about 8 minutes remaining  
   0:55    9.87% complete (278 updates), about 8 minutes remaining  
   0:55    9.91% complete (278 updates), about 8 minutes remaining  
   0:55    9.95% complete (278 updates), about 8 minutes remaining  
   0:56    9.99% complete (278 updates), about 8 minutes remaining  
   0:56   10.03% complete (278 updates), about 8 minutes remaining  
   0:56   10.07% complete (278 updates), about 8 minutes remaining  
   0:56   10.11% complete (278 updates), about 8 minutes remaining  
   0:57   10.16% complete (278 updates), about 8 minutes remaining  
   0:57   10.20% complete (278 updates), about 8 minutes remaining  
   0:57   10.25% complete (278 updates), about 8 minutes remaining  
   0:57   10.29% complete (278 updates), about 8 minutes remaining  
   0:58   10.33% complete (278 updates), about 8 minutes remaining  
   0:58   10.37% complete (278 updates), about 8 minutes remaining  
   0:58   10.42% complete (278 updates), about 8 minutes remaining  
   0:58   10.46% complete (278 updates), about 8 minutes remaining  
   0:59   10.50% complete (278 updates), about 8 minutes remaining  
   0:59   10.55% complete (278 updates), about 8 minutes remaining  
   0:59   10.59% complete (278 updates), about 8 minutes remaining  
   0:59   10.63% complete (278 updates), about 8 minutes remaining  
   1:00   10.67% complete (278 updates), about 8 minutes remaining  
   1:00   10.70% complete (278 updates), about 8 minutes remaining  
   1:00   10.74% complete (278 updates), about 8 minutes remaining  
   1:00   10.77% complete (278 updates), about 8 minutes remaining  
   1:01   10.81% complete (278 updates), about 8 minutes remaining  
   1:01   10.85% complete (278 updates), about 8 minutes remaining  
   1:01   10.89% complete (278 updates), about 8 minutes remaining  
   1:01   10.94% complete (278 updates), about 8 minutes remaining  
   1:02   10.98% complete (278 updates), about 8 minutes remaining  
   1:02   11.02% complete (278 updates), about 8 minutes remaining  
   1:02   11.07% complete (278 updates), about 8 minutes remaining  
   1:02   11.11% complete (278 updates), about 8 minutes remaining  
   1:03   11.16% complete (278 updates), about 8 minutes remaining  
   1:03   11.20% complete (278 updates), about 8 minutes remaining  
   1:03   11.25% complete (278 updates), about 8 minutes remaining  
   1:03   11.29% complete (278 updates), about 8 minutes remaining  
   1:04   11.33% complete (278 updates), about 8 minutes remaining  
   1:04   11.38% complete (278 updates), about 8 minutes remaining  
   1:04   11.42% complete (278 updates), about 8 minutes remaining  
   1:04   11.47% complete (278 updates), about 8 minutes remaining  
   1:05   11.52% complete (278 updates), about 8 minutes remaining  
   1:05   11.56% complete (278 updates), about 8 minutes remaining  
   1:05   11.61% complete (278 updates), about 8 minutes remaining  
   1:05   11.65% complete (278 updates), about 8 minutes remaining  
   1:06   11.70% complete (278 updates), about 8 minutes remaining  
   1:06   11.74% complete (278 updates), about 8 minutes remaining  
   1:06   11.79% complete (278 updates), about 8 minutes remaining  
   1:06   11.83% complete (278 updates), about 8 minutes remaining  
   1:07   11.88% complete (278 updates), about 8 minutes remaining  
   1:07   11.92% complete (278 updates), about 8 minutes remaining  
   1:07   11.97% complete (278 updates), about 8 minutes remaining  
   1:07   12.02% complete (278 updates), about 8 minutes remaining  
   1:08   12.06% complete (278 updates), about 8 minutes remaining  
   1:08   12.11% complete (278 updates), about 8 minutes remaining  
   1:08   12.15% complete (278 updates), about 8 minutes remaining  
   1:08   12.19% complete (279 updates), about 8 minutes remaining  
   1:09   12.24% complete (279 updates), about 8 minutes remaining  
   1:09   12.29% complete (279 updates), about 8 minutes remaining  
   1:09   12.33% complete (279 updates), about 8 minutes remaining  
   1:09   12.38% complete (279 updates), about 8 minutes remaining  
   1:10   12.42% complete (279 updates), about 8 minutes remaining  
   1:10   12.47% complete (279 updates), about 8 minutes remaining  
   1:10   12.51% complete (279 updates), about 8 minutes remaining  
   1:10   12.56% complete (279 updates), about 8 minutes remaining  
   1:11   12.60% complete (279 updates), about 8 minutes remaining  
   1:11   12.65% complete (279 updates), about 8 minutes remaining  
   1:11   12.70% complete (280 updates), about 8 minutes remaining  
   1:11   12.74% complete (280 updates), about 8 minutes remaining  
   1:12   12.79% complete (280 updates), about 8 minutes remaining  
   1:12   12.83% complete (280 updates), about 8 minutes remaining  
   1:12   12.88% complete (280 updates), about 8 minutes remaining  
   1:12   12.92% complete (280 updates), about 8 minutes remaining  
   1:13   12.97% complete (280 updates), about 8 minutes remaining  
   1:13   13.01% complete (280 updates), about 8 minutes remaining  
   1:13   13.06% complete (280 updates), about 8 minutes remaining  
   1:13   13.10% complete (280 updates), about 8 minutes remaining  
   1:14   13.15% complete (281 updates), about 8 minutes remaining  
   1:14   13.20% complete (281 updates), about 8 minutes remaining  
   1:14   13.24% complete (281 updates), about 8 minutes remaining  
   1:14   13.29% complete (282 updates), about 8 minutes remaining  
   1:15   13.33% complete (282 updates), about 8 minutes remaining  
   1:15   13.38% complete (282 updates), about 8 minutes remaining  
   1:15   13.43% complete (283 updates), about 8 minutes remaining  
   1:15   13.47% complete (283 updates), about 8 minutes remaining  
   1:16   13.52% complete (283 updates), about 8 minutes remaining  
   1:16   13.56% complete (283 updates), about 8 minutes remaining  
   1:16   13.61% complete (283 updates), about 8 minutes remaining  
   1:16   13.65% complete (283 updates), about 8 minutes remaining  
   1:17   13.70% complete (283 updates), about 8 minutes remaining  
   1:17   13.74% complete (283 updates), about 8 minutes remaining  
   1:17   13.79% complete (283 updates), about 8 minutes remaining  
   1:17   13.84% complete (283 updates), about 8 minutes remaining  
   1:18   13.88% complete (284 updates), about 8 minutes remaining  
   1:18   13.93% complete (284 updates), about 8 minutes remaining  
   1:18   13.97% complete (284 updates), about 8 minutes remaining  
   1:18   14.02% complete (284 updates), about 8 minutes remaining  
   1:19   14.06% complete (284 updates), about 8 minutes remaining  
   1:19   14.11% complete (284 updates), about 8 minutes remaining  
   1:19   14.15% complete (284 updates), about 8 minutes remaining  
   1:19   14.20% complete (284 updates), about 8 minutes remaining  
   1:20   14.24% complete (284 updates), about 8 minutes remaining  
   1:20   14.28% complete (285 updates), about 8 minutes remaining  
   1:20   14.33% complete (285 updates), about 8 minutes remaining  
   1:20   14.37% complete (285 updates), about 8 minutes remaining  
   1:21   14.42% complete (285 updates), about 8 minutes remaining  
   1:21   14.46% complete (285 updates), about 8 minutes remaining  
   1:21   14.50% complete (285 updates), about 8 minutes remaining  
   1:21   14.55% complete (285 updates), about 8 minutes remaining  
   1:22   14.59% complete (285 updates), about 8 minutes remaining  
   1:22   14.64% complete (285 updates), about 8 minutes remaining  
   1:22   14.68% complete (285 updates), about 8 minutes remaining  
   1:22   14.72% complete (285 updates), about 8 minutes remaining  
   1:23   14.77% complete (285 updates), about 8 minutes remaining  
   1:23   14.82% complete (285 updates), about 8 minutes remaining  
   1:23   14.86% complete (285 updates), about 8 minutes remaining  
   1:23   14.91% complete (285 updates), about 8 minutes remaining  
   1:24   14.95% complete (285 updates), about 8 minutes remaining  
   1:24   14.99% complete (285 updates), about 8 minutes remaining  
   1:24   15.04% complete (285 updates), about 8 minutes remaining  
   1:24   15.08% complete (286 updates), about 8 minutes remaining  
   1:25   15.13% complete (286 updates), about 8 minutes remaining  
   1:25   15.17% complete (286 updates), about 8 minutes remaining  
   1:25   15.22% complete (286 updates), about 8 minutes remaining  
   1:25   15.26% complete (286 updates), about 8 minutes remaining  
   1:26   15.31% complete (286 updates), about 8 minutes remaining  
   1:26   15.35% complete (286 updates), about 8 minutes remaining  
   1:26   15.40% complete (286 updates), about 8 minutes remaining  
   1:26   15.44% complete (286 updates), about 8 minutes remaining  
   1:27   15.49% complete (286 updates), about 8 minutes remaining  
   1:27   15.54% complete (286 updates), about 8 minutes remaining  
   1:27   15.58% complete (286 updates), about 8 minutes remaining  
   1:27   15.63% complete (286 updates), about 8 minutes remaining  
   1:28   15.67% complete (286 updates), about 8 minutes remaining  
   1:28   15.72% complete (286 updates), about 8 minutes remaining  
   1:28   15.76% complete (286 updates), about 8 minutes remaining  
   1:28   15.81% complete (286 updates), about 8 minutes remaining  
   1:29   15.85% complete (286 updates), about 8 minutes remaining  
   1:29   15.89% complete (286 updates), about 8 minutes remaining  
   1:29   15.94% complete (286 updates), about 8 minutes remaining  
   1:29   15.98% complete (286 updates), about 8 minutes remaining  
   1:30   16.03% complete (286 updates), about 8 minutes remaining  
   1:30   16.08% complete (286 updates), about 8 minutes remaining  
   1:30   16.12% complete (286 updates), about 8 minutes remaining  
   1:30   16.17% complete (286 updates), about 8 minutes remaining  
   1:31   16.21% complete (286 updates), about 8 minutes remaining  
   1:31   16.26% complete (286 updates), about 8 minutes remaining  
   1:31   16.31% complete (286 updates), about 8 minutes remaining  
   1:31   16.35% complete (286 updates), about 8 minutes remaining  
   1:32   16.39% complete (286 updates), about 8 minutes remaining  
   1:32   16.44% complete (286 updates), about 8 minutes remaining  
   1:32   16.49% complete (286 updates), about 8 minutes remaining  
   1:32   16.53% complete (286 updates), about 8 minutes remaining  
   1:33   16.58% complete (286 updates), about 8 minutes remaining  
   1:33   16.62% complete (286 updates), about 8 minutes remaining  
   1:33   16.67% complete (286 updates), about 8 minutes remaining  
   1:33   16.71% complete (286 updates), about 8 minutes remaining  
   1:34   16.76% complete (286 updates), about 8 minutes remaining  
   1:34   16.80% complete (286 updates), about 8 minutes remaining  
   1:34   16.85% complete (286 updates), about 8 minutes remaining  
   1:34   16.89% complete (286 updates), about 8 minutes remaining  
   1:35   16.94% complete (286 updates), about 8 minutes remaining  
   1:35   16.98% complete (286 updates), about 8 minutes remaining  
   1:35   17.03% complete (286 updates), about 8 minutes remaining  
   1:35   17.07% complete (286 updates), about 8 minutes remaining  
   1:36   17.12% complete (286 updates), about 8 minutes remaining  
   1:36   17.17% complete (286 updates), about 8 minutes remaining  
   1:36   17.21% complete (286 updates), about 8 minutes remaining  
   1:36   17.25% complete (286 updates), about 8 minutes remaining  
   1:37   17.30% complete (286 updates), about 8 minutes remaining  
   1:37   17.35% complete (286 updates), about 8 minutes remaining  
   1:37   17.39% complete (286 updates), about 8 minutes remaining  
   1:37   17.44% complete (286 updates), about 8 minutes remaining  
   1:38   17.48% complete (286 updates), about 8 minutes remaining  
   1:38   17.52% complete (286 updates), about 8 minutes remaining  
   1:38   17.57% complete (286 updates), about 8 minutes remaining  
   1:38   17.61% complete (286 updates), about 8 minutes remaining  
   1:39   17.66% complete (286 updates), about 8 minutes remaining  
   1:39   17.70% complete (286 updates), about 8 minutes remaining  
   1:39   17.75% complete (286 updates), about 8 minutes remaining  
   1:39   17.79% complete (286 updates), about 8 minutes remaining  
   1:40   17.84% complete (286 updates), about 8 minutes remaining  
   1:40   17.88% complete (286 updates), about 8 minutes remaining  
   1:40   17.93% complete (286 updates), about 8 minutes remaining  
   1:40   17.97% complete (286 updates), about 8 minutes remaining  
   1:41   18.02% complete (286 updates), about 8 minutes remaining  
   1:41   18.06% complete (286 updates), about 8 minutes remaining  
   1:41   18.11% complete (286 updates), about 8 minutes remaining  
   1:41   18.15% complete (286 updates), about 8 minutes remaining  
   1:42   18.20% complete (286 updates), about 8 minutes remaining  
   1:42   18.24% complete (286 updates), about 8 minutes remaining  
   1:42   18.29% complete (286 updates), about 8 minutes remaining  
   1:42   18.33% complete (286 updates), about 8 minutes remaining  
   1:43   18.38% complete (286 updates), about 8 minutes remaining  
   1:43   18.42% complete (286 updates), about 8 minutes remaining  
   1:43   18.47% complete (286 updates), about 8 minutes remaining  
   1:43   18.51% complete (286 updates), about 8 minutes remaining  
   1:44   18.55% complete (286 updates), about 8 minutes remaining  
   1:44   18.60% complete (286 updates), about 8 minutes remaining  
   1:44   18.64% complete (286 updates), about 8 minutes remaining  
   1:44   18.69% complete (286 updates), about 8 minutes remaining  
   1:45   18.73% complete (286 updates), about 8 minutes remaining  
   1:45   18.77% complete (286 updates), about 8 minutes remaining  
   1:45   18.82% complete (286 updates), about 8 minutes remaining  
   1:45   18.87% complete (286 updates), about 8 minutes remaining  
   1:46   18.91% complete (286 updates), about 8 minutes remaining  
   1:46   18.96% complete (286 updates), about 8 minutes remaining  
   1:46   19.00% complete (286 updates), about 8 minutes remaining  
   1:46   19.05% complete (286 updates), about 8 minutes remaining  
   1:47   19.09% complete (286 updates), about 8 minutes remaining  
   1:47   19.14% complete (286 updates), about 8 minutes remaining  
   1:47   19.18% complete (286 updates), about 8 minutes remaining  
   1:47   19.23% complete (286 updates), about 8 minutes remaining  
   1:48   19.27% complete (286 updates), about 8 minutes remaining  
   1:48   19.32% complete (286 updates), about 8 minutes remaining  
   1:48   19.36% complete (286 updates), about 8 minutes remaining  
   1:48   19.41% complete (286 updates), about 8 minutes remaining  
   1:49   19.46% complete (286 updates), about 8 minutes remaining  
   1:49   19.50% complete (286 updates), about 8 minutes remaining  
   1:49   19.55% complete (286 updates), about 8 minutes remaining  
   1:49   19.59% complete (286 updates), about 8 minutes remaining  
   1:50   19.64% complete (286 updates), about 8 minutes remaining  
   1:50   19.68% complete (286 updates), about 7 minutes remaining  
   1:50   19.73% complete (286 updates), about 7 minutes remaining  
   1:50   19.77% complete (286 updates), about 7 minutes remaining  
   1:51   19.82% complete (286 updates), about 7 minutes remaining  
   1:51   19.86% complete (286 updates), about 7 minutes remaining  
   1:51   19.91% complete (286 updates), about 7 minutes remaining  
   1:51   19.95% complete (286 updates), about 7 minutes remaining  
   1:52   20.00% complete (286 updates), about 7 minutes remaining  
   1:52   20.04% complete (286 updates), about 7 minutes remaining  
   1:52   20.09% complete (286 updates), about 7 minutes remaining  
   1:52   20.13% complete (286 updates), about 7 minutes remaining  
   1:53   20.18% complete (286 updates), about 7 minutes remaining  
   1:53   20.23% complete (286 updates), about 7 minutes remaining  
   1:53   20.27% complete (286 updates), about 7 minutes remaining  
   1:53   20.32% complete (286 updates), about 7 minutes remaining  
   1:54   20.36% complete (286 updates), about 7 minutes remaining  
   1:54   20.40% complete (286 updates), about 7 minutes remaining  
   1:54   20.45% complete (286 updates), about 7 minutes remaining  
   1:54   20.49% complete (286 updates), about 7 minutes remaining  
   1:55   20.54% complete (286 updates), about 7 minutes remaining  
   1:55   20.58% complete (286 updates), about 7 minutes remaining  
   1:55   20.63% complete (286 updates), about 7 minutes remaining  
   1:55   20.67% complete (286 updates), about 7 minutes remaining  
   1:56   20.72% complete (286 updates), about 7 minutes remaining  
   1:56   20.76% complete (286 updates), about 7 minutes remaining  
   1:56   20.80% complete (286 updates), about 7 minutes remaining  
   1:56   20.85% complete (286 updates), about 7 minutes remaining  
   1:57   20.90% complete (286 updates), about 7 minutes remaining  
   1:57   20.94% complete (286 updates), about 7 minutes remaining  
   1:57   20.99% complete (286 updates), about 7 minutes remaining  
   1:57   21.03% complete (286 updates), about 7 minutes remaining  
   1:58   21.08% complete (286 updates), about 7 minutes remaining  
   1:58   21.12% complete (286 updates), about 7 minutes remaining  
   1:58   21.17% complete (286 updates), about 7 minutes remaining  
   1:58   21.21% complete (286 updates), about 7 minutes remaining  
   1:59   21.26% complete (286 updates), about 7 minutes remaining  
   1:59   21.30% complete (286 updates), about 7 minutes remaining  
