Create schedule for 75 teams playing 16 rounds in 150 matches
with a minimum match separation of 6 running 5000000 iterations.

   0:00    0.05% complete (145 updates), about 9 minutes remaining  
   0:00    0.10% complete (168 updates), about 9 minutes remaining  
   0:00    0.14% complete (178 updates), about 9 minutes remaining  
   0:01    0.19% complete (186 updates), about 9 minutes remaining  
   0:11    2.27% complete (246 updates), about 8 minutes remaining  
   0:12    2.31% complete (246 updates), about 8 minutes remaining  
   0:12    2.36% complete (246 updates), about 8 minutes remaining  
   0:12    2.41% complete (246 updates), about 8 minutes remaining  
   0:12    2.46% complete (247 updates), about 8 minutes remaining  
   0:13    2.51% complete (247 updates), about 8 minutes remaining  
   0:13    2.56% complete (247 updates), about 8 minutes remaining  
   0:13    2.61% complete (248 updates), about 8 minutes remaining  
   0:13    2.66% complete (250 updates), about 8 minutes remaining  
   0:14    2.71% complete (250 updates), about 8 minutes remaining  
   0:14    2.76% complete (251 updates), about 8 minutes remaining  
   0:14    2.81% complete (252 updates), about 8 minutes remaining  
   0:14    2.86% complete (252 updates), about 8 minutes remaining  
   0:15    2.90% complete (252 updates), about 8 minutes remaining  
   0:15    2.95% complete (253 updates), about 8 minutes remaining  
   0:15    3.00% complete (254 updates), about 8 minutes remaining  
   0:15    3.05% complete (254 updates), about 8 minutes remaining  
   0:16    3.09% complete (254 updates), about 8 minutes remaining  
   0:16    3.14% complete (254 updates), about 8 minutes remaining  
   0:16    3.19% complete (254 updates), about 8 minutes remaining  
   0:16    3.24% complete (254 updates), about 8 minutes remaining  
   0:17    3.29% complete (255 updates), about 8 minutes remaining  
   0:17    3.33% complete (255 updates), about 8 minutes remaining  
   0:17    3.38% complete (255 updates), about 8 minutes remaining  
   0:17    3.43% complete (255 updates), about 8 minutes remaining  
   0:18    3.48% complete (255 updates), about 8 minutes remaining  
   0:18    3.53% complete (256 updates), about 8 minutes remaining  
   0:18    3.58% complete (257 updates), about 8 minutes remaining  
   0:18    3.63% complete (257 updates), about 8 minutes remaining  
   0:19    3.68% complete (257 updates), about 8 minutes remaining  
   0:19    3.73% complete (257 updates), about 8 minutes remaining  
   0:19    3.78% complete (257 updates), about 8 minutes remaining  
   0:19    3.83% complete (257 updates), about 8 minutes remaining  
   0:20    3.87% complete (257 updates), about 8 minutes remaining  
   0:20    3.92% complete (257 updates), about 8 minutes remaining  
   0:20    3.97% complete (257 updates), about 8 minutes remaining  
   0:20    4.02% complete (257 updates), about 8 minutes remaining  
   0:21    4.07% complete (257 updates), about 8 minutes remaining  
   0:21    4.12% complete (257 updates), about 8 minutes remaining  
   0:21    4.17% complete (259 updates), about 8 minutes remaining  
   0:21    4.22% complete (259 updates), about 8 minutes remaining  
   0:22    4.27% complete (261 updates), about 8 minutes remaining  
   0:22    4.32% complete (262 updates), about 8 minutes remaining  
   0:22    4.37% complete (263 updates), about 8 minutes remaining  
   0:22    4.42% complete (263 updates), about 8 minutes remaining  
   0:23    4.47% complete (263 updates), about 8 minutes remaining  
   0:23    4.52% complete (263 updates), about 8 minutes remaining  
   0:23    4.57% complete (263 updates), about 8 minutes remaining  
   0:23    4.61% complete (263 updates), about 8 minutes remaining  
   0:24    4.67% complete (263 updates), about 8 minutes remaining  
   0:24    4.72% complete (264 updates), about 8 minutes remaining  
   0:24    4.76% complete (264 updates), about 8 minutes remaining  
   0:24    4.81% complete (264 updates), about 8 minutes remaining  
   0:25    4.86% complete (264 updates), about 8 minutes remaining  
   0:25    4.91% complete (264 updates), about 8 minutes remaining  
   0:25    4.96% complete (264 updates), about 8 minutes remaining  
   0:25    5.01% complete (264 updates), about 8 minutes remaining  
   0:26    5.06% complete (264 updates), about 8 minutes remaining  
   0:26    5.11% complete (265 updates), about 8 minutes remaining  
   0:26    5.16% complete (265 updates), about 8 minutes remaining  
   0:26    5.21% complete (266 updates), about 8 minutes remaining  
   0:27    5.26% complete (266 updates), about 8 minutes remaining  
   0:27    5.31% complete (267 updates), about 8 minutes remaining  
   0:27    5.35% complete (267 updates), about 8 minutes remaining  
   0:27    5.40% complete (267 updates), about 8 minutes remaining  
   0:28    5.45% complete (267 updates), about 8 minutes remaining  
   0:28    5.50% complete (267 updates), about 8 minutes remaining  
   0:28    5.55% complete (267 updates), about 8 minutes remaining  
   0:28    5.60% complete (267 updates), about 8 minutes remaining  
   0:29    5.65% complete (268 updates), about 8 minutes remaining  
   0:29    5.70% complete (268 updates), about 8 minutes remaining  
   0:29    5.74% complete (268 updates), about 8 minutes remaining  
   0:29    5.79% complete (268 updates), about 8 minutes remaining  
   0:30    5.84% complete (268 updates), about 8 minutes remaining  
   0:30    5.89% complete (268 updates), about 8 minutes remaining  
   0:30    5.94% complete (268 updates), about 8 minutes remaining  
   0:30    5.99% complete (268 updates), about 8 minutes remaining  
   0:31    6.04% complete (268 updates), about 8 minutes remaining  
   0:31    6.08% complete (268 updates), about 8 minutes remaining  
   0:31    6.13% complete (268 updates), about 8 minutes remaining  
   0:31    6.18% complete (268 updates), about 8 minutes remaining  
   0:32    6.23% complete (268 updates), about 8 minutes remaining  
   0:32    6.28% complete (268 updates), about 8 minutes remaining  
   0:32    6.33% complete (268 updates), about 8 minutes remaining  
   0:32    6.38% complete (269 updates), about 8 minutes remaining  
   0:33    6.42% complete (269 updates), about 8 minutes remaining  
   0:33    6.47% complete (269 updates), about 8 minutes remaining  
   0:33    6.52% complete (269 updates), about 8 minutes remaining  
   0:33    6.57% complete (269 updates), about 8 minutes remaining  
   0:34    6.62% complete (269 updates), about 8 minutes remaining  
   0:34    6.66% complete (269 updates), about 8 minutes remaining  
   0:34    6.71% complete (270 updates), about 8 minutes remaining  
   0:34    6.76% complete (270 updates), about 8 minutes remaining  
   0:35    6.81% complete (270 updates), about 8 minutes remaining  
   0:35    6.86% complete (270 updates), about 8 minutes remaining  
   0:35    6.90% complete (270 updates), about 8 minutes remaining  
   0:35    6.95% complete (270 updates), about 8 minutes remaining  
   0:36    7.00% complete (270 updates), about 8 minutes remaining  
   0:36    7.05% complete (270 updates), about 8 minutes remaining  
   0:36    7.09% complete (270 updates), about 8 minutes remaining  
   0:36    7.14% complete (270 updates), about 8 minutes remaining  
   0:37    7.19% complete (270 updates), about 8 minutes remaining  
   0:37    7.24% complete (270 updates), about 8 minutes remaining  
   0:37    7.29% complete (270 updates), about 8 minutes remaining  
   0:37    7.33% complete (270 updates), about 8 minutes remaining  
   0:38    7.38% complete (270 updates), about 8 minutes remaining  
   0:38    7.43% complete (270 updates), about 8 minutes remaining  
   0:38    7.48% complete (270 updates), about 8 minutes remaining  
   0:38    7.52% complete (270 updates), about 8 minutes remaining  
   0:39    7.57% complete (270 updates), about 8 minutes remaining  
   0:39    7.62% complete (270 updates), about 8 minutes remaining  
   0:39    7.67% complete (270 updates), about 8 minutes remaining  
   0:39    7.71% complete (270 updates), about 8 minutes remaining  
   0:40    7.76% complete (270 updates), about 8 minutes remaining  
   0:40    7.81% complete (270 updates), about 8 minutes remaining  
   0:40    7.86% complete (270 updates), about 8 minutes remaining  
   0:40    7.90% complete (270 updates), about 8 minutes remaining  
   0:41    7.95% complete (270 updates), about 8 minutes remaining  
   0:41    8.00% complete (271 updates), about 8 minutes remaining  
   0:41    8.05% complete (271 updates), about 8 minutes remaining  
   0:41    8.09% complete (271 updates), about 8 minutes remaining  
   0:42    8.14% complete (272 updates), about 8 minutes remaining  
   0:42    8.19% complete (272 updates), about 8 minutes remaining  
   0:42    8.24% complete (272 updates), about 8 minutes remaining  
   0:42    8.29% complete (272 updates), about 8 minutes remaining  
   0:43    8.34% complete (272 updates), about 8 minutes remaining  
   0:43    8.39% complete (272 updates), about 8 minutes remaining  
   0:43    8.44% complete (273 updates), about 8 minutes remaining  
   0:43    8.49% complete (273 updates), about 8 minutes remaining  
   0:44    8.54% complete (273 updates), about 8 minutes remaining  
   0:44    8.59% complete (273 updates), about 8 minutes remaining  
   0:44    8.63% complete (273 updates), about 8 minutes remaining  
   0:44    8.68% complete (273 updates), about 8 minutes remaining  
   0:45    8.73% complete (273 updates), about 8 minutes remaining  
   0:45    8.78% complete (273 updates), about 8 minutes remaining  
   0:45    8.83% complete (273 updates), about 8 minutes remaining  
   0:45    8.88% complete (273 updates), about 8 minutes remaining  
   0:46    8.92% complete (273 updates), about 8 minutes remaining  
   0:46    8.97% complete (274 updates), about 8 minutes remaining  
   0:46    9.02% complete (274 updates), about 8 minutes remaining  
   0:46    9.07% complete (274 updates), about 8 minutes remaining  
   0:47    9.12% complete (275 updates), about 8 minutes remaining  
   0:47    9.17% complete (275 updates), about 8 minutes remaining  
   0:47    9.21% complete (275 updates), about 8 minutes remaining  
   0:47    9.26% complete (275 updates), about 8 minutes remaining  
   0:48    9.31% complete (275 updates), about 8 minutes remaining  
   0:48    9.36% complete (275 updates), about 8 minutes remaining  
   0:48    9.41% complete (275 updates), about 8 minutes remaining  
   0:48    9.46% complete (275 updates), about 8 minutes remaining  
   0:49    9.51% complete (275 updates), about 8 minutes remaining  
   0:49    9.56% complete (275 updates), about 8 minutes remaining  
   0:49    9.61% complete (275 updates), about 8 minutes remaining  
   0:49    9.66% complete (275 updates), about 8 minutes remaining  
   0:50    9.71% complete (275 updates), about 8 minutes remaining  
   0:50    9.75% complete (275 updates), about 8 minutes remaining  
   0:50    9.80% complete (275 updates), about 8 minutes remaining  
   0:50    9.85% complete (275 updates), about 8 minutes remaining  
   0:51    9.90% complete (275 updates), about 8 minutes remaining  
   0:51    9.95% complete (275 updates), about 8 minutes remaining  
   0:51   10.00% complete (275 updates), about 8 minutes remaining  
   0:51   10.05% complete (275 updates), about 8 minutes remaining  
   0:52   10.10% complete (275 updates), about 8 minutes remaining  
   0:52   10.15% complete (275 updates), about 8 minutes remaining  
   0:52   10.19% complete (275 updates), about 8 minutes remaining  
   0:52   10.24% complete (275 updates), about 8 minutes remaining  
   0:53   10.29% complete (275 updates), about 8 minutes remaining  
   0:53   10.34% complete (275 updates), about 8 minutes remaining  
   0:53   10.39% complete (275 updates), about 8 minutes remaining  
   0:53   10.43% complete (275 updates), about 8 minutes remaining  
   0:54   10.48% complete (275 updates), about 8 minutes remaining  
   0:54   10.53% complete (275 updates), about 8 minutes remaining  
   0:54   10.58% complete (275 updates), about 8 minutes remaining  
   0:54   10.63% complete (275 updates), about 8 minutes remaining  
   0:55   10.68% complete (275 updates), about 8 minutes remaining  
   0:55   10.73% complete (275 updates), about 8 minutes remaining  
   0:55   10.78% complete (275 updates), about 8 minutes remaining  
   0:55   10.82% complete (275 updates), about 8 minutes remaining  
   0:56   10.87% complete (275 updates), about 8 minutes remaining  
   0:56   10.92% complete (275 updates), about 8 minutes remaining  
   0:56   10.97% complete (275 updates), about 8 minutes remaining  
   0:56   11.02% complete (275 updates), about 8 minutes remaining  
   0:57   11.07% complete (275 updates), about 8 minutes remaining  
   0:57   11.12% complete (275 updates), about 8 minutes remaining  
   0:57   11.16% complete (275 updates), about 8 minutes remaining  
   0:57   11.21% complete (275 updates), about 8 minutes remaining  
   0:58   11.26% complete (275 updates), about 8 minutes remaining  
   0:58   11.31% complete (275 updates), about 8 minutes remaining  
   0:58   11.35% complete (275 updates), about 8 minutes remaining  
   0:58   11.40% complete (275 updates), about 8 minutes remaining  
   0:59   11.45% complete (275 updates), about 8 minutes remaining  
   0:59   11.50% complete (275 updates), about 8 minutes remaining  
   0:59   11.55% complete (275 updates), about 8 minutes remaining  
   0:59   11.60% complete (275 updates), about 8 minutes remaining  
   1:00   11.65% complete (275 updates), about 8 minutes remaining  
   1:00   11.69% complete (275 updates), about 8 minutes remaining  
   1:00   11.74% complete (275 updates), about 8 minutes remaining  
   1:00   11.79% complete (275 updates), about 8 minutes remaining  
   1:01   11.84% complete (275 updates), about 8 minutes remaining  
   1:01   11.89% complete (275 updates), about 8 minutes remaining  
   1:01   11.94% complete (275 updates), about 8 minutes remaining  
   1:01   11.99% complete (275 updates), about 8 minutes remaining  
   1:02   12.03% complete (276 updates), about 8 minutes remaining  
   1:02   12.08% complete (277 updates), about 8 minutes remaining  
   1:02   12.13% complete (277 updates), about 8 minutes remaining  
   1:02   12.18% complete (277 updates), about 8 minutes remaining  
   1:03   12.23% complete (277 updates), about 8 minutes remaining  
   1:03   12.28% complete (277 updates), about 8 minutes remaining  
   1:03   12.33% complete (277 updates), about 8 minutes remaining  
   1:03   12.38% complete (277 updates), about 8 minutes remaining  
   1:04   12.42% complete (278 updates), about 8 minutes remaining  
   1:04   12.47% complete (278 updates), about 8 minutes remaining  
   1:04   12.52% complete (278 updates), about 8 minutes remaining  
   1:04   12.57% complete (278 updates), about 8 minutes remaining  
   1:05   12.62% complete (278 updates), about 8 minutes remaining  
   1:05   12.67% complete (278 updates), about 7 minutes remaining  
   1:05   12.72% complete (278 updates), about 7 minutes remaining  
   1:05   12.77% complete (278 updates), about 7 minutes remaining  
   1:06   12.81% complete (280 updates), about 7 minutes remaining  
   1:06   12.86% complete (280 updates), about 7 minutes remaining  
   1:06   12.91% complete (280 updates), about 7 minutes remaining  
   1:06   12.96% complete (280 updates), about 7 minutes remaining  
   1:07   13.01% complete (280 updates), about 7 minutes remaining  
   1:07   13.06% complete (280 updates), about 7 minutes remaining  
   1:07   13.11% complete (280 updates), about 7 minutes remaining  
   1:07   13.16% complete (281 updates), about 7 minutes remaining  
   1:08   13.20% complete (281 updates), about 7 minutes remaining  
   1:08   13.25% complete (281 updates), about 7 minutes remaining  
   1:08   13.30% complete (281 updates), about 7 minutes remaining  
   1:08   13.35% complete (281 updates), about 7 minutes remaining  
   1:09   13.40% complete (281 updates), about 7 minutes remaining  
   1:09   13.45% complete (281 updates), about 7 minutes remaining  
   1:09   13.50% complete (281 updates), about 7 minutes remaining  
   1:09   13.55% complete (281 updates), about 7 minutes remaining  
   1:10   13.60% complete (282 updates), about 7 minutes remaining  
   1:10   13.65% complete (282 updates), about 7 minutes remaining  
   1:10   13.70% complete (282 updates), about 7 minutes remaining  
   1:10   13.75% complete (282 updates), about 7 minutes remaining  
   1:11   13.80% complete (282 updates), about 7 minutes remaining  
   1:11   13.85% complete (282 updates), about 7 minutes remaining  
   1:11   13.90% complete (282 updates), about 7 minutes remaining  
   1:11   13.94% complete (282 updates), about 7 minutes remaining  
   1:12   13.99% complete (282 updates), about 7 minutes remaining  
   1:12   14.04% complete (282 updates), about 7 minutes remaining  
   1:12   14.09% complete (282 updates), about 7 minutes remaining  
   1:12   14.14% complete (282 updates), about 7 minutes remaining  
   1:13   14.19% complete (282 updates), about 7 minutes remaining  
   1:13   14.24% complete (283 updates), about 7 minutes remaining  
   1:13   14.29% complete (283 updates), about 7 minutes remaining  
   1:13   14.34% complete (283 updates), about 7 minutes remaining  
   1:14   14.39% complete (283 updates), about 7 minutes remaining  
   1:14   14.44% complete (283 updates), about 7 minutes remaining  
   1:14   14.49% complete (283 updates), about 7 minutes remaining  
   1:14   14.54% complete (283 updates), about 7 minutes remaining  
   1:15   14.58% complete (283 updates), about 7 minutes remaining  
   1:15   14.63% complete (283 updates), about 7 minutes remaining  
   1:15   14.68% complete (283 updates), about 7 minutes remaining  
   1:15   14.73% complete (283 updates), about 7 minutes remaining  
   1:16   14.78% complete (283 updates), about 7 minutes remaining  
   1:16   14.83% complete (283 updates), about 7 minutes remaining  
   1:16   14.88% complete (283 updates), about 7 minutes remaining  
   1:16   14.93% complete (283 updates), about 7 minutes remaining  
   1:17   14.98% complete (283 updates), about 7 minutes remaining  
   1:17   15.03% complete (283 updates), about 7 minutes remaining  
   1:17   15.08% complete (283 updates), about 7 minutes remaining  
   1:17   15.13% complete (283 updates), about 7 minutes remaining  
   1:18   15.18% complete (283 updates), about 7 minutes remaining  
   1:18   15.23% complete (283 updates), about 7 minutes remaining  
   1:18   15.28% complete (284 updates), about 7 minutes remaining  
   1:18   15.33% complete (284 updates), about 7 minutes remaining  
   1:19   15.38% complete (284 updates), about 7 minutes remaining  
   1:19   15.43% complete (284 updates), about 7 minutes remaining  
   1:19   15.48% complete (284 updates), about 7 minutes remaining  
   1:19   15.52% complete (284 updates), about 7 minutes remaining  
   1:20   15.57% complete (285 updates), about 7 minutes remaining  
   1:20   15.62% complete (285 updates), about 7 minutes remaining  
   1:20   15.67% complete (285 updates), about 7 minutes remaining  
   1:20   15.72% complete (285 updates), about 7 minutes remaining  
   1:21   15.77% complete (285 updates), about 7 minutes remaining  
   1:21   15.82% complete (285 updates), about 7 minutes remaining  
   1:21   15.87% complete (285 updates), about 7 minutes remaining  
   1:21   15.92% complete (285 updates), about 7 minutes remaining  
   1:22   15.97% complete (285 updates), about 7 minutes remaining  
   1:22   16.02% complete (285 updates), about 7 minutes remaining  
   1:22   16.07% complete (285 updates), about 7 minutes remaining  
   1:22   16.12% complete (286 updates), about 7 minutes remaining  
   1:23   16.17% complete (286 updates), about 7 minutes remaining  
   1:23   16.22% complete (286 updates), about 7 minutes remaining  
   1:23   16.27% complete (286 updates), about 7 minutes remaining  
   1:23   16.32% complete (286 updates), about 7 minutes remaining  
   1:24   16.37% complete (286 updates), about 7 minutes remaining  
   1:24   16.42% complete (286 updates), about 7 minutes remaining  
   1:24   16.47% complete (286 updates), about 7 minutes remaining  
   1:24   16.52% complete (286 updates), about 7 minutes remaining  
   1:25   16.56% complete (286 updates), about 7 minutes remaining  
   1:25   16.61% complete (286 updates), about 7 minutes remaining  
   1:25   16.66% complete (286 updates), about 7 minutes remaining  
   1:25   16.71% complete (287 updates), about 7 minutes remaining  
   1:26   16.76% complete (287 updates), about 7 minutes remaining  
   1:26   16.81% complete (287 updates), about 7 minutes remaining  
   1:26   16.86% complete (287 updates), about 7 minutes remaining  
   1:26   16.91% complete (287 updates), about 7 minutes remaining  
   1:27   16.96% complete (287 updates), about 7 minutes remaining  
   1:27   17.01% complete (287 updates), about 7 minutes remaining  
   1:27   17.06% complete (287 updates), about 7 minutes remaining  
   1:27   17.10% complete (287 updates), about 7 minutes remaining  
   1:28   17.15% complete (288 updates), about 7 minutes remaining  
   1:28   17.20% complete (288 updates), about 7 minutes remaining  
   1:28   17.25% complete (288 updates), about 7 minutes remaining  
   1:28   17.30% complete (288 updates), about 7 minutes remaining  
   1:29   17.35% complete (288 updates), about 7 minutes remaining  
   1:29   17.40% complete (288 updates), about 7 minutes remaining  
   1:29   17.45% complete (289 updates), about 7 minutes remaining  
   1:29   17.50% complete (289 updates), about 7 minutes remaining  
   1:30   17.54% complete (289 updates), about 7 minutes remaining  
   1:30   17.59% complete (289 updates), about 7 minutes remaining  
   1:30   17.64% complete (289 updates), about 7 minutes remaining  
   1:30   17.69% complete (289 updates), about 7 minutes remaining  
   1:31   17.74% complete (289 updates), about 7 minutes remaining  
   1:31   17.79% complete (289 updates), about 7 minutes remaining  
   1:31   17.84% complete (289 updates), about 7 minutes remaining  
   1:31   17.89% complete (289 updates), about 7 minutes remaining  
   1:32   17.94% complete (289 updates), about 7 minutes remaining  
   1:32   17.98% complete (289 updates), about 7 minutes remaining  
   1:32   18.03% complete (289 updates), about 7 minutes remaining  
   1:32   18.08% complete (289 updates), about 7 minutes remaining  
   1:33   18.13% complete (289 updates), about 7 minutes remaining  
   1:33   18.18% complete (289 updates), about 7 minutes remaining  
   1:33   18.23% complete (289 updates), about 7 minutes remaining  
   1:33   18.28% complete (289 updates), about 7 minutes remaining  
   1:34   18.33% complete (289 updates), about 7 minutes remaining  
   1:34   18.38% complete (290 updates), about 7 minutes remaining  
   1:34   18.43% complete (290 updates), about 7 minutes remaining  
   1:34   18.48% complete (290 updates), about 7 minutes remaining  
   1:35   18.53% complete (290 updates), about 7 minutes remaining  
   1:35   18.58% complete (290 updates), about 7 minutes remaining  
   1:35   18.63% complete (290 updates), about 7 minutes remaining  
   1:35   18.68% complete (290 updates), about 7 minutes remaining  
   1:36   18.73% complete (290 updates), about 7 minutes remaining  
   1:36   18.78% complete (290 updates), about 7 minutes remaining  
   1:36   18.83% complete (290 updates), about 7 minutes remaining  
   1:36   18.88% complete (290 updates), about 7 minutes remaining  
   1:37   18.93% complete (290 updates), about 7 minutes remaining  
   1:37   18.98% complete (290 updates), about 7 minutes remaining  
   1:37   19.03% complete (290 updates), about 7 minutes remaining  
   1:37   19.07% complete (290 updates), about 7 minutes remaining  
   1:38   19.12% complete (290 updates), about 7 minutes remaining  
   1:38   19.17% complete (290 updates), about 7 minutes remaining  
   1:38   19.22% complete (290 updates), about 7 minutes remaining  
   1:38   19.27% complete (290 updates), about 7 minutes remaining  
   1:39   19.32% complete (290 updates), about 7 minutes remaining  
   1:39   19.37% complete (290 updates), about 7 minutes remaining  
   1:39   19.42% complete (290 updates), about 7 minutes remaining  
   1:39   19.47% complete (290 updates), about 7 minutes remaining  
   1:40   19.52% complete (290 updates), about 7 minutes remaining  
   1:40   19.57% complete (290 updates), about 7 minutes remaining  
   1:40   19.62% complete (290 updates), about 7 minutes remaining  
   1:40   19.67% complete (291 updates), about 7 minutes remaining  
   1:41   19.72% complete (291 updates), about 7 minutes remaining  
   1:41   19.77% complete (291 updates), about 7 minutes remaining  
   1:41   19.82% complete (291 updates), about 7 minutes remaining  
   1:41   19.87% complete (291 updates), about 7 minutes remaining  
   1:42   19.91% complete (291 updates), about 7 minutes remaining  
   1:42   19.96% complete (291 updates), about 7 minutes remaining  
   1:42   20.01% complete (291 updates), about 7 minutes remaining  
   1:42   20.06% complete (291 updates), about 7 minutes remaining  
   1:43   20.11% complete (291 updates), about 7 minutes remaining  
   1:43   20.16% complete (291 updates), about 7 minutes remaining  
   1:43   20.21% complete (291 updates), about 7 minutes remaining  
   1:43   20.26% complete (291 updates), about 7 minutes remaining  
   1:44   20.31% complete (291 updates), about 7 minutes remaining  
   1:44   20.36% complete (292 updates), about 7 minutes remaining  
   1:44   20.41% complete (292 updates), about 7 minutes remaining  
   1:44   20.46% complete (292 updates), about 7 minutes remaining  
   1:45   20.51% complete (292 updates), about 7 minutes remaining  
   1:45   20.55% complete (292 updates), about 7 minutes remaining  
   1:45   20.60% complete (292 updates), about 7 minutes remaining  
   1:45   20.65% complete (292 updates), about 7 minutes remaining  
   1:46   20.70% complete (292 updates), about 7 minutes remaining  
   1:46   20.75% complete (294 updates), about 7 minutes remaining  
   1:46   20.80% complete (294 updates), about 7 minutes remaining  
   1:46   20.85% complete (294 updates), about 7 minutes remaining  
   1:47   20.90% complete (294 updates), about 7 minutes remaining  
   1:47   20.95% complete (294 updates), about 7 minutes remaining  
   1:47   21.00% complete (294 updates), about 7 minutes remaining  
   1:47   21.05% complete (295 updates), about 7 minutes remaining  
   1:48   21.10% complete (295 updates), about 7 minutes remaining  
   1:48   21.15% complete (295 updates), about 7 minutes remaining  
   1:48   21.20% complete (295 updates), about 7 minutes remaining  
   1:48   21.25% complete (295 updates), about 7 minutes remaining  
   1:49   21.30% complete (295 updates), about 7 minutes remaining  
   1:49   21.35% complete (295 updates), about 7 minutes remaining  
   1:49   21.40% complete (295 updates), about 7 minutes remaining  
   1:49   21.45% complete (295 updates), about 7 minutes remaining  
   1:50   21.50% complete (296 updates), about 7 minutes remaining  
   1:50   21.55% complete (296 updates), about 7 minutes remaining  
   1:50   21.60% complete (296 updates), about 7 minutes remaining  
   1:50   21.65% complete (296 updates), about 7 minutes remaining  
   1:51   21.70% complete (296 updates), about 7 minutes remaining  
   1:51   21.75% complete (296 updates), about 7 minutes remaining  
   1:51   21.80% complete (296 updates), about 7 minutes remaining  
   1:51   21.85% complete (296 updates), about 7 minutes remaining  
   1:52   21.90% complete (296 updates), about 7 minutes remaining  
   1:52   21.94% complete (296 updates), about 7 minutes remaining  
   1:52   21.99% complete (296 updates), about 7 minutes remaining  
   1:52   22.04% complete (296 updates), about 7 minutes remaining  
   1:53   22.09% complete (296 updates), about 7 minutes remaining  
   1:53   22.14% complete (296 updates), about 7 minutes remaining  
   1:53   22.19% complete (296 updates), about 7 minutes remaining  
   1:53   22.24% complete (296 updates), about 7 minutes remaining  
   1:54   22.29% complete (296 updates), about 7 minutes remaining  
   1:54   22.34% complete (296 updates), about 7 minutes remaining  
   1:54   22.39% complete (297 updates), about 7 minutes remaining  
   1:54   22.44% complete (298 updates), about 7 minutes remaining  
   1:55   22.49% complete (298 updates), about 7 minutes remaining  
   1:55   22.54% complete (298 updates), about 7 minutes remaining  
   1:55   22.58% complete (298 updates), about 7 minutes remaining  
   1:55   22.63% complete (298 updates), about 7 minutes remaining  
   1:56   22.68% complete (298 updates), about 7 minutes remaining  
   1:56   22.73% complete (298 updates), about 7 minutes remaining  
   1:56   22.78% complete (298 updates), about 7 minutes remaining  
   1:56   22.83% complete (298 updates), about 7 minutes remaining  
   1:57   22.88% complete (298 updates), about 7 minutes remaining  
   1:57   22.93% complete (298 updates), about 7 minutes remaining  
   1:57   22.98% complete (298 updates), about 7 minutes remaining  
   1:57   23.03% complete (298 updates), about 7 minutes remaining  
   1:58   23.08% complete (298 updates), about 7 minutes remaining  
   1:58   23.13% complete (298 updates), about 7 minutes remaining  
   1:58   23.18% complete (298 updates), about 7 minutes remaining  
   1:58   23.23% complete (298 updates), about 7 minutes remaining  
   1:59   23.28% complete (298 updates), about 7 minutes remaining  
   1:59   23.33% complete (298 updates), about 7 minutes remaining  
