Create schedule for 83 teams playing 16 rounds in 166 matches
with a minimum match separation of 7 running 5000000 iterations.

   0:00    0.04% complete (149 updates), about 10 minutes remaining  
   0:00    0.08% complete (173 updates), about 10 minutes remaining  
   0:00    0.13% complete (183 updates), about 10 minutes remaining  
   0:01    0.17% complete (194 updates), about 10 minutes remaining  
   0:16    2.70% complete (271 updates), about 10 minutes remaining  
   0:16    2.74% complete (272 updates), about 10 minutes remaining  
   0:16    2.78% complete (272 updates), about 10 minutes remaining  
   0:17    2.82% complete (272 updates), about 10 minutes remaining  
   0:17    2.86% complete (272 updates), about 10 minutes remaining  
   0:17    2.91% complete (273 updates), about 10 minutes remaining  
   0:17    2.95% complete (273 updates), about 10 minutes remaining  
   0:18    2.99% complete (273 updates), about 10 minutes remaining  
   0:18    3.03% complete (273 updates), about 10 minutes remaining  
   0:18    3.08% complete (273 updates), about 10 minutes remaining  
   0:18    3.12% complete (273 updates), about 10 minutes remaining  
   0:19    3.16% complete (273 updates), about 10 minutes remaining  
   0:19    3.20% complete (273 updates), about 10 minutes remaining  
   0:19    3.24% complete (274 updates), about 10 minutes remaining  
   0:19    3.28% complete (274 updates), about 10 minutes remaining  
   0:20    3.33% complete (275 updates), about 10 minutes remaining  
   0:20    3.37% complete (275 updates), about 10 minutes remaining  
   0:20    3.41% complete (276 updates), about 10 minutes remaining  
   0:20    3.45% complete (276 updates), about 10 minutes remaining  
   0:21    3.49% complete (276 updates), about 10 minutes remaining  
   0:21    3.54% complete (277 updates), about 10 minutes remaining  
   0:21    3.58% complete (277 updates), about 10 minutes remaining  
   0:21    3.62% complete (278 updates), about 10 minutes remaining  
   0:22    3.66% complete (278 updates), about 10 minutes remaining  
   0:22    3.70% complete (278 updates), about 10 minutes remaining  
   0:22    3.75% complete (278 updates), about 10 minutes remaining  
   0:22    3.79% complete (279 updates), about 10 minutes remaining  
   0:23    3.83% complete (280 updates), about 10 minutes remaining  
   0:23    3.87% complete (281 updates), about 10 minutes remaining  
   0:23    3.91% complete (282 updates), about 10 minutes remaining  
   0:23    3.95% complete (282 updates), about 10 minutes remaining  
   0:24    4.00% complete (282 updates), about 10 minutes remaining  
   0:24    4.04% complete (284 updates), about 10 minutes remaining  
   0:24    4.08% complete (284 updates), about 10 minutes remaining  
   0:24    4.12% complete (284 updates), about 10 minutes remaining  
   0:25    4.16% complete (284 updates), about 10 minutes remaining  
   0:25    4.20% complete (284 updates), about 10 minutes remaining  
   0:25    4.25% complete (285 updates), about 10 minutes remaining  
   0:25    4.29% complete (285 updates), about 10 minutes remaining  
   0:26    4.33% complete (286 updates), about 10 minutes remaining  
   0:26    4.37% complete (286 updates), about 10 minutes remaining  
   0:26    4.42% complete (286 updates), about 10 minutes remaining  
   0:26    4.45% complete (287 updates), about 10 minutes remaining  
   0:27    4.50% complete (287 updates), about 10 minutes remaining  
   0:27    4.54% complete (287 updates), about 10 minutes remaining  
   0:27    4.58% complete (287 updates), about 10 minutes remaining  
   0:27    4.62% complete (287 updates), about 10 minutes remaining  
   0:28    4.66% complete (288 updates), about 10 minutes remaining  
   0:28    4.71% complete (288 updates), about 10 minutes remaining  
   0:28    4.75% complete (288 updates), about 10 minutes remaining  
   0:28    4.79% complete (288 updates), about 10 minutes remaining  
   0:29    4.83% complete (288 updates), about 10 minutes remaining  
   0:29    4.87% complete (288 updates), about 10 minutes remaining  
   0:29    4.91% complete (288 updates), about 10 minutes remaining  
   0:29    4.95% complete (288 updates), about 10 minutes remaining  
   0:30    5.00% complete (288 updates), about 10 minutes remaining  
   0:30    5.04% complete (288 updates), about 10 minutes remaining  
   0:30    5.08% complete (289 updates), about 10 minutes remaining  
   0:30    5.12% complete (289 updates), about 9 minutes remaining  
   0:31    5.16% complete (289 updates), about 9 minutes remaining  
   0:31    5.20% complete (290 updates), about 9 minutes remaining  
   0:31    5.24% complete (290 updates), about 9 minutes remaining  
   0:31    5.28% complete (290 updates), about 9 minutes remaining  
   0:32    5.32% complete (291 updates), about 9 minutes remaining  
   0:32    5.37% complete (291 updates), about 9 minutes remaining  
   0:32    5.41% complete (292 updates), about 9 minutes remaining  
   0:32    5.45% complete (292 updates), about 9 minutes remaining  
   0:33    5.49% complete (292 updates), about 9 minutes remaining  
   0:33    5.53% complete (292 updates), about 9 minutes remaining  
   0:33    5.57% complete (292 updates), about 9 minutes remaining  
   0:33    5.61% complete (292 updates), about 9 minutes remaining  
   0:34    5.66% complete (292 updates), about 9 minutes remaining  
   0:34    5.70% complete (292 updates), about 9 minutes remaining  
   0:34    5.74% complete (292 updates), about 9 minutes remaining  
   0:34    5.78% complete (292 updates), about 9 minutes remaining  
   0:35    5.82% complete (292 updates), about 9 minutes remaining  
   0:35    5.86% complete (292 updates), about 9 minutes remaining  
   0:35    5.90% complete (292 updates), about 9 minutes remaining  
   0:35    5.95% complete (292 updates), about 9 minutes remaining  
   0:36    5.99% complete (292 updates), about 9 minutes remaining  
   0:36    6.03% complete (292 updates), about 9 minutes remaining  
   0:36    6.07% complete (292 updates), about 9 minutes remaining  
   0:36    6.11% complete (292 updates), about 9 minutes remaining  
   0:37    6.15% complete (292 updates), about 9 minutes remaining  
   0:37    6.19% complete (292 updates), about 9 minutes remaining  
   0:37    6.24% complete (292 updates), about 9 minutes remaining  
   0:37    6.28% complete (293 updates), about 9 minutes remaining  
   0:38    6.32% complete (293 updates), about 9 minutes remaining  
   0:38    6.36% complete (294 updates), about 9 minutes remaining  
   0:38    6.40% complete (294 updates), about 9 minutes remaining  
   0:38    6.44% complete (294 updates), about 9 minutes remaining  
   0:39    6.49% complete (294 updates), about 9 minutes remaining  
   0:39    6.53% complete (294 updates), about 9 minutes remaining  
   0:39    6.57% complete (295 updates), about 9 minutes remaining  
   0:39    6.61% complete (295 updates), about 9 minutes remaining  
   0:40    6.65% complete (295 updates), about 9 minutes remaining  
   0:40    6.69% complete (296 updates), about 9 minutes remaining  
   0:40    6.74% complete (296 updates), about 9 minutes remaining  
   0:40    6.78% complete (296 updates), about 9 minutes remaining  
   0:41    6.82% complete (296 updates), about 9 minutes remaining  
   0:41    6.86% complete (296 updates), about 9 minutes remaining  
   0:41    6.91% complete (296 updates), about 9 minutes remaining  
   0:41    6.95% complete (296 updates), about 9 minutes remaining  
   0:42    6.99% complete (296 updates), about 9 minutes remaining  
   0:42    7.03% complete (297 updates), about 9 minutes remaining  
   0:42    7.07% complete (297 updates), about 9 minutes remaining  
   0:42    7.12% complete (297 updates), about 9 minutes remaining  
   0:43    7.16% complete (297 updates), about 9 minutes remaining  
   0:43    7.20% complete (298 updates), about 9 minutes remaining  
   0:43    7.24% complete (298 updates), about 9 minutes remaining  
   0:43    7.28% complete (299 updates), about 9 minutes remaining  
   0:44    7.32% complete (299 updates), about 9 minutes remaining  
   0:44    7.37% complete (299 updates), about 9 minutes remaining  
   0:44    7.41% complete (299 updates), about 9 minutes remaining  
   0:44    7.45% complete (299 updates), about 9 minutes remaining  
   0:45    7.49% complete (299 updates), about 9 minutes remaining  
   0:45    7.53% complete (299 updates), about 9 minutes remaining  
   0:45    7.58% complete (299 updates), about 9 minutes remaining  
   0:45    7.62% complete (299 updates), about 9 minutes remaining  
   0:46    7.66% complete (300 updates), about 9 minutes remaining  
   0:46    7.70% complete (300 updates), about 9 minutes remaining  
   0:46    7.74% complete (300 updates), about 9 minutes remaining  
   0:46    7.79% complete (300 updates), about 9 minutes remaining  
   0:47    7.83% complete (300 updates), about 9 minutes remaining  
   0:47    7.87% complete (300 updates), about 9 minutes remaining  
   0:47    7.91% complete (300 updates), about 9 minutes remaining  
   0:47    7.95% complete (300 updates), about 9 minutes remaining  
   0:48    7.99% complete (300 updates), about 9 minutes remaining  
   0:48    8.04% complete (300 updates), about 9 minutes remaining  
   0:48    8.08% complete (301 updates), about 9 minutes remaining  
   0:48    8.12% complete (301 updates), about 9 minutes remaining  
   0:49    8.16% complete (301 updates), about 9 minutes remaining  
   0:49    8.21% complete (301 updates), about 9 minutes remaining  
   0:49    8.25% complete (301 updates), about 9 minutes remaining  
   0:49    8.29% complete (301 updates), about 9 minutes remaining  
   0:50    8.33% complete (301 updates), about 9 minutes remaining  
   0:50    8.37% complete (301 updates), about 9 minutes remaining  
   0:50    8.41% complete (301 updates), about 9 minutes remaining  
   0:50    8.46% complete (301 updates), about 9 minutes remaining  
   0:51    8.50% complete (301 updates), about 9 minutes remaining  
   0:51    8.54% complete (301 updates), about 9 minutes remaining  
   0:51    8.58% complete (301 updates), about 9 minutes remaining  
   0:51    8.62% complete (301 updates), about 9 minutes remaining  
   0:52    8.66% complete (301 updates), about 9 minutes remaining  
   0:52    8.71% complete (301 updates), about 9 minutes remaining  
   0:52    8.75% complete (301 updates), about 9 minutes remaining  
   0:52    8.79% complete (301 updates), about 9 minutes remaining  
   0:53    8.83% complete (301 updates), about 9 minutes remaining  
   0:53    8.88% complete (301 updates), about 9 minutes remaining  
   0:53    8.92% complete (301 updates), about 9 minutes remaining  
   0:53    8.96% complete (302 updates), about 9 minutes remaining  
   0:54    9.00% complete (302 updates), about 9 minutes remaining  
   0:54    9.05% complete (302 updates), about 9 minutes remaining  
   0:54    9.09% complete (302 updates), about 9 minutes remaining  
   0:54    9.13% complete (302 updates), about 9 minutes remaining  
   0:55    9.17% complete (302 updates), about 9 minutes remaining  
   0:55    9.21% complete (302 updates), about 9 minutes remaining  
   0:55    9.25% complete (302 updates), about 9 minutes remaining  
   0:55    9.29% complete (302 updates), about 9 minutes remaining  
   0:56    9.33% complete (302 updates), about 9 minutes remaining  
   0:56    9.38% complete (302 updates), about 9 minutes remaining  
   0:56    9.41% complete (302 updates), about 9 minutes remaining  
   0:56    9.46% complete (303 updates), about 9 minutes remaining  
   0:57    9.50% complete (303 updates), about 9 minutes remaining  
   0:57    9.54% complete (303 updates), about 9 minutes remaining  
   0:57    9.58% complete (304 updates), about 9 minutes remaining  
   0:57    9.62% complete (304 updates), about 9 minutes remaining  
   0:58    9.66% complete (304 updates), about 9 minutes remaining  
   0:58    9.71% complete (304 updates), about 9 minutes remaining  
   0:58    9.75% complete (305 updates), about 9 minutes remaining  
   0:58    9.79% complete (305 updates), about 9 minutes remaining  
   0:59    9.83% complete (305 updates), about 9 minutes remaining  
   0:59    9.88% complete (305 updates), about 9 minutes remaining  
   0:59    9.92% complete (305 updates), about 9 minutes remaining  
   0:59    9.96% complete (305 updates), about 9 minutes remaining  
   1:00   10.00% complete (305 updates), about 9 minutes remaining  
   1:00   10.04% complete (305 updates), about 9 minutes remaining  
   1:00   10.09% complete (305 updates), about 9 minutes remaining  
   1:00   10.13% complete (305 updates), about 9 minutes remaining  
   1:01   10.17% complete (305 updates), about 9 minutes remaining  
   1:01   10.21% complete (305 updates), about 9 minutes remaining  
   1:01   10.25% complete (305 updates), about 9 minutes remaining  
   1:01   10.30% complete (305 updates), about 9 minutes remaining  
   1:02   10.34% complete (305 updates), about 9 minutes remaining  
   1:02   10.38% complete (305 updates), about 9 minutes remaining  
   1:02   10.42% complete (305 updates), about 9 minutes remaining  
   1:02   10.46% complete (305 updates), about 9 minutes remaining  
   1:03   10.51% complete (305 updates), about 9 minutes remaining  
   1:03   10.55% complete (305 updates), about 9 minutes remaining  
   1:03   10.59% complete (306 updates), about 9 minutes remaining  
   1:03   10.63% complete (306 updates), about 9 minutes remaining  
   1:04   10.68% complete (306 updates), about 9 minutes remaining  
   1:04   10.72% complete (307 updates), about 9 minutes remaining  
   1:04   10.76% complete (308 updates), about 9 minutes remaining  
   1:04   10.81% complete (308 updates), about 9 minutes remaining  
   1:05   10.85% complete (308 updates), about 9 minutes remaining  
   1:05   10.89% complete (308 updates), about 9 minutes remaining  
   1:05   10.93% complete (308 updates), about 9 minutes remaining  
   1:05   10.98% complete (308 updates), about 9 minutes remaining  
   1:06   11.02% complete (308 updates), about 9 minutes remaining  
   1:06   11.06% complete (308 updates), about 9 minutes remaining  
   1:06   11.10% complete (308 updates), about 9 minutes remaining  
   1:06   11.14% complete (308 updates), about 9 minutes remaining  
   1:07   11.18% complete (308 updates), about 9 minutes remaining  
   1:07   11.23% complete (308 updates), about 9 minutes remaining  
   1:07   11.27% complete (308 updates), about 9 minutes remaining  
   1:07   11.31% complete (308 updates), about 9 minutes remaining  
   1:08   11.35% complete (308 updates), about 9 minutes remaining  
   1:08   11.39% complete (308 updates), about 9 minutes remaining  
   1:08   11.44% complete (308 updates), about 9 minutes remaining  
   1:08   11.48% complete (308 updates), about 9 minutes remaining  
   1:09   11.52% complete (308 updates), about 9 minutes remaining  
   1:09   11.56% complete (308 updates), about 9 minutes remaining  
   1:09   11.61% complete (308 updates), about 9 minutes remaining  
   1:09   11.65% complete (308 updates), about 9 minutes remaining  
   1:10   11.69% complete (308 updates), about 9 minutes remaining  
   1:10   11.73% complete (308 updates), about 9 minutes remaining  
   1:10   11.77% complete (308 updates), about 9 minutes remaining  
   1:10   11.82% complete (308 updates), about 9 minutes remaining  
   1:11   11.86% complete (308 updates), about 9 minutes remaining  
   1:11   11.90% complete (308 updates), about 9 minutes remaining  
   1:11   11.94% complete (308 updates), about 9 minutes remaining  
   1:11   11.99% complete (308 updates), about 9 minutes remaining  
   1:12   12.03% complete (308 updates), about 9 minutes remaining  
   1:12   12.07% complete (308 updates), about 9 minutes remaining  
   1:12   12.11% complete (308 updates), about 9 minutes remaining  
   1:12   12.15% complete (308 updates), about 9 minutes remaining  
   1:13   12.19% complete (308 updates), about 9 minutes remaining  
   1:13   12.24% complete (309 updates), about 9 minutes remaining  
   1:13   12.28% complete (309 updates), about 9 minutes remaining  
   1:13   12.32% complete (309 updates), about 9 minutes remaining  
   1:14   12.36% complete (309 updates), about 9 minutes remaining  
   1:14   12.41% complete (309 updates), about 9 minutes remaining  
   1:14   12.44% complete (309 updates), about 9 minutes remaining  
   1:14   12.48% complete (309 updates), about 9 minutes remaining  
   1:15   12.53% complete (309 updates), about 9 minutes remaining  
   1:15   12.57% complete (309 updates), about 9 minutes remaining  
   1:15   12.61% complete (309 updates), about 9 minutes remaining  
   1:15   12.65% complete (309 updates), about 9 minutes remaining  
   1:16   12.69% complete (309 updates), about 9 minutes remaining  
   1:16   12.73% complete (309 updates), about 9 minutes remaining  
   1:16   12.77% complete (309 updates), about 9 minutes remaining  
   1:16   12.81% complete (309 updates), about 9 minutes remaining  
   1:17   12.86% complete (309 updates), about 9 minutes remaining  
   1:17   12.90% complete (309 updates), about 9 minutes remaining  
   1:17   12.94% complete (309 updates), about 9 minutes remaining  
   1:17   12.98% complete (309 updates), about 9 minutes remaining  
   1:18   13.02% complete (309 updates), about 9 minutes remaining  
   1:18   13.06% complete (309 updates), about 9 minutes remaining  
   1:18   13.11% complete (309 updates), about 9 minutes remaining  
   1:18   13.15% complete (309 updates), about 9 minutes remaining  
   1:19   13.19% complete (310 updates), about 9 minutes remaining  
   1:19   13.23% complete (311 updates), about 9 minutes remaining  
   1:19   13.27% complete (311 updates), about 9 minutes remaining  
   1:19   13.32% complete (312 updates), about 9 minutes remaining  
   1:20   13.36% complete (312 updates), about 9 minutes remaining  
   1:20   13.40% complete (312 updates), about 9 minutes remaining  
   1:20   13.44% complete (312 updates), about 9 minutes remaining  
   1:20   13.48% complete (312 updates), about 9 minutes remaining  
   1:21   13.52% complete (312 updates), about 9 minutes remaining  
   1:21   13.56% complete (313 updates), about 9 minutes remaining  
   1:21   13.61% complete (313 updates), about 9 minutes remaining  
   1:21   13.65% complete (314 updates), about 9 minutes remaining  
   1:22   13.69% complete (314 updates), about 9 minutes remaining  
   1:22   13.73% complete (314 updates), about 9 minutes remaining  
   1:22   13.77% complete (314 updates), about 9 minutes remaining  
   1:22   13.81% complete (315 updates), about 9 minutes remaining  
   1:23   13.86% complete (315 updates), about 9 minutes remaining  
   1:23   13.90% complete (315 updates), about 9 minutes remaining  
   1:23   13.94% complete (315 updates), about 9 minutes remaining  
   1:23   13.98% complete (315 updates), about 9 minutes remaining  
   1:24   14.02% complete (315 updates), about 9 minutes remaining  
   1:24   14.07% complete (315 updates), about 9 minutes remaining  
   1:24   14.10% complete (315 updates), about 9 minutes remaining  
   1:24   14.14% complete (315 updates), about 9 minutes remaining  
   1:25   14.18% complete (315 updates), about 9 minutes remaining  
   1:25   14.22% complete (315 updates), about 9 minutes remaining  
   1:25   14.26% complete (315 updates), about 9 minutes remaining  
   1:25   14.30% complete (315 updates), about 9 minutes remaining  
   1:26   14.35% complete (315 updates), about 9 minutes remaining  
   1:26   14.39% complete (315 updates), about 9 minutes remaining  
   1:26   14.43% complete (315 updates), about 9 minutes remaining  
   1:26   14.47% complete (315 updates), about 9 minutes remaining  
   1:27   14.52% complete (315 updates), about 9 minutes remaining  
   1:27   14.56% complete (315 updates), about 9 minutes remaining  
   1:27   14.60% complete (315 updates), about 9 minutes remaining  
   1:27   14.64% complete (315 updates), about 9 minutes remaining  
   1:28   14.68% complete (316 updates), about 9 minutes remaining  
   1:28   14.73% complete (316 updates), about 9 minutes remaining  
   1:28   14.77% complete (317 updates), about 9 minutes remaining  
   1:28   14.81% complete (317 updates), about 9 minutes remaining  
   1:29   14.85% complete (317 updates), about 9 minutes remaining  
   1:29   14.89% complete (317 updates), about 8 minutes remaining  
   1:29   14.94% complete (317 updates), about 8 minutes remaining  
   1:29   14.98% complete (317 updates), about 8 minutes remaining  
   1:30   15.02% complete (317 updates), about 8 minutes remaining  
   1:30   15.06% complete (317 updates), about 8 minutes remaining  
   1:30   15.10% complete (317 updates), about 8 minutes remaining  
   1:30   15.15% complete (317 updates), about 8 minutes remaining  
   1:31   15.19% complete (317 updates), about 8 minutes remaining  
   1:31   15.23% complete (317 updates), about 8 minutes remaining  
   1:31   15.27% complete (317 updates), about 8 minutes remaining  
   1:31   15.32% complete (317 updates), about 8 minutes remaining  
   1:32   15.36% complete (318 updates), about 8 minutes remaining  
   1:32   15.40% complete (318 updates), about 8 minutes remaining  
   1:32   15.44% complete (318 updates), about 8 minutes remaining  
   1:32   15.48% complete (318 updates), about 8 minutes remaining  
   1:33   15.53% complete (318 updates), about 8 minutes remaining  
   1:33   15.57% complete (318 updates), about 8 minutes remaining  
   1:33   15.61% complete (318 updates), about 8 minutes remaining  
   1:33   15.65% complete (318 updates), about 8 minutes remaining  
   1:34   15.69% complete (318 updates), about 8 minutes remaining  
   1:34   15.74% complete (319 updates), about 8 minutes remaining  
   1:34   15.78% complete (319 updates), about 8 minutes remaining  
   1:34   15.81% complete (319 updates), about 8 minutes remaining  
   1:35   15.85% complete (319 updates), about 8 minutes remaining  
   1:35   15.89% complete (319 updates), about 8 minutes remaining  
   1:35   15.94% complete (319 updates), about 8 minutes remaining  
   1:35   15.98% complete (319 updates), about 8 minutes remaining  
   1:36   16.02% complete (319 updates), about 8 minutes remaining  
   1:36   16.06% complete (319 updates), about 8 minutes remaining  
   1:36   16.10% complete (319 updates), about 8 minutes remaining  
   1:36   16.14% complete (319 updates), about 8 minutes remaining  
   1:37   16.19% complete (319 updates), about 8 minutes remaining  
   1:37   16.23% complete (319 updates), about 8 minutes remaining  
   1:37   16.27% complete (319 updates), about 8 minutes remaining  
   1:37   16.31% complete (319 updates), about 8 minutes remaining  
   1:38   16.35% complete (319 updates), about 8 minutes remaining  
   1:38   16.40% complete (319 updates), about 8 minutes remaining  
   1:38   16.43% complete (319 updates), about 8 minutes remaining  
   1:38   16.48% complete (319 updates), about 8 minutes remaining  
   1:39   16.52% complete (319 updates), about 8 minutes remaining  
   1:39   16.56% complete (319 updates), about 8 minutes remaining  
   1:39   16.60% complete (319 updates), about 8 minutes remaining  
   1:39   16.64% complete (319 updates), about 8 minutes remaining  
   1:40   16.68% complete (319 updates), about 8 minutes remaining  
   1:40   16.72% complete (319 updates), about 8 minutes remaining  
   1:40   16.77% complete (321 updates), about 8 minutes remaining  
   1:40   16.81% complete (321 updates), about 8 minutes remaining  
   1:41   16.85% complete (321 updates), about 8 minutes remaining  
   1:41   16.89% complete (321 updates), about 8 minutes remaining  
   1:41   16.93% complete (321 updates), about 8 minutes remaining  
   1:41   16.98% complete (321 updates), about 8 minutes remaining  
   1:42   17.02% complete (321 updates), about 8 minutes remaining  
   1:42   17.06% complete (321 updates), about 8 minutes remaining  
   1:42   17.10% complete (321 updates), about 8 minutes remaining  
   1:42   17.15% complete (321 updates), about 8 minutes remaining  
   1:43   17.19% complete (321 updates), about 8 minutes remaining  
   1:43   17.23% complete (321 updates), about 8 minutes remaining  
   1:43   17.27% complete (321 updates), about 8 minutes remaining  
   1:43   17.31% complete (321 updates), about 8 minutes remaining  
   1:44   17.35% complete (321 updates), about 8 minutes remaining  
   1:44   17.40% complete (321 updates), about 8 minutes remaining  
   1:44   17.44% complete (321 updates), about 8 minutes remaining  
   1:44   17.48% complete (321 updates), about 8 minutes remaining  
   1:45   17.52% complete (321 updates), about 8 minutes remaining  
   1:45   17.56% complete (321 updates), about 8 minutes remaining  
   1:45   17.61% complete (321 updates), about 8 minutes remaining  
   1:45   17.65% complete (321 updates), about 8 minutes remaining  
   1:46   17.69% complete (321 updates), about 8 minutes remaining  
   1:46   17.73% complete (321 updates), about 8 minutes remaining  
   1:46   17.78% complete (321 updates), about 8 minutes remaining  
   1:46   17.82% complete (321 updates), about 8 minutes remaining  
   1:47   17.86% complete (321 updates), about 8 minutes remaining  
   1:47   17.90% complete (322 updates), about 8 minutes remaining  
   1:47   17.94% complete (322 updates), about 8 minutes remaining  
   1:47   17.99% complete (322 updates), about 8 minutes remaining  
   1:48   18.03% complete (322 updates), about 8 minutes remaining  
   1:48   18.07% complete (322 updates), about 8 minutes remaining  
   1:48   18.11% complete (322 updates), about 8 minutes remaining  
   1:48   18.15% complete (322 updates), about 8 minutes remaining  
   1:49   18.20% complete (322 updates), about 8 minutes remaining  
   1:49   18.24% complete (322 updates), about 8 minutes remaining  
   1:49   18.28% complete (322 updates), about 8 minutes remaining  
   1:49   18.32% complete (323 updates), about 8 minutes remaining  
   1:50   18.36% complete (323 updates), about 8 minutes remaining  
   1:50   18.41% complete (323 updates), about 8 minutes remaining  
   1:50   18.45% complete (323 updates), about 8 minutes remaining  
   1:50   18.49% complete (324 updates), about 8 minutes remaining  
   1:51   18.54% complete (324 updates), about 8 minutes remaining  
   1:51   18.58% complete (324 updates), about 8 minutes remaining  
   1:51   18.62% complete (325 updates), about 8 minutes remaining  
   1:51   18.66% complete (325 updates), about 8 minutes remaining  
   1:52   18.70% complete (325 updates), about 8 minutes remaining  
   1:52   18.75% complete (325 updates), about 8 minutes remaining  
   1:52   18.79% complete (325 updates), about 8 minutes remaining  
   1:52   18.83% complete (325 updates), about 8 minutes remaining  
   1:53   18.87% complete (325 updates), about 8 minutes remaining  
   1:53   18.92% complete (325 updates), about 8 minutes remaining  
   1:53   18.96% complete (325 updates), about 8 minutes remaining  
   1:53   19.00% complete (325 updates), about 8 minutes remaining  
   1:54   19.04% complete (326 updates), about 8 minutes remaining  
   1:54   19.09% complete (326 updates), about 8 minutes remaining  
   1:54   19.13% complete (326 updates), about 8 minutes remaining  
   1:54   19.17% complete (326 updates), about 8 minutes remaining  
   1:55   19.21% complete (326 updates), about 8 minutes remaining  
   1:55   19.25% complete (326 updates), about 8 minutes remaining  
   1:55   19.29% complete (326 updates), about 8 minutes remaining  
   1:55   19.34% complete (326 updates), about 8 minutes remaining  
   1:56   19.38% complete (326 updates), about 8 minutes remaining  
   1:56   19.42% complete (326 updates), about 8 minutes remaining  
   1:56   19.46% complete (326 updates), about 8 minutes remaining  
   1:56   19.51% complete (326 updates), about 8 minutes remaining  
   1:57   19.55% complete (326 updates), about 8 minutes remaining  
   1:57   19.59% complete (326 updates), about 8 minutes remaining  
   1:57   19.63% complete (326 updates), about 8 minutes remaining  
   1:57   19.67% complete (326 updates), about 8 minutes remaining  
   1:58   19.72% complete (326 updates), about 8 minutes remaining  
   1:58   19.76% complete (326 updates), about 8 minutes remaining  
   1:58   19.80% complete (326 updates), about 8 minutes remaining  
   1:58   19.85% complete (327 updates), about 8 minutes remaining  
   1:59   19.88% complete (327 updates), about 8 minutes remaining  
   1:59   19.93% complete (327 updates), about 8 minutes remaining  
