Create schedule for 69 teams playing 16 rounds in 138 matches
with a minimum match separation of 5 running 5000000 iterations.

   0:00    0.05% complete (116 updates), about 8 minutes remaining  
   0:00    0.11% complete (132 updates), about 8 minutes remaining  
   0:00    0.16% complete (136 updates), about 8 minutes remaining  
   0:01    0.22% complete (143 updates), about 8 minutes remaining  
   0:11    2.52% complete (204 updates), about 7 minutes remaining  
   0:11    2.57% complete (204 updates), about 7 minutes remaining  
   0:11    2.63% complete (204 updates), about 7 minutes remaining  
   0:12    2.69% complete (204 updates), about 7 minutes remaining  
   0:12    2.75% complete (205 updates), about 7 minutes remaining  
   0:12    2.80% complete (205 updates), about 7 minutes remaining  
   0:12    2.86% complete (206 updates), about 7 minutes remaining  
   0:13    2.91% complete (206 updates), about 7 minutes remaining  
   0:13    2.97% complete (207 updates), about 7 minutes remaining  
   0:13    3.03% complete (207 updates), about 7 minutes remaining  
   0:13    3.08% complete (207 updates), about 7 minutes remaining  
   0:14    3.14% complete (207 updates), about 7 minutes remaining  
   0:14    3.20% complete (208 updates), about 7 minutes remaining  
   0:14    3.25% complete (209 updates), about 7 minutes remaining  
   0:14    3.31% complete (209 updates), about 7 minutes remaining  
   0:15    3.37% complete (209 updates), about 7 minutes remaining  
   0:15    3.43% complete (210 updates), about 7 minutes remaining  
   0:15    3.48% complete (212 updates), about 7 minutes remaining  
   0:15    3.54% complete (212 updates), about 7 minutes remaining  
   0:16    3.59% complete (212 updates), about 7 minutes remaining  
   0:16    3.65% complete (212 updates), about 7 minutes remaining  
   0:16    3.71% complete (212 updates), about 7 minutes remaining  
   0:16    3.76% complete (213 updates), about 7 minutes remaining  
   0:17    3.82% complete (213 updates), about 7 minutes remaining  
   0:17    3.88% complete (213 updates), about 7 minutes remaining  
   0:17    3.93% complete (214 updates), about 7 minutes remaining  
   0:17    3.99% complete (214 updates), about 7 minutes remaining  
   0:18    4.05% complete (214 updates), about 7 minutes remaining  
   0:18    4.10% complete (214 updates), about 7 minutes remaining  
   0:18    4.16% complete (214 updates), about 7 minutes remaining  
   0:18    4.22% complete (214 updates), about 7 minutes remaining  
   0:19    4.27% complete (214 updates), about 7 minutes remaining  
   0:19    4.33% complete (214 updates), about 7 minutes remaining  
   0:19    4.39% complete (214 updates), about 7 minutes remaining  
   0:19    4.44% complete (215 updates), about 7 minutes remaining  
   0:20    4.50% complete (215 updates), about 7 minutes remaining  
   0:20    4.56% complete (215 updates), about 7 minutes remaining  
   0:20    4.61% complete (215 updates), about 7 minutes remaining  
   0:20    4.67% complete (215 updates), about 7 minutes remaining  
   0:21    4.72% complete (215 updates), about 7 minutes remaining  
   0:21    4.78% complete (216 updates), about 7 minutes remaining  
   0:21    4.84% complete (216 updates), about 7 minutes remaining  
   0:21    4.89% complete (217 updates), about 7 minutes remaining  
   0:22    4.95% complete (217 updates), about 7 minutes remaining  
   0:22    5.01% complete (217 updates), about 7 minutes remaining  
   0:22    5.06% complete (217 updates), about 7 minutes remaining  
   0:22    5.12% complete (217 updates), about 7 minutes remaining  
   0:23    5.17% complete (217 updates), about 7 minutes remaining  
   0:23    5.23% complete (217 updates), about 7 minutes remaining  
   0:23    5.29% complete (217 updates), about 7 minutes remaining  
   0:23    5.35% complete (217 updates), about 7 minutes remaining  
   0:24    5.40% complete (219 updates), about 7 minutes remaining  
   0:24    5.46% complete (219 updates), about 7 minutes remaining  
   0:24    5.51% complete (219 updates), about 7 minutes remaining  
   0:24    5.57% complete (219 updates), about 7 minutes remaining  
   0:25    5.63% complete (220 updates), about 7 minutes remaining  
   0:25    5.68% complete (220 updates), about 7 minutes remaining  
   0:25    5.74% complete (220 updates), about 7 minutes remaining  
   0:25    5.80% complete (220 updates), about 7 minutes remaining  
   0:26    5.85% complete (220 updates), about 7 minutes remaining  
   0:26    5.91% complete (220 updates), about 7 minutes remaining  
   0:26    5.97% complete (220 updates), about 7 minutes remaining  
   0:26    6.02% complete (220 updates), about 7 minutes remaining  
   0:27    6.08% complete (220 updates), about 7 minutes remaining  
   0:27    6.14% complete (222 updates), about 7 minutes remaining  
   0:27    6.19% complete (222 updates), about 7 minutes remaining  
   0:27    6.25% complete (223 updates), about 7 minutes remaining  
   0:28    6.30% complete (225 updates), about 7 minutes remaining  
   0:28    6.36% complete (225 updates), about 7 minutes remaining  
   0:28    6.42% complete (225 updates), about 7 minutes remaining  
   0:28    6.48% complete (225 updates), about 7 minutes remaining  
   0:29    6.53% complete (225 updates), about 7 minutes remaining  
   0:29    6.59% complete (225 updates), about 7 minutes remaining  
   0:29    6.65% complete (225 updates), about 7 minutes remaining  
   0:29    6.70% complete (225 updates), about 7 minutes remaining  
   0:30    6.76% complete (225 updates), about 7 minutes remaining  
   0:30    6.82% complete (225 updates), about 7 minutes remaining  
   0:30    6.87% complete (225 updates), about 7 minutes remaining  
   0:30    6.93% complete (225 updates), about 7 minutes remaining  
   0:31    6.99% complete (225 updates), about 7 minutes remaining  
   0:31    7.04% complete (225 updates), about 7 minutes remaining  
   0:31    7.10% complete (225 updates), about 7 minutes remaining  
   0:31    7.16% complete (225 updates), about 7 minutes remaining  
   0:32    7.21% complete (225 updates), about 7 minutes remaining  
   0:32    7.27% complete (225 updates), about 7 minutes remaining  
   0:32    7.33% complete (225 updates), about 7 minutes remaining  
   0:32    7.38% complete (225 updates), about 7 minutes remaining  
   0:33    7.44% complete (225 updates), about 7 minutes remaining  
   0:33    7.50% complete (225 updates), about 7 minutes remaining  
   0:33    7.55% complete (225 updates), about 7 minutes remaining  
   0:33    7.61% complete (225 updates), about 7 minutes remaining  
   0:34    7.67% complete (225 updates), about 7 minutes remaining  
   0:34    7.72% complete (226 updates), about 7 minutes remaining  
   0:34    7.78% complete (226 updates), about 7 minutes remaining  
   0:34    7.84% complete (226 updates), about 7 minutes remaining  
   0:35    7.89% complete (226 updates), about 7 minutes remaining  
   0:35    7.95% complete (226 updates), about 7 minutes remaining  
   0:35    8.00% complete (226 updates), about 7 minutes remaining  
   0:35    8.06% complete (226 updates), about 7 minutes remaining  
   0:36    8.12% complete (226 updates), about 7 minutes remaining  
   0:36    8.17% complete (227 updates), about 7 minutes remaining  
   0:36    8.23% complete (227 updates), about 7 minutes remaining  
   0:36    8.29% complete (227 updates), about 7 minutes remaining  
   0:37    8.34% complete (227 updates), about 7 minutes remaining  
   0:37    8.40% complete (227 updates), about 7 minutes remaining  
   0:37    8.45% complete (227 updates), about 7 minutes remaining  
   0:37    8.51% complete (227 updates), about 7 minutes remaining  
   0:38    8.56% complete (227 updates), about 7 minutes remaining  
   0:38    8.62% complete (227 updates), about 7 minutes remaining  
   0:38    8.68% complete (227 updates), about 7 minutes remaining  
   0:38    8.73% complete (228 updates), about 7 minutes remaining  
   0:39    8.79% complete (228 updates), about 7 minutes remaining  
   0:39    8.85% complete (228 updates), about 7 minutes remaining  
   0:39    8.90% complete (228 updates), about 7 minutes remaining  
   0:39    8.96% complete (228 updates), about 7 minutes remaining  
   0:40    9.02% complete (229 updates), about 7 minutes remaining  
   0:40    9.07% complete (229 updates), about 7 minutes remaining  
   0:40    9.13% complete (230 updates), about 7 minutes remaining  
   0:40    9.19% complete (230 updates), about 7 minutes remaining  
   0:41    9.24% complete (231 updates), about 7 minutes remaining  
   0:41    9.30% complete (231 updates), about 7 minutes remaining  
   0:41    9.35% complete (231 updates), about 7 minutes remaining  
   0:41    9.41% complete (232 updates), about 7 minutes remaining  
   0:42    9.47% complete (232 updates), about 7 minutes remaining  
   0:42    9.52% complete (232 updates), about 7 minutes remaining  
   0:42    9.58% complete (232 updates), about 7 minutes remaining  
   0:42    9.64% complete (233 updates), about 7 minutes remaining  
   0:43    9.69% complete (233 updates), about 7 minutes remaining  
   0:43    9.75% complete (233 updates), about 7 minutes remaining  
   0:43    9.81% complete (233 updates), about 7 minutes remaining  
   0:43    9.86% complete (234 updates), about 7 minutes remaining  
   0:44    9.92% complete (234 updates), about 7 minutes remaining  
   0:44    9.98% complete (234 updates), about 7 minutes remaining  
   0:44   10.03% complete (234 updates), about 7 minutes remaining  
   0:44   10.09% complete (234 updates), about 7 minutes remaining  
   0:45   10.15% complete (234 updates), about 7 minutes remaining  
   0:45   10.21% complete (234 updates), about 7 minutes remaining  
   0:45   10.26% complete (234 updates), about 7 minutes remaining  
   0:45   10.32% complete (234 updates), about 7 minutes remaining  
   0:46   10.38% complete (234 updates), about 7 minutes remaining  
   0:46   10.43% complete (234 updates), about 7 minutes remaining  
   0:46   10.49% complete (235 updates), about 7 minutes remaining  
   0:46   10.55% complete (235 updates), about 7 minutes remaining  
   0:47   10.60% complete (235 updates), about 7 minutes remaining  
   0:47   10.66% complete (235 updates), about 7 minutes remaining  
   0:47   10.72% complete (237 updates), about 7 minutes remaining  
   0:47   10.78% complete (237 updates), about 7 minutes remaining  
   0:48   10.83% complete (237 updates), about 7 minutes remaining  
   0:48   10.89% complete (237 updates), about 7 minutes remaining  
   0:48   10.94% complete (237 updates), about 7 minutes remaining  
   0:48   11.00% complete (237 updates), about 7 minutes remaining  
   0:49   11.06% complete (238 updates), about 7 minutes remaining  
   0:49   11.12% complete (238 updates), about 7 minutes remaining  
   0:49   11.17% complete (239 updates), about 7 minutes remaining  
   0:49   11.23% complete (239 updates), about 7 minutes remaining  
   0:50   11.29% complete (239 updates), about 7 minutes remaining  
   0:50   11.34% complete (239 updates), about 7 minutes remaining  
   0:50   11.40% complete (239 updates), about 7 minutes remaining  
   0:50   11.46% complete (239 updates), about 7 minutes remaining  
   0:51   11.52% complete (239 updates), about 7 minutes remaining  
   0:51   11.57% complete (239 updates), about 7 minutes remaining  
   0:51   11.63% complete (239 updates), about 7 minutes remaining  
   0:51   11.69% complete (239 updates), about 7 minutes remaining  
   0:52   11.74% complete (240 updates), about 7 minutes remaining  
   0:52   11.80% complete (240 updates), about 7 minutes remaining  
   0:52   11.86% complete (240 updates), about 7 minutes remaining  
   0:52   11.91% complete (240 updates), about 7 minutes remaining  
   0:53   11.97% complete (240 updates), about 6 minutes remaining  
   0:53   12.02% complete (240 updates), about 6 minutes remaining  
   0:53   12.08% complete (240 updates), about 6 minutes remaining  
   0:53   12.14% complete (240 updates), about 6 minutes remaining  
   0:54   12.20% complete (240 updates), about 6 minutes remaining  
   0:54   12.25% complete (240 updates), about 6 minutes remaining  
   0:54   12.31% complete (240 updates), about 6 minutes remaining  
   0:54   12.37% complete (240 updates), about 6 minutes remaining  
   0:55   12.42% complete (240 updates), about 6 minutes remaining  
   0:55   12.48% complete (240 updates), about 6 minutes remaining  
   0:55   12.54% complete (240 updates), about 6 minutes remaining  
   0:55   12.60% complete (241 updates), about 6 minutes remaining  
   0:56   12.65% complete (241 updates), about 6 minutes remaining  
   0:56   12.71% complete (241 updates), about 6 minutes remaining  
   0:56   12.77% complete (242 updates), about 6 minutes remaining  
   0:56   12.82% complete (242 updates), about 6 minutes remaining  
   0:57   12.88% complete (242 updates), about 6 minutes remaining  
   0:57   12.93% complete (242 updates), about 6 minutes remaining  
   0:57   12.99% complete (242 updates), about 6 minutes remaining  
   0:57   13.05% complete (242 updates), about 6 minutes remaining  
   0:58   13.10% complete (242 updates), about 6 minutes remaining  
   0:58   13.16% complete (242 updates), about 6 minutes remaining  
   0:58   13.22% complete (242 updates), about 6 minutes remaining  
   0:58   13.28% complete (243 updates), about 6 minutes remaining  
   0:59   13.33% complete (243 updates), about 6 minutes remaining  
   0:59   13.39% complete (243 updates), about 6 minutes remaining  
   0:59   13.44% complete (243 updates), about 6 minutes remaining  
   0:59   13.50% complete (243 updates), about 6 minutes remaining  
   1:00   13.56% complete (243 updates), about 6 minutes remaining  
   1:00   13.62% complete (243 updates), about 6 minutes remaining  
   1:00   13.67% complete (243 updates), about 6 minutes remaining  
   1:00   13.73% complete (243 updates), about 6 minutes remaining  
   1:01   13.78% complete (243 updates), about 6 minutes remaining  
   1:01   13.84% complete (243 updates), about 6 minutes remaining  
   1:01   13.90% complete (243 updates), about 6 minutes remaining  
   1:01   13.95% complete (243 updates), about 6 minutes remaining  
   1:02   14.01% complete (243 updates), about 6 minutes remaining  
   1:02   14.07% complete (243 updates), about 6 minutes remaining  
   1:02   14.12% complete (243 updates), about 6 minutes remaining  
   1:02   14.18% complete (243 updates), about 6 minutes remaining  
   1:03   14.24% complete (243 updates), about 6 minutes remaining  
   1:03   14.30% complete (243 updates), about 6 minutes remaining  
   1:03   14.35% complete (243 updates), about 6 minutes remaining  
   1:03   14.41% complete (243 updates), about 6 minutes remaining  
   1:04   14.47% complete (243 updates), about 6 minutes remaining  
   1:04   14.53% complete (243 updates), about 6 minutes remaining  
   1:04   14.58% complete (243 updates), about 6 minutes remaining  
   1:04   14.64% complete (243 updates), about 6 minutes remaining  
   1:05   14.70% complete (243 updates), about 6 minutes remaining  
   1:05   14.75% complete (243 updates), about 6 minutes remaining  
   1:05   14.81% complete (243 updates), about 6 minutes remaining  
   1:05   14.87% complete (243 updates), about 6 minutes remaining  
   1:06   14.92% complete (243 updates), about 6 minutes remaining  
   1:06   14.98% complete (243 updates), about 6 minutes remaining  
   1:06   15.04% complete (243 updates), about 6 minutes remaining  
   1:06   15.10% complete (243 updates), about 6 minutes remaining  
   1:07   15.15% complete (243 updates), about 6 minutes remaining  
   1:07   15.21% complete (243 updates), about 6 minutes remaining  
   1:07   15.26% complete (243 updates), about 6 minutes remaining  
   1:07   15.32% complete (243 updates), about 6 minutes remaining  
   1:08   15.38% complete (243 updates), about 6 minutes remaining  
   1:08   15.43% complete (243 updates), about 6 minutes remaining  
   1:08   15.49% complete (243 updates), about 6 minutes remaining  
   1:08   15.55% complete (243 updates), about 6 minutes remaining  
   1:09   15.60% complete (243 updates), about 6 minutes remaining  
   1:09   15.66% complete (243 updates), about 6 minutes remaining  
   1:09   15.72% complete (243 updates), about 6 minutes remaining  
   1:09   15.77% complete (243 updates), about 6 minutes remaining  
   1:10   15.83% complete (243 updates), about 6 minutes remaining  
   1:10   15.89% complete (243 updates), about 6 minutes remaining  
   1:10   15.95% complete (243 updates), about 6 minutes remaining  
   1:10   16.00% complete (243 updates), about 6 minutes remaining  
   1:11   16.06% complete (243 updates), about 6 minutes remaining  
   1:11   16.12% complete (243 updates), about 6 minutes remaining  
   1:11   16.17% complete (243 updates), about 6 minutes remaining  
   1:11   16.23% complete (244 updates), about 6 minutes remaining  
   1:12   16.29% complete (244 updates), about 6 minutes remaining  
   1:12   16.34% complete (244 updates), about 6 minutes remaining  
   1:12   16.40% complete (244 updates), about 6 minutes remaining  
   1:12   16.46% complete (244 updates), about 6 minutes remaining  
   1:13   16.51% complete (244 updates), about 6 minutes remaining  
   1:13   16.57% complete (244 updates), about 6 minutes remaining  
   1:13   16.63% complete (244 updates), about 6 minutes remaining  
   1:13   16.69% complete (244 updates), about 6 minutes remaining  
   1:14   16.74% complete (244 updates), about 6 minutes remaining  
   1:14   16.80% complete (244 updates), about 6 minutes remaining  
   1:14   16.86% complete (244 updates), about 6 minutes remaining  
   1:14   16.91% complete (244 updates), about 6 minutes remaining  
   1:15   16.97% complete (244 updates), about 6 minutes remaining  
   1:15   17.03% complete (244 updates), about 6 minutes remaining  
   1:15   17.08% complete (244 updates), about 6 minutes remaining  
   1:15   17.14% complete (244 updates), about 6 minutes remaining  
   1:16   17.20% complete (245 updates), about 6 minutes remaining  
   1:16   17.25% complete (245 updates), about 6 minutes remaining  
   1:16   17.31% complete (245 updates), about 6 minutes remaining  
   1:16   17.36% complete (245 updates), about 6 minutes remaining  
   1:17   17.42% complete (245 updates), about 6 minutes remaining  
   1:17   17.48% complete (245 updates), about 6 minutes remaining  
   1:17   17.53% complete (245 updates), about 6 minutes remaining  
   1:17   17.59% complete (245 updates), about 6 minutes remaining  
   1:18   17.64% complete (245 updates), about 6 minutes remaining  
   1:18   17.70% complete (245 updates), about 6 minutes remaining  
   1:18   17.76% complete (245 updates), about 6 minutes remaining  
   1:18   17.81% complete (245 updates), about 6 minutes remaining  
   1:19   17.87% complete (245 updates), about 6 minutes remaining  
   1:19   17.93% complete (246 updates), about 6 minutes remaining  
   1:19   17.98% complete (246 updates), about 6 minutes remaining  
   1:19   18.04% complete (246 updates), about 6 minutes remaining  
   1:20   18.10% complete (246 updates), about 6 minutes remaining  
   1:20   18.15% complete (247 updates), about 6 minutes remaining  
   1:20   18.21% complete (247 updates), about 6 minutes remaining  
   1:20   18.27% complete (247 updates), about 6 minutes remaining  
   1:21   18.33% complete (247 updates), about 6 minutes remaining  
   1:21   18.38% complete (247 updates), about 6 minutes remaining  
   1:21   18.44% complete (247 updates), about 6 minutes remaining  
   1:21   18.50% complete (247 updates), about 6 minutes remaining  
   1:22   18.56% complete (247 updates), about 6 minutes remaining  
   1:22   18.61% complete (247 updates), about 6 minutes remaining  
   1:22   18.67% complete (247 updates), about 6 minutes remaining  
   1:22   18.73% complete (247 updates), about 6 minutes remaining  
   1:23   18.78% complete (247 updates), about 6 minutes remaining  
   1:23   18.84% complete (247 updates), about 6 minutes remaining  
   1:23   18.90% complete (247 updates), about 6 minutes remaining  
   1:23   18.95% complete (249 updates), about 6 minutes remaining  
   1:24   19.01% complete (249 updates), about 6 minutes remaining  
   1:24   19.07% complete (249 updates), about 6 minutes remaining  
   1:24   19.12% complete (249 updates), about 6 minutes remaining  
   1:24   19.18% complete (249 updates), about 6 minutes remaining  
   1:25   19.23% complete (249 updates), about 6 minutes remaining  
   1:25   19.29% complete (249 updates), about 6 minutes remaining  
   1:25   19.35% complete (249 updates), about 6 minutes remaining  
   1:25   19.41% complete (249 updates), about 6 minutes remaining  
   1:26   19.46% complete (249 updates), about 6 minutes remaining  
   1:26   19.52% complete (249 updates), about 6 minutes remaining  
   1:26   19.58% complete (249 updates), about 6 minutes remaining  
   1:26   19.63% complete (249 updates), about 6 minutes remaining  
   1:27   19.69% complete (249 updates), about 6 minutes remaining  
   1:27   19.74% complete (249 updates), about 6 minutes remaining  
   1:27   19.80% complete (249 updates), about 6 minutes remaining  
   1:27   19.85% complete (249 updates), about 6 minutes remaining  
   1:28   19.91% complete (249 updates), about 6 minutes remaining  
   1:28   19.97% complete (249 updates), about 6 minutes remaining  
   1:28   20.02% complete (249 updates), about 6 minutes remaining  
   1:28   20.07% complete (249 updates), about 6 minutes remaining  
   1:29   20.12% complete (249 updates), about 6 minutes remaining  
   1:29   20.17% complete (249 updates), about 6 minutes remaining  
   1:29   20.22% complete (249 updates), about 6 minutes remaining  
   1:29   20.28% complete (249 updates), about 6 minutes remaining  
   1:30   20.33% complete (249 updates), about 6 minutes remaining  
   1:30   20.39% complete (249 updates), about 6 minutes remaining  
   1:30   20.45% complete (249 updates), about 6 minutes remaining  
   1:30   20.50% complete (249 updates), about 6 minutes remaining  
   1:31   20.56% complete (249 updates), about 6 minutes remaining  
   1:31   20.61% complete (249 updates), about 6 minutes remaining  
   1:31   20.67% complete (249 updates), about 6 minutes remaining  
   1:31   20.73% complete (249 updates), about 6 minutes remaining  
   1:32   20.78% complete (249 updates), about 6 minutes remaining  
   1:32   20.84% complete (249 updates), about 6 minutes remaining  
   1:32   20.90% complete (249 updates), about 6 minutes remaining  
   1:32   20.95% complete (249 updates), about 6 minutes remaining  
   1:33   21.01% complete (249 updates), about 6 minutes remaining  
   1:33   21.07% complete (249 updates), about 6 minutes remaining  
   1:33   21.12% complete (249 updates), about 6 minutes remaining  
   1:33   21.18% complete (249 updates), about 6 minutes remaining  
   1:34   21.23% complete (249 updates), about 6 minutes remaining  
   1:34   21.29% complete (249 updates), about 6 minutes remaining  
   1:34   21.34% complete (249 updates), about 6 minutes remaining  
   1:34   21.40% complete (249 updates), about 6 minutes remaining  
   1:35   21.46% complete (249 updates), about 6 minutes remaining  
   1:35   21.51% complete (249 updates), about 6 minutes remaining  
   1:35   21.57% complete (249 updates), about 6 minutes remaining  
   1:35   21.63% complete (249 updates), about 6 minutes remaining  
   1:36   21.69% complete (249 updates), about 6 minutes remaining  
   1:36   21.74% complete (249 updates), about 6 minutes remaining  
   1:36   21.80% complete (249 updates), about 6 minutes remaining  
   1:36   21.86% complete (249 updates), about 6 minutes remaining  
   1:37   21.91% complete (249 updates), about 6 minutes remaining  
   1:37   21.97% complete (249 updates), about 6 minutes remaining  
   1:37   22.03% complete (249 updates), about 6 minutes remaining  
   1:37   22.08% complete (249 updates), about 6 minutes remaining  
   1:38   22.14% complete (249 updates), about 6 minutes remaining  
   1:38   22.19% complete (249 updates), about 6 minutes remaining  
   1:38   22.25% complete (249 updates), about 6 minutes remaining  
   1:38   22.31% complete (249 updates), about 6 minutes remaining  
   1:39   22.36% complete (249 updates), about 6 minutes remaining  
   1:39   22.42% complete (249 updates), about 6 minutes remaining  
   1:39   22.48% complete (249 updates), about 6 minutes remaining  
   1:39   22.53% complete (249 updates), about 6 minutes remaining  
   1:40   22.59% complete (249 updates), about 6 minutes remaining  
   1:40   22.64% complete (249 updates), about 6 minutes remaining  
   1:40   22.70% complete (249 updates), about 6 minutes remaining  
   1:40   22.76% complete (249 updates), about 6 minutes remaining  
   1:41   22.81% complete (249 updates), about 6 minutes remaining  
   1:41   22.87% complete (249 updates), about 6 minutes remaining  
   1:41   22.93% complete (249 updates), about 6 minutes remaining  
   1:41   22.98% complete (249 updates), about 6 minutes remaining  
   1:42   23.04% complete (249 updates), about 6 minutes remaining  
   1:42   23.10% complete (249 updates), about 6 minutes remaining  
   1:42   23.15% complete (249 updates), about 6 minutes remaining  
   1:42   23.21% complete (249 updates), about 6 minutes remaining  
   1:43   23.26% complete (249 updates), about 6 minutes remaining  
   1:43   23.32% complete (249 updates), about 6 minutes remaining  
   1:43   23.37% complete (249 updates), about 6 minutes remaining  
   1:43   23.43% complete (249 updates), about 6 minutes remaining  
   1:44   23.49% complete (249 updates), about 6 minutes remaining  
   1:44   23.54% complete (249 updates), about 6 minutes remaining  
   1:44   23.60% complete (249 updates), about 6 minutes remaining  
   1:44   23.65% complete (249 updates), about 6 minutes remaining  
   1:45   23.71% complete (249 updates), about 6 minutes remaining  
   1:45   23.77% complete (249 updates), about 6 minutes remaining  
   1:45   23.82% complete (249 updates), about 6 minutes remaining  
   1:45   23.87% complete (249 updates), about 6 minutes remaining  
   1:46   23.93% complete (249 updates), about 6 minutes remaining  
   1:46   23.99% complete (249 updates), about 6 minutes remaining  
   1:46   24.04% complete (249 updates), about 6 minutes remaining  
   1:46   24.09% complete (249 updates), about 6 minutes remaining  
   1:47   24.15% complete (249 updates), about 6 minutes remaining  
   1:47   24.21% complete (249 updates), about 6 minutes remaining  
   1:47   24.27% complete (249 updates), about 6 minutes remaining  
   1:47   24.32% complete (249 updates), about 6 minutes remaining  
   1:48   24.38% complete (249 updates), about 6 minutes remaining  
   1:48   24.43% complete (249 updates), about 6 minutes remaining  
   1:48   24.49% complete (249 updates), about 6 minutes remaining  
   1:48   24.55% complete (249 updates), about 6 minutes remaining  
   1:49   24.60% complete (249 updates), about 6 minutes remaining  
   1:49   24.66% complete (249 updates), about 6 minutes remaining  
   1:49   24.72% complete (249 updates), about 6 minutes remaining  
   1:49   24.78% complete (249 updates), about 6 minutes remaining  
   1:50   24.83% complete (249 updates), about 6 minutes remaining  
   1:50   24.89% complete (249 updates), about 6 minutes remaining  
   1:50   24.94% complete (249 updates), about 6 minutes remaining  
   1:50   25.00% complete (249 updates), about 6 minutes remaining  
   1:51   25.06% complete (249 updates), about 6 minutes remaining  
   1:51   25.12% complete (249 updates), about 6 minutes remaining  
   1:51   25.17% complete (249 updates), about 6 minutes remaining  
   1:51   25.23% complete (249 updates), about 6 minutes remaining  
   1:52   25.29% complete (249 updates), about 6 minutes remaining  
   1:52   25.34% complete (249 updates), about 6 minutes remaining  
   1:52   25.40% complete (249 updates), about 6 minutes remaining  
   1:52   25.46% complete (249 updates), about 6 minutes remaining  
   1:53   25.51% complete (249 updates), about 5 minutes remaining  
   1:53   25.57% complete (249 updates), about 5 minutes remaining  
   1:53   25.63% complete (249 updates), about 5 minutes remaining  
   1:53   25.68% complete (249 updates), about 5 minutes remaining  
   1:54   25.74% complete (249 updates), about 5 minutes remaining  
   1:54   25.80% complete (249 updates), about 5 minutes remaining  
   1:54   25.85% complete (249 updates), about 5 minutes remaining  
   1:54   25.91% complete (249 updates), about 5 minutes remaining  
   1:55   25.96% complete (249 updates), about 5 minutes remaining  
   1:55   26.02% complete (249 updates), about 5 minutes remaining  
   1:55   26.08% complete (249 updates), about 5 minutes remaining  
   1:55   26.14% complete (249 updates), about 5 minutes remaining  
   1:56   26.19% complete (249 updates), about 5 minutes remaining  
   1:56   26.25% complete (249 updates), about 5 minutes remaining  
   1:56   26.30% complete (249 updates), about 5 minutes remaining  
   1:56   26.36% complete (249 updates), about 5 minutes remaining  
   1:57   26.42% complete (249 updates), about 5 minutes remaining  
   1:57   26.47% complete (249 updates), about 5 minutes remaining  
   1:57   26.53% complete (249 updates), about 5 minutes remaining  
   1:57   26.59% complete (249 updates), about 5 minutes remaining  
   1:58   26.64% complete (249 updates), about 5 minutes remaining  
   1:58   26.70% complete (249 updates), about 5 minutes remaining  
   1:58   26.76% complete (249 updates), about 5 minutes remaining  
   1:58   26.81% complete (249 updates), about 5 minutes remaining  
   1:59   26.87% complete (249 updates), about 5 minutes remaining  
   1:59   26.93% complete (249 updates), about 5 minutes remaining  
