Create schedule for 89 teams playing 16 rounds in 178 matches
with a minimum match separation of 7 running 5000000 iterations.

   0:00    0.04% complete (138 updates), about 11 minutes remaining  
   0:00    0.07% complete (157 updates), about 11 minutes remaining  
   0:00    0.11% complete (174 updates), about 11 minutes remaining  
   0:01    0.15% complete (190 updates), about 11 minutes remaining  
   0:24    3.62% complete (303 updates), about 11 minutes remaining  
   0:24    3.66% complete (303 updates), about 11 minutes remaining  
   0:24    3.70% complete (303 updates), about 11 minutes remaining  
   0:25    3.73% complete (303 updates), about 11 minutes remaining  
   0:25    3.77% complete (303 updates), about 11 minutes remaining  
   0:25    3.81% complete (303 updates), about 11 minutes remaining  
   0:25    3.85% complete (304 updates), about 11 minutes remaining  
   0:26    3.88% complete (304 updates), about 11 minutes remaining  
   0:26    3.92% complete (304 updates), about 11 minutes remaining  
   0:26    3.96% complete (305 updates), about 11 minutes remaining  
   0:26    4.00% complete (306 updates), about 11 minutes remaining  
   0:27    4.03% complete (306 updates), about 11 minutes remaining  
   0:27    4.07% complete (306 updates), about 11 minutes remaining  
   0:27    4.11% complete (306 updates), about 11 minutes remaining  
   0:27    4.15% complete (307 updates), about 11 minutes remaining  
   0:28    4.18% complete (307 updates), about 11 minutes remaining  
   0:28    4.22% complete (307 updates), about 11 minutes remaining  
   0:28    4.26% complete (307 updates), about 11 minutes remaining  
   0:28    4.29% complete (308 updates), about 11 minutes remaining  
   0:29    4.33% complete (308 updates), about 11 minutes remaining  
   0:29    4.36% complete (308 updates), about 11 minutes remaining  
   0:29    4.40% complete (308 updates), about 11 minutes remaining  
   0:29    4.44% complete (308 updates), about 11 minutes remaining  
   0:30    4.47% complete (308 updates), about 11 minutes remaining  
   0:30    4.51% complete (308 updates), about 11 minutes remaining  
   0:30    4.54% complete (309 updates), about 11 minutes remaining  
   0:30    4.58% complete (309 updates), about 11 minutes remaining  
   0:31    4.61% complete (309 updates), about 11 minutes remaining  
   0:31    4.65% complete (309 updates), about 11 minutes remaining  
   0:31    4.69% complete (309 updates), about 11 minutes remaining  
   0:31    4.72% complete (309 updates), about 11 minutes remaining  
   0:32    4.76% complete (309 updates), about 11 minutes remaining  
   0:32    4.80% complete (309 updates), about 11 minutes remaining  
   0:32    4.83% complete (310 updates), about 11 minutes remaining  
   0:32    4.87% complete (311 updates), about 11 minutes remaining  
   0:33    4.90% complete (311 updates), about 11 minutes remaining  
   0:33    4.94% complete (311 updates), about 11 minutes remaining  
   0:33    4.98% complete (311 updates), about 11 minutes remaining  
   0:33    5.02% complete (311 updates), about 11 minutes remaining  
   0:34    5.05% complete (311 updates), about 11 minutes remaining  
   0:34    5.09% complete (311 updates), about 11 minutes remaining  
   0:34    5.13% complete (311 updates), about 11 minutes remaining  
   0:34    5.16% complete (311 updates), about 11 minutes remaining  
   0:35    5.20% complete (311 updates), about 11 minutes remaining  
   0:35    5.24% complete (312 updates), about 11 minutes remaining  
   0:35    5.27% complete (312 updates), about 11 minutes remaining  
   0:35    5.31% complete (312 updates), about 11 minutes remaining  
   0:36    5.35% complete (312 updates), about 11 minutes remaining  
   0:36    5.38% complete (312 updates), about 11 minutes remaining  
   0:36    5.42% complete (312 updates), about 11 minutes remaining  
   0:36    5.46% complete (312 updates), about 11 minutes remaining  
   0:37    5.49% complete (312 updates), about 11 minutes remaining  
   0:37    5.52% complete (312 updates), about 11 minutes remaining  
   0:37    5.56% complete (313 updates), about 11 minutes remaining  
   0:37    5.59% complete (313 updates), about 11 minutes remaining  
   0:38    5.63% complete (313 updates), about 11 minutes remaining  
   0:38    5.66% complete (313 updates), about 11 minutes remaining  
   0:38    5.70% complete (313 updates), about 11 minutes remaining  
   0:38    5.74% complete (313 updates), about 11 minutes remaining  
   0:39    5.77% complete (313 updates), about 11 minutes remaining  
   0:39    5.81% complete (313 updates), about 11 minutes remaining  
   0:39    5.84% complete (313 updates), about 11 minutes remaining  
   0:39    5.88% complete (313 updates), about 11 minutes remaining  
   0:40    5.91% complete (313 updates), about 11 minutes remaining  
   0:40    5.95% complete (313 updates), about 11 minutes remaining  
   0:40    5.99% complete (313 updates), about 11 minutes remaining  
   0:40    6.03% complete (313 updates), about 11 minutes remaining  
   0:41    6.06% complete (313 updates), about 11 minutes remaining  
   0:41    6.10% complete (314 updates), about 11 minutes remaining  
   0:41    6.13% complete (314 updates), about 11 minutes remaining  
   0:41    6.17% complete (314 updates), about 11 minutes remaining  
   0:42    6.20% complete (314 updates), about 11 minutes remaining  
   0:42    6.23% complete (314 updates), about 11 minutes remaining  
   0:42    6.27% complete (314 updates), about 11 minutes remaining  
   0:42    6.31% complete (315 updates), about 11 minutes remaining  
   0:43    6.34% complete (315 updates), about 11 minutes remaining  
   0:43    6.38% complete (315 updates), about 11 minutes remaining  
   0:43    6.42% complete (316 updates), about 11 minutes remaining  
   0:43    6.45% complete (316 updates), about 11 minutes remaining  
   0:44    6.49% complete (316 updates), about 11 minutes remaining  
   0:44    6.53% complete (316 updates), about 11 minutes remaining  
   0:44    6.57% complete (316 updates), about 11 minutes remaining  
   0:44    6.60% complete (316 updates), about 11 minutes remaining  
   0:45    6.64% complete (316 updates), about 11 minutes remaining  
   0:45    6.67% complete (316 updates), about 11 minutes remaining  
   0:45    6.71% complete (317 updates), about 11 minutes remaining  
   0:45    6.75% complete (319 updates), about 11 minutes remaining  
   0:46    6.78% complete (319 updates), about 11 minutes remaining  
   0:46    6.82% complete (319 updates), about 11 minutes remaining  
   0:46    6.86% complete (319 updates), about 11 minutes remaining  
   0:46    6.90% complete (319 updates), about 11 minutes remaining  
   0:47    6.93% complete (319 updates), about 11 minutes remaining  
   0:47    6.97% complete (319 updates), about 11 minutes remaining  
   0:47    7.01% complete (319 updates), about 11 minutes remaining  
   0:47    7.04% complete (319 updates), about 11 minutes remaining  
   0:48    7.07% complete (319 updates), about 11 minutes remaining  
   0:48    7.11% complete (319 updates), about 11 minutes remaining  
   0:48    7.15% complete (319 updates), about 10 minutes remaining  
   0:48    7.19% complete (319 updates), about 10 minutes remaining  
   0:49    7.22% complete (319 updates), about 10 minutes remaining  
   0:49    7.26% complete (319 updates), about 10 minutes remaining  
   0:49    7.30% complete (319 updates), about 10 minutes remaining  
   0:49    7.34% complete (319 updates), about 10 minutes remaining  
   0:50    7.37% complete (320 updates), about 10 minutes remaining  
   0:50    7.41% complete (321 updates), about 10 minutes remaining  
   0:50    7.45% complete (321 updates), about 10 minutes remaining  
   0:50    7.49% complete (322 updates), about 10 minutes remaining  
   0:51    7.52% complete (322 updates), about 10 minutes remaining  
   0:51    7.56% complete (322 updates), about 10 minutes remaining  
   0:51    7.59% complete (322 updates), about 10 minutes remaining  
   0:51    7.63% complete (322 updates), about 10 minutes remaining  
   0:52    7.67% complete (322 updates), about 10 minutes remaining  
   0:52    7.70% complete (322 updates), about 10 minutes remaining  
   0:52    7.74% complete (322 updates), about 10 minutes remaining  
   0:52    7.78% complete (322 updates), about 10 minutes remaining  
   0:53    7.82% complete (322 updates), about 10 minutes remaining  
   0:53    7.85% complete (322 updates), about 10 minutes remaining  
   0:53    7.89% complete (322 updates), about 10 minutes remaining  
   0:53    7.93% complete (322 updates), about 10 minutes remaining  
   0:54    7.96% complete (322 updates), about 10 minutes remaining  
   0:54    8.00% complete (322 updates), about 10 minutes remaining  
   0:54    8.04% complete (322 updates), about 10 minutes remaining  
   0:54    8.08% complete (322 updates), about 10 minutes remaining  
   0:55    8.11% complete (322 updates), about 10 minutes remaining  
   0:55    8.15% complete (322 updates), about 10 minutes remaining  
   0:55    8.19% complete (322 updates), about 10 minutes remaining  
   0:55    8.22% complete (322 updates), about 10 minutes remaining  
   0:56    8.26% complete (322 updates), about 10 minutes remaining  
   0:56    8.30% complete (322 updates), about 10 minutes remaining  
   0:56    8.33% complete (322 updates), about 10 minutes remaining  
   0:56    8.37% complete (322 updates), about 10 minutes remaining  
   0:57    8.41% complete (322 updates), about 10 minutes remaining  
   0:57    8.45% complete (322 updates), about 10 minutes remaining  
   0:57    8.48% complete (322 updates), about 10 minutes remaining  
   0:57    8.52% complete (322 updates), about 10 minutes remaining  
   0:58    8.56% complete (322 updates), about 10 minutes remaining  
   0:58    8.60% complete (322 updates), about 10 minutes remaining  
   0:58    8.64% complete (322 updates), about 10 minutes remaining  
   0:58    8.67% complete (322 updates), about 10 minutes remaining  
   0:59    8.71% complete (322 updates), about 10 minutes remaining  
   0:59    8.75% complete (322 updates), about 10 minutes remaining  
   0:59    8.79% complete (322 updates), about 10 minutes remaining  
   0:59    8.82% complete (322 updates), about 10 minutes remaining  
   1:00    8.86% complete (323 updates), about 10 minutes remaining  
   1:00    8.90% complete (323 updates), about 10 minutes remaining  
   1:00    8.94% complete (323 updates), about 10 minutes remaining  
   1:00    8.97% complete (323 updates), about 10 minutes remaining  
   1:01    9.01% complete (323 updates), about 10 minutes remaining  
   1:01    9.05% complete (323 updates), about 10 minutes remaining  
   1:01    9.09% complete (323 updates), about 10 minutes remaining  
   1:01    9.12% complete (323 updates), about 10 minutes remaining  
   1:02    9.16% complete (323 updates), about 10 minutes remaining  
   1:02    9.20% complete (323 updates), about 10 minutes remaining  
   1:02    9.23% complete (323 updates), about 10 minutes remaining  
   1:02    9.27% complete (323 updates), about 10 minutes remaining  
   1:03    9.31% complete (323 updates), about 10 minutes remaining  
   1:03    9.34% complete (323 updates), about 10 minutes remaining  
   1:03    9.38% complete (323 updates), about 10 minutes remaining  
   1:03    9.42% complete (323 updates), about 10 minutes remaining  
   1:04    9.46% complete (323 updates), about 10 minutes remaining  
   1:04    9.49% complete (323 updates), about 10 minutes remaining  
   1:04    9.53% complete (323 updates), about 10 minutes remaining  
   1:04    9.57% complete (323 updates), about 10 minutes remaining  
   1:05    9.61% complete (323 updates), about 10 minutes remaining  
   1:05    9.64% complete (323 updates), about 10 minutes remaining  
   1:05    9.68% complete (323 updates), about 10 minutes remaining  
   1:05    9.72% complete (323 updates), about 10 minutes remaining  
   1:06    9.75% complete (323 updates), about 10 minutes remaining  
   1:06    9.79% complete (323 updates), about 10 minutes remaining  
   1:06    9.83% complete (323 updates), about 10 minutes remaining  
   1:06    9.87% complete (323 updates), about 10 minutes remaining  
   1:07    9.90% complete (323 updates), about 10 minutes remaining  
   1:07    9.94% complete (323 updates), about 10 minutes remaining  
   1:07    9.98% complete (323 updates), about 10 minutes remaining  
   1:07   10.02% complete (323 updates), about 10 minutes remaining  
   1:08   10.05% complete (323 updates), about 10 minutes remaining  
   1:08   10.09% complete (323 updates), about 10 minutes remaining  
   1:08   10.13% complete (323 updates), about 10 minutes remaining  
   1:08   10.16% complete (323 updates), about 10 minutes remaining  
   1:09   10.20% complete (323 updates), about 10 minutes remaining  
   1:09   10.24% complete (323 updates), about 10 minutes remaining  
   1:09   10.28% complete (323 updates), about 10 minutes remaining  
   1:09   10.31% complete (323 updates), about 10 minutes remaining  
   1:10   10.35% complete (323 updates), about 10 minutes remaining  
   1:10   10.39% complete (323 updates), about 10 minutes remaining  
   1:10   10.43% complete (323 updates), about 10 minutes remaining  
   1:10   10.46% complete (323 updates), about 10 minutes remaining  
   1:11   10.50% complete (323 updates), about 10 minutes remaining  
   1:11   10.54% complete (323 updates), about 10 minutes remaining  
   1:11   10.58% complete (323 updates), about 10 minutes remaining  
   1:11   10.61% complete (323 updates), about 10 minutes remaining  
   1:12   10.65% complete (323 updates), about 10 minutes remaining  
   1:12   10.69% complete (323 updates), about 10 minutes remaining  
   1:12   10.73% complete (323 updates), about 10 minutes remaining  
   1:12   10.76% complete (323 updates), about 10 minutes remaining  
   1:13   10.80% complete (324 updates), about 10 minutes remaining  
   1:13   10.84% complete (324 updates), about 10 minutes remaining  
   1:13   10.88% complete (324 updates), about 10 minutes remaining  
   1:13   10.91% complete (324 updates), about 10 minutes remaining  
   1:14   10.95% complete (324 updates), about 10 minutes remaining  
   1:14   10.99% complete (324 updates), about 10 minutes remaining  
   1:14   11.02% complete (324 updates), about 10 minutes remaining  
   1:14   11.06% complete (324 updates), about 10 minutes remaining  
   1:15   11.10% complete (324 updates), about 10 minutes remaining  
   1:15   11.14% complete (324 updates), about 10 minutes remaining  
   1:15   11.17% complete (324 updates), about 10 minutes remaining  
   1:15   11.21% complete (324 updates), about 10 minutes remaining  
   1:16   11.25% complete (324 updates), about 10 minutes remaining  
   1:16   11.29% complete (324 updates), about 10 minutes remaining  
   1:16   11.32% complete (324 updates), about 10 minutes remaining  
   1:16   11.36% complete (324 updates), about 10 minutes remaining  
   1:17   11.40% complete (324 updates), about 10 minutes remaining  
   1:17   11.43% complete (324 updates), about 10 minutes remaining  
   1:17   11.47% complete (325 updates), about 10 minutes remaining  
   1:17   11.51% complete (325 updates), about 10 minutes remaining  
   1:18   11.55% complete (325 updates), about 10 minutes remaining  
   1:18   11.58% complete (325 updates), about 10 minutes remaining  
   1:18   11.62% complete (325 updates), about 10 minutes remaining  
   1:18   11.65% complete (325 updates), about 10 minutes remaining  
   1:19   11.69% complete (325 updates), about 10 minutes remaining  
   1:19   11.72% complete (325 updates), about 10 minutes remaining  
   1:19   11.76% complete (325 updates), about 10 minutes remaining  
   1:19   11.80% complete (325 updates), about 10 minutes remaining  
   1:20   11.83% complete (325 updates), about 10 minutes remaining  
   1:20   11.87% complete (325 updates), about 10 minutes remaining  
   1:20   11.91% complete (325 updates), about 10 minutes remaining  
   1:20   11.95% complete (325 updates), about 10 minutes remaining  
   1:21   11.98% complete (325 updates), about 10 minutes remaining  
   1:21   12.02% complete (325 updates), about 10 minutes remaining  
   1:21   12.05% complete (325 updates), about 10 minutes remaining  
   1:21   12.09% complete (325 updates), about 10 minutes remaining  
   1:22   12.13% complete (325 updates), about 10 minutes remaining  
   1:22   12.17% complete (326 updates), about 10 minutes remaining  
   1:22   12.20% complete (326 updates), about 10 minutes remaining  
   1:22   12.24% complete (326 updates), about 10 minutes remaining  
   1:23   12.28% complete (326 updates), about 10 minutes remaining  
   1:23   12.31% complete (326 updates), about 10 minutes remaining  
   1:23   12.35% complete (326 updates), about 10 minutes remaining  
   1:23   12.39% complete (326 updates), about 10 minutes remaining  
   1:24   12.42% complete (326 updates), about 10 minutes remaining  
   1:24   12.46% complete (326 updates), about 10 minutes remaining  
   1:24   12.50% complete (326 updates), about 10 minutes remaining  
   1:24   12.53% complete (326 updates), about 10 minutes remaining  
   1:25   12.57% complete (326 updates), about 10 minutes remaining  
   1:25   12.61% complete (326 updates), about 10 minutes remaining  
   1:25   12.65% complete (326 updates), about 10 minutes remaining  
   1:25   12.68% complete (327 updates), about 10 minutes remaining  
   1:26   12.72% complete (327 updates), about 10 minutes remaining  
   1:26   12.76% complete (327 updates), about 10 minutes remaining  
   1:26   12.80% complete (328 updates), about 10 minutes remaining  
   1:26   12.83% complete (328 updates), about 10 minutes remaining  
   1:27   12.87% complete (328 updates), about 10 minutes remaining  
   1:27   12.91% complete (328 updates), about 10 minutes remaining  
   1:27   12.95% complete (328 updates), about 10 minutes remaining  
   1:27   12.98% complete (328 updates), about 10 minutes remaining  
   1:28   13.02% complete (328 updates), about 10 minutes remaining  
   1:28   13.06% complete (328 updates), about 10 minutes remaining  
   1:28   13.10% complete (328 updates), about 10 minutes remaining  
   1:28   13.13% complete (328 updates), about 10 minutes remaining  
   1:29   13.17% complete (329 updates), about 10 minutes remaining  
   1:29   13.21% complete (329 updates), about 10 minutes remaining  
   1:29   13.25% complete (329 updates), about 10 minutes remaining  
   1:29   13.28% complete (330 updates), about 10 minutes remaining  
   1:30   13.32% complete (330 updates), about 10 minutes remaining  
   1:30   13.36% complete (330 updates), about 10 minutes remaining  
   1:30   13.40% complete (330 updates), about 10 minutes remaining  
   1:30   13.43% complete (330 updates), about 10 minutes remaining  
   1:31   13.47% complete (331 updates), about 10 minutes remaining  
   1:31   13.51% complete (331 updates), about 10 minutes remaining  
   1:31   13.55% complete (331 updates), about 10 minutes remaining  
   1:31   13.58% complete (331 updates), about 10 minutes remaining  
   1:32   13.62% complete (331 updates), about 10 minutes remaining  
   1:32   13.66% complete (331 updates), about 10 minutes remaining  
   1:32   13.70% complete (331 updates), about 10 minutes remaining  
   1:32   13.73% complete (331 updates), about 10 minutes remaining  
   1:33   13.77% complete (331 updates), about 10 minutes remaining  
   1:33   13.81% complete (331 updates), about 10 minutes remaining  
   1:33   13.85% complete (331 updates), about 10 minutes remaining  
   1:33   13.88% complete (331 updates), about 10 minutes remaining  
   1:34   13.92% complete (331 updates), about 10 minutes remaining  
   1:34   13.96% complete (331 updates), about 10 minutes remaining  
   1:34   13.99% complete (331 updates), about 10 minutes remaining  
   1:34   14.03% complete (331 updates), about 10 minutes remaining  
   1:35   14.07% complete (331 updates), about 10 minutes remaining  
   1:35   14.11% complete (331 updates), about 10 minutes remaining  
   1:35   14.14% complete (332 updates), about 10 minutes remaining  
   1:35   14.18% complete (332 updates), about 10 minutes remaining  
   1:36   14.22% complete (332 updates), about 10 minutes remaining  
   1:36   14.26% complete (332 updates), about 10 minutes remaining  
   1:36   14.29% complete (332 updates), about 10 minutes remaining  
   1:36   14.33% complete (332 updates), about 10 minutes remaining  
   1:37   14.37% complete (332 updates), about 10 minutes remaining  
   1:37   14.41% complete (332 updates), about 10 minutes remaining  
   1:37   14.44% complete (332 updates), about 10 minutes remaining  
   1:37   14.48% complete (332 updates), about 10 minutes remaining  
   1:38   14.52% complete (332 updates), about 10 minutes remaining  
   1:38   14.55% complete (332 updates), about 10 minutes remaining  
   1:38   14.59% complete (332 updates), about 10 minutes remaining  
   1:38   14.63% complete (332 updates), about 10 minutes remaining  
   1:39   14.67% complete (332 updates), about 10 minutes remaining  
   1:39   14.70% complete (332 updates), about 10 minutes remaining  
   1:39   14.74% complete (332 updates), about 10 minutes remaining  
   1:39   14.78% complete (332 updates), about 10 minutes remaining  
   1:40   14.81% complete (332 updates), about 10 minutes remaining  
   1:40   14.85% complete (332 updates), about 10 minutes remaining  
   1:40   14.89% complete (332 updates), about 10 minutes remaining  
   1:40   14.93% complete (332 updates), about 10 minutes remaining  
   1:41   14.96% complete (332 updates), about 10 minutes remaining  
   1:41   15.00% complete (332 updates), about 10 minutes remaining  
   1:41   15.04% complete (332 updates), about 10 minutes remaining  
   1:41   15.07% complete (332 updates), about 10 minutes remaining  
   1:42   15.10% complete (332 updates), about 10 minutes remaining  
   1:42   15.14% complete (332 updates), about 10 minutes remaining  
   1:42   15.18% complete (332 updates), about 10 minutes remaining  
   1:42   15.22% complete (332 updates), about 10 minutes remaining  
   1:43   15.25% complete (332 updates), about 10 minutes remaining  
   1:43   15.29% complete (332 updates), about 10 minutes remaining  
   1:43   15.32% complete (332 updates), about 10 minutes remaining  
   1:43   15.36% complete (332 updates), about 10 minutes remaining  
   1:44   15.39% complete (332 updates), about 10 minutes remaining  
   1:44   15.43% complete (332 updates), about 10 minutes remaining  
   1:44   15.46% complete (332 updates), about 10 minutes remaining  
   1:44   15.50% complete (332 updates), about 10 minutes remaining  
   1:45   15.54% complete (332 updates), about 10 minutes remaining  
   1:45   15.57% complete (332 updates), about 10 minutes remaining  
   1:45   15.61% complete (332 updates), about 10 minutes remaining  
   1:45   15.65% complete (332 updates), about 10 minutes remaining  
   1:46   15.68% complete (333 updates), about 9 minutes remaining  
   1:46   15.72% complete (333 updates), about 9 minutes remaining  
   1:46   15.75% complete (333 updates), about 9 minutes remaining  
   1:46   15.79% complete (334 updates), about 9 minutes remaining  
   1:47   15.83% complete (334 updates), about 9 minutes remaining  
   1:47   15.86% complete (334 updates), about 9 minutes remaining  
   1:47   15.90% complete (334 updates), about 9 minutes remaining  
   1:47   15.94% complete (334 updates), about 9 minutes remaining  
   1:48   15.98% complete (334 updates), about 9 minutes remaining  
   1:48   16.01% complete (334 updates), about 9 minutes remaining  
   1:48   16.05% complete (334 updates), about 9 minutes remaining  
   1:48   16.09% complete (334 updates), about 9 minutes remaining  
   1:49   16.12% complete (334 updates), about 9 minutes remaining  
   1:49   16.16% complete (334 updates), about 9 minutes remaining  
   1:49   16.20% complete (334 updates), about 9 minutes remaining  
   1:49   16.23% complete (334 updates), about 9 minutes remaining  
   1:50   16.27% complete (334 updates), about 9 minutes remaining  
   1:50   16.31% complete (334 updates), about 9 minutes remaining  
   1:50   16.34% complete (334 updates), about 9 minutes remaining  
   1:50   16.38% complete (334 updates), about 9 minutes remaining  
   1:51   16.42% complete (334 updates), about 9 minutes remaining  
   1:51   16.46% complete (334 updates), about 9 minutes remaining  
   1:51   16.49% complete (334 updates), about 9 minutes remaining  
   1:51   16.53% complete (334 updates), about 9 minutes remaining  
   1:52   16.57% complete (334 updates), about 9 minutes remaining  
   1:52   16.60% complete (334 updates), about 9 minutes remaining  
   1:52   16.64% complete (334 updates), about 9 minutes remaining  
   1:52   16.68% complete (334 updates), about 9 minutes remaining  
   1:53   16.71% complete (334 updates), about 9 minutes remaining  
   1:53   16.75% complete (334 updates), about 9 minutes remaining  
   1:53   16.79% complete (334 updates), about 9 minutes remaining  
   1:53   16.82% complete (334 updates), about 9 minutes remaining  
   1:54   16.86% complete (334 updates), about 9 minutes remaining  
   1:54   16.89% complete (334 updates), about 9 minutes remaining  
   1:54   16.93% complete (334 updates), about 9 minutes remaining  
   1:54   16.97% complete (334 updates), about 9 minutes remaining  
   1:55   17.01% complete (334 updates), about 9 minutes remaining  
   1:55   17.04% complete (334 updates), about 9 minutes remaining  
   1:55   17.08% complete (334 updates), about 9 minutes remaining  
   1:55   17.12% complete (334 updates), about 9 minutes remaining  
   1:56   17.15% complete (334 updates), about 9 minutes remaining  
   1:56   17.19% complete (334 updates), about 9 minutes remaining  
   1:56   17.23% complete (334 updates), about 9 minutes remaining  
   1:56   17.27% complete (334 updates), about 9 minutes remaining  
   1:57   17.30% complete (334 updates), about 9 minutes remaining  
   1:57   17.34% complete (334 updates), about 9 minutes remaining  
   1:57   17.38% complete (334 updates), about 9 minutes remaining  
   1:57   17.41% complete (334 updates), about 9 minutes remaining  
   1:58   17.45% complete (334 updates), about 9 minutes remaining  
   1:58   17.49% complete (334 updates), about 9 minutes remaining  
   1:58   17.52% complete (334 updates), about 9 minutes remaining  
   1:58   17.56% complete (334 updates), about 9 minutes remaining  
   1:59   17.60% complete (334 updates), about 9 minutes remaining  
   1:59   17.64% complete (334 updates), about 9 minutes remaining  
   1:59   17.67% complete (334 updates), about 9 minutes remaining  
