Create schedule for 73 teams playing 16 rounds in 146 matches
with a minimum match separation of 6 running 5000000 iterations.

   0:00    0.05% complete (136 updates), about 9 minutes remaining  
   0:00    0.10% complete (154 updates), about 9 minutes remaining  
   0:00    0.15% complete (165 updates), about 8 minutes remaining  
   0:01    0.20% complete (171 updates), about 8 minutes remaining  
   0:11    2.36% complete (238 updates), about 8 minutes remaining  
   0:12    2.41% complete (239 updates), about 8 minutes remaining  
   0:12    2.46% complete (241 updates), about 8 minutes remaining  
   0:12    2.51% complete (243 updates), about 8 minutes remaining  
   0:12    2.56% complete (245 updates), about 8 minutes remaining  
   0:13    2.61% complete (245 updates), about 8 minutes remaining  
   0:13    2.67% complete (245 updates), about 8 minutes remaining  
   0:13    2.72% complete (245 updates), about 8 minutes remaining  
   0:13    2.77% complete (246 updates), about 8 minutes remaining  
   0:14    2.82% complete (247 updates), about 8 minutes remaining  
   0:14    2.88% complete (247 updates), about 8 minutes remaining  
   0:14    2.93% complete (249 updates), about 8 minutes remaining  
   0:14    2.98% complete (249 updates), about 8 minutes remaining  
   0:15    3.03% complete (250 updates), about 8 minutes remaining  
   0:15    3.08% complete (250 updates), about 8 minutes remaining  
   0:15    3.13% complete (250 updates), about 8 minutes remaining  
   0:15    3.18% complete (250 updates), about 8 minutes remaining  
   0:16    3.23% complete (251 updates), about 8 minutes remaining  
   0:16    3.29% complete (251 updates), about 8 minutes remaining  
   0:16    3.34% complete (251 updates), about 8 minutes remaining  
   0:16    3.39% complete (251 updates), about 8 minutes remaining  
   0:17    3.44% complete (251 updates), about 8 minutes remaining  
   0:17    3.49% complete (251 updates), about 8 minutes remaining  
   0:17    3.54% complete (253 updates), about 8 minutes remaining  
   0:17    3.59% complete (255 updates), about 8 minutes remaining  
   0:18    3.65% complete (255 updates), about 8 minutes remaining  
   0:18    3.70% complete (256 updates), about 8 minutes remaining  
   0:18    3.75% complete (258 updates), about 8 minutes remaining  
   0:18    3.80% complete (258 updates), about 8 minutes remaining  
   0:19    3.85% complete (259 updates), about 8 minutes remaining  
   0:19    3.90% complete (259 updates), about 8 minutes remaining  
   0:19    3.95% complete (259 updates), about 8 minutes remaining  
   0:19    4.00% complete (260 updates), about 8 minutes remaining  
   0:20    4.05% complete (260 updates), about 8 minutes remaining  
   0:20    4.10% complete (260 updates), about 8 minutes remaining  
   0:20    4.16% complete (260 updates), about 8 minutes remaining  
   0:20    4.21% complete (260 updates), about 8 minutes remaining  
   0:21    4.26% complete (261 updates), about 8 minutes remaining  
   0:21    4.31% complete (261 updates), about 8 minutes remaining  
   0:21    4.36% complete (261 updates), about 8 minutes remaining  
   0:21    4.42% complete (262 updates), about 8 minutes remaining  
   0:22    4.47% complete (262 updates), about 8 minutes remaining  
   0:22    4.52% complete (262 updates), about 8 minutes remaining  
   0:22    4.57% complete (262 updates), about 8 minutes remaining  
   0:22    4.62% complete (262 updates), about 8 minutes remaining  
   0:23    4.67% complete (262 updates), about 8 minutes remaining  
   0:23    4.72% complete (262 updates), about 8 minutes remaining  
   0:23    4.77% complete (262 updates), about 8 minutes remaining  
   0:23    4.83% complete (263 updates), about 8 minutes remaining  
   0:24    4.88% complete (263 updates), about 8 minutes remaining  
   0:24    4.93% complete (263 updates), about 8 minutes remaining  
   0:24    4.98% complete (263 updates), about 8 minutes remaining  
   0:24    5.03% complete (263 updates), about 8 minutes remaining  
   0:25    5.09% complete (263 updates), about 8 minutes remaining  
   0:25    5.14% complete (263 updates), about 8 minutes remaining  
   0:25    5.19% complete (263 updates), about 8 minutes remaining  
   0:25    5.24% complete (263 updates), about 8 minutes remaining  
   0:26    5.29% complete (263 updates), about 8 minutes remaining  
   0:26    5.34% complete (263 updates), about 8 minutes remaining  
   0:26    5.40% complete (263 updates), about 8 minutes remaining  
   0:26    5.45% complete (263 updates), about 8 minutes remaining  
   0:27    5.50% complete (263 updates), about 8 minutes remaining  
   0:27    5.55% complete (264 updates), about 8 minutes remaining  
   0:27    5.60% complete (264 updates), about 8 minutes remaining  
   0:27    5.65% complete (264 updates), about 8 minutes remaining  
   0:28    5.70% complete (264 updates), about 8 minutes remaining  
   0:28    5.76% complete (264 updates), about 8 minutes remaining  
   0:28    5.81% complete (264 updates), about 8 minutes remaining  
   0:28    5.86% complete (264 updates), about 8 minutes remaining  
   0:29    5.91% complete (265 updates), about 8 minutes remaining  
   0:29    5.96% complete (265 updates), about 8 minutes remaining  
   0:29    6.01% complete (265 updates), about 8 minutes remaining  
   0:29    6.07% complete (265 updates), about 8 minutes remaining  
   0:30    6.12% complete (266 updates), about 8 minutes remaining  
   0:30    6.17% complete (266 updates), about 8 minutes remaining  
   0:30    6.22% complete (266 updates), about 8 minutes remaining  
   0:30    6.28% complete (267 updates), about 8 minutes remaining  
   0:31    6.33% complete (267 updates), about 8 minutes remaining  
   0:31    6.38% complete (267 updates), about 8 minutes remaining  
   0:31    6.43% complete (267 updates), about 8 minutes remaining  
   0:31    6.49% complete (267 updates), about 8 minutes remaining  
   0:32    6.54% complete (267 updates), about 8 minutes remaining  
   0:32    6.59% complete (267 updates), about 8 minutes remaining  
   0:32    6.64% complete (267 updates), about 8 minutes remaining  
   0:32    6.69% complete (267 updates), about 8 minutes remaining  
   0:33    6.75% complete (267 updates), about 8 minutes remaining  
   0:33    6.80% complete (267 updates), about 8 minutes remaining  
   0:33    6.85% complete (267 updates), about 8 minutes remaining  
   0:33    6.90% complete (268 updates), about 8 minutes remaining  
   0:34    6.95% complete (268 updates), about 8 minutes remaining  
   0:34    7.01% complete (268 updates), about 8 minutes remaining  
   0:34    7.06% complete (268 updates), about 8 minutes remaining  
   0:34    7.11% complete (268 updates), about 8 minutes remaining  
   0:35    7.16% complete (268 updates), about 8 minutes remaining  
   0:35    7.21% complete (268 updates), about 8 minutes remaining  
   0:35    7.26% complete (268 updates), about 8 minutes remaining  
   0:35    7.32% complete (268 updates), about 8 minutes remaining  
   0:36    7.37% complete (268 updates), about 8 minutes remaining  
   0:36    7.42% complete (268 updates), about 8 minutes remaining  
   0:36    7.47% complete (268 updates), about 8 minutes remaining  
   0:36    7.52% complete (268 updates), about 8 minutes remaining  
   0:37    7.58% complete (268 updates), about 8 minutes remaining  
   0:37    7.63% complete (268 updates), about 8 minutes remaining  
   0:37    7.68% complete (268 updates), about 8 minutes remaining  
   0:37    7.73% complete (268 updates), about 8 minutes remaining  
   0:38    7.78% complete (268 updates), about 8 minutes remaining  
   0:38    7.83% complete (268 updates), about 8 minutes remaining  
   0:38    7.88% complete (268 updates), about 7 minutes remaining  
   0:38    7.93% complete (268 updates), about 7 minutes remaining  
   0:39    7.99% complete (268 updates), about 7 minutes remaining  
   0:39    8.04% complete (268 updates), about 7 minutes remaining  
   0:39    8.09% complete (268 updates), about 7 minutes remaining  
   0:39    8.14% complete (268 updates), about 7 minutes remaining  
   0:40    8.19% complete (268 updates), about 7 minutes remaining  
   0:40    8.24% complete (268 updates), about 7 minutes remaining  
   0:40    8.29% complete (268 updates), about 7 minutes remaining  
   0:40    8.34% complete (269 updates), about 7 minutes remaining  
   0:41    8.39% complete (269 updates), about 7 minutes remaining  
   0:41    8.45% complete (270 updates), about 7 minutes remaining  
   0:41    8.50% complete (270 updates), about 7 minutes remaining  
   0:41    8.55% complete (270 updates), about 7 minutes remaining  
   0:42    8.60% complete (270 updates), about 7 minutes remaining  
   0:42    8.64% complete (270 updates), about 7 minutes remaining  
   0:42    8.69% complete (270 updates), about 7 minutes remaining  
   0:42    8.75% complete (270 updates), about 7 minutes remaining  
   0:43    8.80% complete (270 updates), about 7 minutes remaining  
   0:43    8.85% complete (270 updates), about 7 minutes remaining  
   0:43    8.90% complete (270 updates), about 7 minutes remaining  
   0:43    8.95% complete (270 updates), about 7 minutes remaining  
   0:44    9.00% complete (271 updates), about 7 minutes remaining  
   0:44    9.06% complete (272 updates), about 7 minutes remaining  
   0:44    9.10% complete (272 updates), about 7 minutes remaining  
   0:44    9.15% complete (272 updates), about 7 minutes remaining  
   0:45    9.20% complete (272 updates), about 7 minutes remaining  
   0:45    9.26% complete (272 updates), about 7 minutes remaining  
   0:45    9.31% complete (273 updates), about 7 minutes remaining  
   0:45    9.36% complete (274 updates), about 7 minutes remaining  
   0:46    9.41% complete (274 updates), about 7 minutes remaining  
   0:46    9.46% complete (274 updates), about 7 minutes remaining  
   0:46    9.51% complete (274 updates), about 7 minutes remaining  
   0:46    9.56% complete (274 updates), about 7 minutes remaining  
   0:47    9.61% complete (274 updates), about 7 minutes remaining  
   0:47    9.66% complete (274 updates), about 7 minutes remaining  
   0:47    9.71% complete (274 updates), about 7 minutes remaining  
   0:47    9.76% complete (274 updates), about 7 minutes remaining  
   0:48    9.81% complete (274 updates), about 7 minutes remaining  
   0:48    9.86% complete (274 updates), about 7 minutes remaining  
   0:48    9.92% complete (274 updates), about 7 minutes remaining  
   0:48    9.97% complete (274 updates), about 7 minutes remaining  
   0:49   10.02% complete (274 updates), about 7 minutes remaining  
   0:49   10.07% complete (275 updates), about 7 minutes remaining  
   0:49   10.12% complete (275 updates), about 7 minutes remaining  
   0:49   10.18% complete (275 updates), about 7 minutes remaining  
   0:50   10.23% complete (275 updates), about 7 minutes remaining  
   0:50   10.28% complete (275 updates), about 7 minutes remaining  
   0:50   10.33% complete (275 updates), about 7 minutes remaining  
   0:50   10.38% complete (276 updates), about 7 minutes remaining  
   0:51   10.43% complete (276 updates), about 7 minutes remaining  
   0:51   10.49% complete (276 updates), about 7 minutes remaining  
   0:51   10.54% complete (276 updates), about 7 minutes remaining  
   0:51   10.59% complete (276 updates), about 7 minutes remaining  
   0:52   10.64% complete (277 updates), about 7 minutes remaining  
   0:52   10.69% complete (277 updates), about 7 minutes remaining  
   0:52   10.75% complete (277 updates), about 7 minutes remaining  
   0:52   10.80% complete (277 updates), about 7 minutes remaining  
   0:53   10.85% complete (277 updates), about 7 minutes remaining  
   0:53   10.90% complete (278 updates), about 7 minutes remaining  
   0:53   10.96% complete (278 updates), about 7 minutes remaining  
   0:53   11.01% complete (279 updates), about 7 minutes remaining  
   0:54   11.06% complete (279 updates), about 7 minutes remaining  
   0:54   11.11% complete (279 updates), about 7 minutes remaining  
   0:54   11.16% complete (279 updates), about 7 minutes remaining  
   0:54   11.21% complete (279 updates), about 7 minutes remaining  
   0:55   11.26% complete (279 updates), about 7 minutes remaining  
   0:55   11.32% complete (279 updates), about 7 minutes remaining  
   0:55   11.36% complete (279 updates), about 7 minutes remaining  
   0:55   11.42% complete (279 updates), about 7 minutes remaining  
   0:56   11.46% complete (280 updates), about 7 minutes remaining  
   0:56   11.51% complete (280 updates), about 7 minutes remaining  
   0:56   11.56% complete (280 updates), about 7 minutes remaining  
   0:56   11.61% complete (280 updates), about 7 minutes remaining  
   0:57   11.66% complete (280 updates), about 7 minutes remaining  
   0:57   11.72% complete (280 updates), about 7 minutes remaining  
   0:57   11.77% complete (280 updates), about 7 minutes remaining  
   0:57   11.82% complete (280 updates), about 7 minutes remaining  
   0:58   11.87% complete (281 updates), about 7 minutes remaining  
   0:58   11.92% complete (281 updates), about 7 minutes remaining  
   0:58   11.98% complete (282 updates), about 7 minutes remaining  
   0:58   12.03% complete (282 updates), about 7 minutes remaining  
   0:59   12.08% complete (282 updates), about 7 minutes remaining  
   0:59   12.13% complete (282 updates), about 7 minutes remaining  
   0:59   12.19% complete (282 updates), about 7 minutes remaining  
   0:59   12.24% complete (282 updates), about 7 minutes remaining  
   1:00   12.29% complete (282 updates), about 7 minutes remaining  
   1:00   12.34% complete (282 updates), about 7 minutes remaining  
   1:00   12.39% complete (282 updates), about 7 minutes remaining  
   1:00   12.44% complete (282 updates), about 7 minutes remaining  
   1:01   12.49% complete (282 updates), about 7 minutes remaining  
   1:01   12.54% complete (283 updates), about 7 minutes remaining  
   1:01   12.59% complete (283 updates), about 7 minutes remaining  
   1:01   12.64% complete (283 updates), about 7 minutes remaining  
   1:02   12.69% complete (283 updates), about 7 minutes remaining  
   1:02   12.74% complete (283 updates), about 7 minutes remaining  
   1:02   12.79% complete (284 updates), about 7 minutes remaining  
   1:02   12.85% complete (284 updates), about 7 minutes remaining  
   1:03   12.90% complete (284 updates), about 7 minutes remaining  
   1:03   12.95% complete (284 updates), about 7 minutes remaining  
   1:03   13.00% complete (284 updates), about 7 minutes remaining  
   1:03   13.05% complete (284 updates), about 7 minutes remaining  
   1:04   13.10% complete (284 updates), about 7 minutes remaining  
   1:04   13.16% complete (284 updates), about 7 minutes remaining  
   1:04   13.21% complete (284 updates), about 7 minutes remaining  
   1:04   13.26% complete (284 updates), about 7 minutes remaining  
   1:05   13.31% complete (284 updates), about 7 minutes remaining  
   1:05   13.36% complete (284 updates), about 7 minutes remaining  
   1:05   13.41% complete (284 updates), about 7 minutes remaining  
   1:05   13.47% complete (284 updates), about 7 minutes remaining  
   1:06   13.52% complete (284 updates), about 7 minutes remaining  
   1:06   13.57% complete (284 updates), about 7 minutes remaining  
   1:06   13.62% complete (284 updates), about 7 minutes remaining  
   1:06   13.67% complete (284 updates), about 7 minutes remaining  
   1:07   13.73% complete (284 updates), about 7 minutes remaining  
   1:07   13.78% complete (284 updates), about 7 minutes remaining  
   1:07   13.83% complete (284 updates), about 7 minutes remaining  
   1:07   13.88% complete (284 updates), about 7 minutes remaining  
   1:08   13.93% complete (285 updates), about 7 minutes remaining  
   1:08   13.99% complete (285 updates), about 7 minutes remaining  
   1:08   14.04% complete (285 updates), about 7 minutes remaining  
   1:08   14.09% complete (285 updates), about 7 minutes remaining  
   1:09   14.14% complete (285 updates), about 7 minutes remaining  
   1:09   14.19% complete (285 updates), about 7 minutes remaining  
   1:09   14.24% complete (285 updates), about 7 minutes remaining  
   1:09   14.30% complete (286 updates), about 7 minutes remaining  
   1:10   14.35% complete (286 updates), about 7 minutes remaining  
   1:10   14.40% complete (287 updates), about 7 minutes remaining  
   1:10   14.45% complete (287 updates), about 7 minutes remaining  
   1:10   14.50% complete (287 updates), about 7 minutes remaining  
   1:11   14.56% complete (287 updates), about 7 minutes remaining  
   1:11   14.61% complete (288 updates), about 7 minutes remaining  
   1:11   14.66% complete (289 updates), about 7 minutes remaining  
   1:11   14.71% complete (289 updates), about 7 minutes remaining  
   1:12   14.77% complete (289 updates), about 7 minutes remaining  
   1:12   14.82% complete (290 updates), about 7 minutes remaining  
   1:12   14.87% complete (290 updates), about 7 minutes remaining  
   1:12   14.92% complete (290 updates), about 7 minutes remaining  
   1:13   14.97% complete (291 updates), about 7 minutes remaining  
   1:13   15.02% complete (291 updates), about 7 minutes remaining  
   1:13   15.07% complete (291 updates), about 7 minutes remaining  
   1:13   15.12% complete (291 updates), about 7 minutes remaining  
   1:14   15.18% complete (291 updates), about 7 minutes remaining  
   1:14   15.23% complete (291 updates), about 7 minutes remaining  
   1:14   15.28% complete (291 updates), about 7 minutes remaining  
   1:14   15.33% complete (291 updates), about 7 minutes remaining  
   1:15   15.38% complete (291 updates), about 7 minutes remaining  
   1:15   15.43% complete (291 updates), about 7 minutes remaining  
   1:15   15.48% complete (291 updates), about 7 minutes remaining  
   1:15   15.53% complete (291 updates), about 7 minutes remaining  
   1:16   15.58% complete (291 updates), about 7 minutes remaining  
   1:16   15.64% complete (291 updates), about 7 minutes remaining  
   1:16   15.69% complete (291 updates), about 7 minutes remaining  
   1:16   15.74% complete (291 updates), about 7 minutes remaining  
   1:17   15.79% complete (291 updates), about 7 minutes remaining  
   1:17   15.84% complete (291 updates), about 7 minutes remaining  
   1:17   15.89% complete (291 updates), about 7 minutes remaining  
   1:17   15.95% complete (291 updates), about 7 minutes remaining  
   1:18   16.00% complete (291 updates), about 7 minutes remaining  
   1:18   16.05% complete (291 updates), about 7 minutes remaining  
   1:18   16.10% complete (291 updates), about 7 minutes remaining  
   1:18   16.15% complete (291 updates), about 7 minutes remaining  
   1:19   16.20% complete (291 updates), about 7 minutes remaining  
   1:19   16.25% complete (291 updates), about 7 minutes remaining  
   1:19   16.30% complete (291 updates), about 7 minutes remaining  
   1:19   16.35% complete (291 updates), about 7 minutes remaining  
   1:20   16.40% complete (291 updates), about 7 minutes remaining  
   1:20   16.45% complete (291 updates), about 7 minutes remaining  
   1:20   16.50% complete (291 updates), about 7 minutes remaining  
   1:20   16.55% complete (291 updates), about 7 minutes remaining  
   1:21   16.60% complete (291 updates), about 7 minutes remaining  
   1:21   16.65% complete (291 updates), about 7 minutes remaining  
   1:21   16.70% complete (291 updates), about 7 minutes remaining  
   1:21   16.75% complete (291 updates), about 7 minutes remaining  
   1:22   16.80% complete (291 updates), about 7 minutes remaining  
   1:22   16.85% complete (291 updates), about 7 minutes remaining  
   1:22   16.90% complete (291 updates), about 7 minutes remaining  
   1:22   16.95% complete (291 updates), about 7 minutes remaining  
   1:23   17.00% complete (291 updates), about 7 minutes remaining  
   1:23   17.05% complete (291 updates), about 7 minutes remaining  
   1:23   17.11% complete (291 updates), about 7 minutes remaining  
   1:23   17.16% complete (291 updates), about 7 minutes remaining  
   1:24   17.21% complete (291 updates), about 7 minutes remaining  
   1:24   17.26% complete (291 updates), about 7 minutes remaining  
   1:24   17.31% complete (291 updates), about 7 minutes remaining  
   1:24   17.36% complete (291 updates), about 7 minutes remaining  
   1:25   17.41% complete (291 updates), about 7 minutes remaining  
   1:25   17.46% complete (291 updates), about 7 minutes remaining  
   1:25   17.50% complete (291 updates), about 7 minutes remaining  
   1:25   17.55% complete (291 updates), about 7 minutes remaining  
   1:26   17.60% complete (291 updates), about 7 minutes remaining  
   1:26   17.65% complete (291 updates), about 7 minutes remaining  
   1:26   17.70% complete (291 updates), about 7 minutes remaining  
   1:26   17.75% complete (291 updates), about 7 minutes remaining  
   1:27   17.80% complete (291 updates), about 7 minutes remaining  
   1:27   17.86% complete (291 updates), about 7 minutes remaining  
   1:27   17.91% complete (291 updates), about 7 minutes remaining  
   1:27   17.96% complete (291 updates), about 7 minutes remaining  
   1:28   18.01% complete (291 updates), about 7 minutes remaining  
   1:28   18.06% complete (291 updates), about 7 minutes remaining  
   1:28   18.11% complete (291 updates), about 7 minutes remaining  
   1:28   18.16% complete (291 updates), about 7 minutes remaining  
   1:29   18.21% complete (291 updates), about 7 minutes remaining  
   1:29   18.26% complete (291 updates), about 7 minutes remaining  
   1:29   18.31% complete (291 updates), about 7 minutes remaining  
   1:29   18.37% complete (291 updates), about 7 minutes remaining  
   1:30   18.42% complete (291 updates), about 7 minutes remaining  
   1:30   18.47% complete (291 updates), about 7 minutes remaining  
   1:30   18.52% complete (291 updates), about 7 minutes remaining  
   1:30   18.57% complete (291 updates), about 7 minutes remaining  
   1:31   18.62% complete (291 updates), about 7 minutes remaining  
   1:31   18.67% complete (291 updates), about 7 minutes remaining  
   1:31   18.72% complete (291 updates), about 7 minutes remaining  
   1:31   18.78% complete (291 updates), about 7 minutes remaining  
   1:32   18.83% complete (291 updates), about 7 minutes remaining  
   1:32   18.88% complete (291 updates), about 7 minutes remaining  
   1:32   18.93% complete (291 updates), about 7 minutes remaining  
   1:32   18.98% complete (291 updates), about 7 minutes remaining  
   1:33   19.03% complete (291 updates), about 7 minutes remaining  
   1:33   19.08% complete (291 updates), about 7 minutes remaining  
   1:33   19.13% complete (291 updates), about 7 minutes remaining  
   1:33   19.18% complete (291 updates), about 7 minutes remaining  
   1:34   19.23% complete (291 updates), about 7 minutes remaining  
   1:34   19.29% complete (291 updates), about 7 minutes remaining  
   1:34   19.33% complete (291 updates), about 7 minutes remaining  
   1:34   19.38% complete (291 updates), about 7 minutes remaining  
   1:35   19.44% complete (291 updates), about 7 minutes remaining  
   1:35   19.49% complete (291 updates), about 7 minutes remaining  
   1:35   19.54% complete (291 updates), about 7 minutes remaining  
   1:35   19.59% complete (291 updates), about 7 minutes remaining  
   1:36   19.64% complete (291 updates), about 7 minutes remaining  
   1:36   19.69% complete (291 updates), about 7 minutes remaining  
   1:36   19.75% complete (291 updates), about 7 minutes remaining  
   1:36   19.80% complete (291 updates), about 7 minutes remaining  
   1:37   19.85% complete (291 updates), about 7 minutes remaining  
   1:37   19.90% complete (291 updates), about 7 minutes remaining  
   1:37   19.95% complete (291 updates), about 7 minutes remaining  
   1:37   20.00% complete (291 updates), about 7 minutes remaining  
   1:38   20.05% complete (291 updates), about 7 minutes remaining  
   1:38   20.11% complete (291 updates), about 7 minutes remaining  
   1:38   20.16% complete (291 updates), about 7 minutes remaining  
   1:38   20.21% complete (291 updates), about 6 minutes remaining  
   1:39   20.26% complete (291 updates), about 6 minutes remaining  
   1:39   20.31% complete (291 updates), about 6 minutes remaining  
   1:39   20.36% complete (291 updates), about 6 minutes remaining  
   1:39   20.41% complete (291 updates), about 6 minutes remaining  
   1:40   20.46% complete (291 updates), about 6 minutes remaining  
   1:40   20.51% complete (291 updates), about 6 minutes remaining  
   1:40   20.57% complete (291 updates), about 6 minutes remaining  
   1:40   20.62% complete (291 updates), about 6 minutes remaining  
   1:41   20.67% complete (291 updates), about 6 minutes remaining  
   1:41   20.72% complete (291 updates), about 6 minutes remaining  
   1:41   20.77% complete (291 updates), about 6 minutes remaining  
   1:41   20.82% complete (291 updates), about 6 minutes remaining  
   1:42   20.88% complete (291 updates), about 6 minutes remaining  
   1:42   20.93% complete (291 updates), about 6 minutes remaining  
   1:42   20.98% complete (291 updates), about 6 minutes remaining  
   1:42   21.03% complete (291 updates), about 6 minutes remaining  
   1:43   21.08% complete (291 updates), about 6 minutes remaining  
   1:43   21.13% complete (291 updates), about 6 minutes remaining  
   1:43   21.18% complete (291 updates), about 6 minutes remaining  
   1:43   21.23% complete (291 updates), about 6 minutes remaining  
   1:44   21.28% complete (291 updates), about 6 minutes remaining  
   1:44   21.33% complete (291 updates), about 6 minutes remaining  
   1:44   21.39% complete (291 updates), about 6 minutes remaining  
   1:44   21.44% complete (291 updates), about 6 minutes remaining  
   1:45   21.49% complete (291 updates), about 6 minutes remaining  
   1:45   21.54% complete (291 updates), about 6 minutes remaining  
   1:45   21.59% complete (291 updates), about 6 minutes remaining  
   1:45   21.64% complete (291 updates), about 6 minutes remaining  
   1:46   21.70% complete (291 updates), about 6 minutes remaining  
   1:46   21.75% complete (291 updates), about 6 minutes remaining  
   1:46   21.80% complete (291 updates), about 6 minutes remaining  
   1:46   21.85% complete (291 updates), about 6 minutes remaining  
   1:47   21.90% complete (291 updates), about 6 minutes remaining  
   1:47   21.95% complete (291 updates), about 6 minutes remaining  
   1:47   22.00% complete (291 updates), about 6 minutes remaining  
   1:47   22.06% complete (291 updates), about 6 minutes remaining  
   1:48   22.11% complete (291 updates), about 6 minutes remaining  
   1:48   22.16% complete (291 updates), about 6 minutes remaining  
   1:48   22.21% complete (291 updates), about 6 minutes remaining  
   1:48   22.26% complete (291 updates), about 6 minutes remaining  
   1:49   22.31% complete (291 updates), about 6 minutes remaining  
   1:49   22.36% complete (291 updates), about 6 minutes remaining  
   1:49   22.42% complete (291 updates), about 6 minutes remaining  
   1:49   22.47% complete (291 updates), about 6 minutes remaining  
   1:50   22.52% complete (291 updates), about 6 minutes remaining  
   1:50   22.57% complete (291 updates), about 6 minutes remaining  
   1:50   22.62% complete (291 updates), about 6 minutes remaining  
   1:50   22.67% complete (291 updates), about 6 minutes remaining  
   1:51   22.72% complete (291 updates), about 6 minutes remaining  
   1:51   22.77% complete (291 updates), about 6 minutes remaining  
   1:51   22.83% complete (291 updates), about 6 minutes remaining  
   1:51   22.88% complete (291 updates), about 6 minutes remaining  
   1:52   22.93% complete (291 updates), about 6 minutes remaining  
   1:52   22.98% complete (291 updates), about 6 minutes remaining  
   1:52   23.03% complete (291 updates), about 6 minutes remaining  
   1:52   23.09% complete (291 updates), about 6 minutes remaining  
   1:53   23.14% complete (291 updates), about 6 minutes remaining  
   1:53   23.19% complete (291 updates), about 6 minutes remaining  
   1:53   23.24% complete (291 updates), about 6 minutes remaining  
   1:53   23.29% complete (291 updates), about 6 minutes remaining  
   1:54   23.34% complete (292 updates), about 6 minutes remaining  
   1:54   23.40% complete (292 updates), about 6 minutes remaining  
   1:54   23.45% complete (292 updates), about 6 minutes remaining  
   1:54   23.50% complete (292 updates), about 6 minutes remaining  
   1:55   23.55% complete (292 updates), about 6 minutes remaining  
   1:55   23.60% complete (292 updates), about 6 minutes remaining  
   1:55   23.65% complete (292 updates), about 6 minutes remaining  
   1:55   23.71% complete (292 updates), about 6 minutes remaining  
   1:56   23.76% complete (292 updates), about 6 minutes remaining  
   1:56   23.81% complete (292 updates), about 6 minutes remaining  
   1:56   23.86% complete (292 updates), about 6 minutes remaining  
   1:56   23.91% complete (292 updates), about 6 minutes remaining  
   1:57   23.97% complete (292 updates), about 6 minutes remaining  
   1:57   24.02% complete (292 updates), about 6 minutes remaining  
   1:57   24.07% complete (292 updates), about 6 minutes remaining  
   1:57   24.12% complete (292 updates), about 6 minutes remaining  
   1:58   24.17% complete (292 updates), about 6 minutes remaining  
   1:58   24.23% complete (292 updates), about 6 minutes remaining  
   1:58   24.28% complete (292 updates), about 6 minutes remaining  
   1:58   24.33% complete (292 updates), about 6 minutes remaining  
   1:59   24.38% complete (292 updates), about 6 minutes remaining  
   1:59   24.44% complete (292 updates), about 6 minutes remaining  
