Create schedule for 65 teams playing 16 rounds in 130 matches
with a minimum match separation of 5 running 5000000 iterations.

   0:00    0.06% complete (123 updates), about 7 minutes remaining  
   0:00    0.12% complete (134 updates), about 7 minutes remaining  
   0:00    0.18% complete (140 updates), about 7 minutes remaining  
   0:01    0.24% complete (147 updates), about 7 minutes remaining  
   0:17    4.42% complete (203 updates), about 6 minutes remaining  
   0:18    4.48% complete (203 updates), about 6 minutes remaining  
   0:18    4.54% complete (203 updates), about 6 minutes remaining  
   0:18    4.61% complete (204 updates), about 6 minutes remaining  
   0:18    4.67% complete (204 updates), about 6 minutes remaining  
   0:19    4.73% complete (208 updates), about 6 minutes remaining  
   0:19    4.80% complete (208 updates), about 6 minutes remaining  
   0:19    4.86% complete (209 updates), about 6 minutes remaining  
   0:19    4.92% complete (209 updates), about 6 minutes remaining  
   0:20    4.98% complete (209 updates), about 6 minutes remaining  
   0:20    5.05% complete (209 updates), about 6 minutes remaining  
   0:20    5.11% complete (209 updates), about 6 minutes remaining  
   0:20    5.17% complete (209 updates), about 6 minutes remaining  
   0:21    5.23% complete (209 updates), about 6 minutes remaining  
   0:21    5.30% complete (209 updates), about 6 minutes remaining  
   0:21    5.36% complete (209 updates), about 6 minutes remaining  
   0:21    5.42% complete (209 updates), about 6 minutes remaining  
   0:22    5.48% complete (209 updates), about 6 minutes remaining  
   0:22    5.55% complete (210 updates), about 6 minutes remaining  
   0:22    5.61% complete (210 updates), about 6 minutes remaining  
   0:22    5.67% complete (210 updates), about 6 minutes remaining  
   0:23    5.73% complete (211 updates), about 6 minutes remaining  
   0:23    5.80% complete (212 updates), about 6 minutes remaining  
   0:23    5.86% complete (212 updates), about 6 minutes remaining  
   0:23    5.92% complete (213 updates), about 6 minutes remaining  
   0:24    5.98% complete (213 updates), about 6 minutes remaining  
   0:24    6.05% complete (213 updates), about 6 minutes remaining  
   0:24    6.11% complete (214 updates), about 6 minutes remaining  
   0:24    6.17% complete (214 updates), about 6 minutes remaining  
   0:25    6.24% complete (214 updates), about 6 minutes remaining  
   0:25    6.30% complete (214 updates), about 6 minutes remaining  
   0:25    6.36% complete (215 updates), about 6 minutes remaining  
   0:25    6.43% complete (215 updates), about 6 minutes remaining  
   0:26    6.49% complete (215 updates), about 6 minutes remaining  
   0:26    6.55% complete (215 updates), about 6 minutes remaining  
   0:26    6.62% complete (215 updates), about 6 minutes remaining  
   0:26    6.68% complete (215 updates), about 6 minutes remaining  
   0:27    6.74% complete (215 updates), about 6 minutes remaining  
   0:27    6.80% complete (215 updates), about 6 minutes remaining  
   0:27    6.86% complete (215 updates), about 6 minutes remaining  
   0:27    6.93% complete (215 updates), about 6 minutes remaining  
   0:28    6.99% complete (215 updates), about 6 minutes remaining  
   0:28    7.05% complete (215 updates), about 6 minutes remaining  
   0:28    7.12% complete (215 updates), about 6 minutes remaining  
   0:28    7.18% complete (215 updates), about 6 minutes remaining  
   0:29    7.24% complete (217 updates), about 6 minutes remaining  
   0:29    7.31% complete (217 updates), about 6 minutes remaining  
   0:29    7.37% complete (217 updates), about 6 minutes remaining  
   0:29    7.43% complete (217 updates), about 6 minutes remaining  
   0:30    7.50% complete (217 updates), about 6 minutes remaining  
   0:30    7.56% complete (217 updates), about 6 minutes remaining  
   0:30    7.62% complete (217 updates), about 6 minutes remaining  
   0:30    7.69% complete (219 updates), about 6 minutes remaining  
   0:31    7.75% complete (219 updates), about 6 minutes remaining  
   0:31    7.81% complete (219 updates), about 6 minutes remaining  
   0:31    7.87% complete (219 updates), about 6 minutes remaining  
   0:31    7.94% complete (220 updates), about 6 minutes remaining  
   0:32    8.00% complete (220 updates), about 6 minutes remaining  
   0:32    8.07% complete (220 updates), about 6 minutes remaining  
   0:32    8.13% complete (220 updates), about 6 minutes remaining  
   0:32    8.19% complete (221 updates), about 6 minutes remaining  
   0:33    8.25% complete (221 updates), about 6 minutes remaining  
   0:33    8.32% complete (221 updates), about 6 minutes remaining  
   0:33    8.38% complete (221 updates), about 6 minutes remaining  
   0:33    8.44% complete (221 updates), about 6 minutes remaining  
   0:34    8.51% complete (221 updates), about 6 minutes remaining  
   0:34    8.57% complete (221 updates), about 6 minutes remaining  
   0:34    8.63% complete (222 updates), about 6 minutes remaining  
   0:34    8.70% complete (222 updates), about 6 minutes remaining  
   0:35    8.76% complete (222 updates), about 6 minutes remaining  
   0:35    8.83% complete (222 updates), about 6 minutes remaining  
   0:35    8.89% complete (222 updates), about 6 minutes remaining  
   0:35    8.95% complete (222 updates), about 6 minutes remaining  
   0:36    9.01% complete (222 updates), about 6 minutes remaining  
   0:36    9.08% complete (222 updates), about 6 minutes remaining  
   0:36    9.14% complete (222 updates), about 6 minutes remaining  
   0:36    9.20% complete (222 updates), about 6 minutes remaining  
   0:37    9.27% complete (222 updates), about 6 minutes remaining  
   0:37    9.33% complete (222 updates), about 6 minutes remaining  
   0:37    9.39% complete (222 updates), about 6 minutes remaining  
   0:37    9.46% complete (222 updates), about 6 minutes remaining  
   0:38    9.52% complete (222 updates), about 6 minutes remaining  
   0:38    9.58% complete (222 updates), about 6 minutes remaining  
   0:38    9.65% complete (223 updates), about 6 minutes remaining  
   0:38    9.71% complete (223 updates), about 6 minutes remaining  
   0:39    9.77% complete (223 updates), about 6 minutes remaining  
   0:39    9.84% complete (223 updates), about 6 minutes remaining  
   0:39    9.90% complete (223 updates), about 6 minutes remaining  
   0:39    9.96% complete (223 updates), about 6 minutes remaining  
   0:40   10.02% complete (223 updates), about 6 minutes remaining  
   0:40   10.09% complete (223 updates), about 6 minutes remaining  
   0:40   10.15% complete (223 updates), about 6 minutes remaining  
   0:40   10.21% complete (223 updates), about 6 minutes remaining  
   0:41   10.27% complete (223 updates), about 6 minutes remaining  
   0:41   10.34% complete (223 updates), about 6 minutes remaining  
   0:41   10.40% complete (223 updates), about 6 minutes remaining  
   0:41   10.46% complete (223 updates), about 6 minutes remaining  
   0:42   10.53% complete (223 updates), about 6 minutes remaining  
   0:42   10.59% complete (223 updates), about 6 minutes remaining  
   0:42   10.65% complete (223 updates), about 6 minutes remaining  
   0:42   10.71% complete (223 updates), about 6 minutes remaining  
   0:43   10.77% complete (223 updates), about 6 minutes remaining  
   0:43   10.84% complete (223 updates), about 6 minutes remaining  
   0:43   10.90% complete (223 updates), about 6 minutes remaining  
   0:43   10.96% complete (223 updates), about 6 minutes remaining  
   0:44   11.03% complete (223 updates), about 6 minutes remaining  
   0:44   11.09% complete (223 updates), about 6 minutes remaining  
   0:44   11.15% complete (223 updates), about 6 minutes remaining  
   0:44   11.22% complete (223 updates), about 6 minutes remaining  
   0:45   11.28% complete (223 updates), about 6 minutes remaining  
   0:45   11.34% complete (223 updates), about 6 minutes remaining  
   0:45   11.41% complete (223 updates), about 6 minutes remaining  
   0:45   11.47% complete (223 updates), about 6 minutes remaining  
   0:46   11.53% complete (223 updates), about 6 minutes remaining  
   0:46   11.59% complete (223 updates), about 6 minutes remaining  
   0:46   11.66% complete (223 updates), about 6 minutes remaining  
   0:46   11.72% complete (223 updates), about 6 minutes remaining  
   0:47   11.78% complete (223 updates), about 6 minutes remaining  
   0:47   11.85% complete (223 updates), about 6 minutes remaining  
   0:47   11.91% complete (224 updates), about 6 minutes remaining  
   0:47   11.97% complete (224 updates), about 6 minutes remaining  
   0:48   12.03% complete (224 updates), about 6 minutes remaining  
   0:48   12.10% complete (224 updates), about 6 minutes remaining  
   0:48   12.16% complete (224 updates), about 6 minutes remaining  
   0:48   12.23% complete (224 updates), about 6 minutes remaining  
   0:49   12.29% complete (224 updates), about 6 minutes remaining  
   0:49   12.35% complete (224 updates), about 6 minutes remaining  
   0:49   12.42% complete (224 updates), about 6 minutes remaining  
   0:49   12.48% complete (224 updates), about 6 minutes remaining  
   0:50   12.54% complete (224 updates), about 6 minutes remaining  
   0:50   12.61% complete (224 updates), about 6 minutes remaining  
   0:50   12.67% complete (224 updates), about 6 minutes remaining  
   0:50   12.73% complete (226 updates), about 6 minutes remaining  
   0:51   12.80% complete (226 updates), about 6 minutes remaining  
   0:51   12.86% complete (226 updates), about 6 minutes remaining  
   0:51   12.93% complete (226 updates), about 6 minutes remaining  
   0:51   12.99% complete (226 updates), about 6 minutes remaining  
   0:52   13.05% complete (226 updates), about 6 minutes remaining  
   0:52   13.12% complete (226 updates), about 6 minutes remaining  
   0:52   13.18% complete (226 updates), about 6 minutes remaining  
   0:52   13.24% complete (226 updates), about 6 minutes remaining  
   0:53   13.31% complete (226 updates), about 6 minutes remaining  
   0:53   13.37% complete (226 updates), about 6 minutes remaining  
   0:53   13.43% complete (226 updates), about 6 minutes remaining  
   0:53   13.50% complete (226 updates), about 6 minutes remaining  
   0:54   13.56% complete (226 updates), about 6 minutes remaining  
   0:54   13.62% complete (226 updates), about 6 minutes remaining  
   0:54   13.69% complete (226 updates), about 6 minutes remaining  
   0:54   13.75% complete (226 updates), about 6 minutes remaining  
   0:55   13.82% complete (227 updates), about 6 minutes remaining  
   0:55   13.88% complete (227 updates), about 6 minutes remaining  
   0:55   13.94% complete (227 updates), about 6 minutes remaining  
   0:55   14.00% complete (227 updates), about 6 minutes remaining  
   0:56   14.06% complete (227 updates), about 6 minutes remaining  
   0:56   14.13% complete (227 updates), about 6 minutes remaining  
   0:56   14.19% complete (227 updates), about 6 minutes remaining  
   0:56   14.26% complete (227 updates), about 6 minutes remaining  
   0:57   14.32% complete (227 updates), about 6 minutes remaining  
   0:57   14.38% complete (227 updates), about 6 minutes remaining  
   0:57   14.45% complete (228 updates), about 6 minutes remaining  
   0:57   14.51% complete (228 updates), about 6 minutes remaining  
   0:58   14.57% complete (228 updates), about 6 minutes remaining  
   0:58   14.64% complete (228 updates), about 6 minutes remaining  
   0:58   14.70% complete (228 updates), about 6 minutes remaining  
   0:58   14.76% complete (228 updates), about 6 minutes remaining  
   0:59   14.82% complete (228 updates), about 6 minutes remaining  
   0:59   14.89% complete (228 updates), about 6 minutes remaining  
   0:59   14.95% complete (228 updates), about 6 minutes remaining  
   0:59   15.01% complete (228 updates), about 6 minutes remaining  
   1:00   15.08% complete (228 updates), about 6 minutes remaining  
   1:00   15.14% complete (228 updates), about 6 minutes remaining  
   1:00   15.21% complete (228 updates), about 6 minutes remaining  
   1:00   15.27% complete (228 updates), about 6 minutes remaining  
   1:01   15.33% complete (228 updates), about 6 minutes remaining  
   1:01   15.39% complete (228 updates), about 6 minutes remaining  
   1:01   15.46% complete (228 updates), about 6 minutes remaining  
   1:01   15.52% complete (228 updates), about 6 minutes remaining  
   1:02   15.58% complete (228 updates), about 6 minutes remaining  
   1:02   15.65% complete (228 updates), about 6 minutes remaining  
   1:02   15.71% complete (228 updates), about 6 minutes remaining  
   1:02   15.77% complete (228 updates), about 6 minutes remaining  
   1:03   15.84% complete (228 updates), about 6 minutes remaining  
   1:03   15.90% complete (228 updates), about 6 minutes remaining  
   1:03   15.96% complete (228 updates), about 6 minutes remaining  
   1:03   16.03% complete (228 updates), about 6 minutes remaining  
   1:04   16.09% complete (228 updates), about 6 minutes remaining  
   1:04   16.16% complete (228 updates), about 6 minutes remaining  
   1:04   16.22% complete (228 updates), about 6 minutes remaining  
   1:04   16.28% complete (228 updates), about 6 minutes remaining  
   1:05   16.34% complete (228 updates), about 6 minutes remaining  
   1:05   16.41% complete (228 updates), about 6 minutes remaining  
   1:05   16.47% complete (228 updates), about 6 minutes remaining  
   1:05   16.53% complete (228 updates), about 6 minutes remaining  
   1:06   16.59% complete (228 updates), about 6 minutes remaining  
   1:06   16.66% complete (228 updates), about 6 minutes remaining  
   1:06   16.72% complete (228 updates), about 6 minutes remaining  
   1:06   16.78% complete (228 updates), about 6 minutes remaining  
   1:07   16.85% complete (228 updates), about 6 minutes remaining  
   1:07   16.91% complete (228 updates), about 6 minutes remaining  
   1:07   16.97% complete (228 updates), about 6 minutes remaining  
   1:07   17.04% complete (228 updates), about 5 minutes remaining  
   1:08   17.10% complete (228 updates), about 5 minutes remaining  
   1:08   17.17% complete (228 updates), about 5 minutes remaining  
   1:08   17.23% complete (228 updates), about 5 minutes remaining  
   1:08   17.29% complete (228 updates), about 5 minutes remaining  
   1:09   17.36% complete (228 updates), about 5 minutes remaining  
   1:09   17.42% complete (228 updates), about 5 minutes remaining  
   1:09   17.48% complete (228 updates), about 5 minutes remaining  
   1:09   17.55% complete (228 updates), about 5 minutes remaining  
   1:10   17.61% complete (228 updates), about 5 minutes remaining  
   1:10   17.68% complete (228 updates), about 5 minutes remaining  
   1:10   17.74% complete (228 updates), about 5 minutes remaining  
   1:10   17.81% complete (228 updates), about 5 minutes remaining  
   1:11   17.87% complete (228 updates), about 5 minutes remaining  
   1:11   17.93% complete (228 updates), about 5 minutes remaining  
   1:11   18.00% complete (228 updates), about 5 minutes remaining  
   1:11   18.06% complete (228 updates), about 5 minutes remaining  
   1:12   18.12% complete (228 updates), about 5 minutes remaining  
   1:12   18.18% complete (228 updates), about 5 minutes remaining  
   1:12   18.25% complete (228 updates), about 5 minutes remaining  
   1:12   18.31% complete (228 updates), about 5 minutes remaining  
   1:13   18.37% complete (228 updates), about 5 minutes remaining  
   1:13   18.44% complete (228 updates), about 5 minutes remaining  
   1:13   18.50% complete (228 updates), about 5 minutes remaining  
   1:13   18.56% complete (228 updates), about 5 minutes remaining  
   1:14   18.63% complete (228 updates), about 5 minutes remaining  
   1:14   18.69% complete (228 updates), about 5 minutes remaining  
   1:14   18.75% complete (228 updates), about 5 minutes remaining  
   1:14   18.81% complete (228 updates), about 5 minutes remaining  
   1:15   18.88% complete (228 updates), about 5 minutes remaining  
   1:15   18.94% complete (228 updates), about 5 minutes remaining  
   1:15   19.00% complete (228 updates), about 5 minutes remaining  
   1:15   19.07% complete (228 updates), about 5 minutes remaining  
   1:16   19.13% complete (228 updates), about 5 minutes remaining  
   1:16   19.20% complete (228 updates), about 5 minutes remaining  
   1:16   19.26% complete (228 updates), about 5 minutes remaining  
   1:16   19.32% complete (228 updates), about 5 minutes remaining  
   1:17   19.38% complete (228 updates), about 5 minutes remaining  
   1:17   19.45% complete (228 updates), about 5 minutes remaining  
   1:17   19.51% complete (228 updates), about 5 minutes remaining  
   1:17   19.58% complete (228 updates), about 5 minutes remaining  
   1:18   19.64% complete (228 updates), about 5 minutes remaining  
   1:18   19.70% complete (228 updates), about 5 minutes remaining  
   1:18   19.76% complete (228 updates), about 5 minutes remaining  
   1:18   19.82% complete (228 updates), about 5 minutes remaining  
   1:19   19.89% complete (228 updates), about 5 minutes remaining  
   1:19   19.95% complete (228 updates), about 5 minutes remaining  
   1:19   20.01% complete (228 updates), about 5 minutes remaining  
   1:19   20.08% complete (228 updates), about 5 minutes remaining  
   1:20   20.14% complete (228 updates), about 5 minutes remaining  
   1:20   20.21% complete (228 updates), about 5 minutes remaining  
   1:20   20.27% complete (228 updates), about 5 minutes remaining  
   1:20   20.34% complete (228 updates), about 5 minutes remaining  
   1:21   20.40% complete (228 updates), about 5 minutes remaining  
   1:21   20.46% complete (228 updates), about 5 minutes remaining  
   1:21   20.52% complete (228 updates), about 5 minutes remaining  
   1:21   20.58% complete (228 updates), about 5 minutes remaining  
   1:22   20.65% complete (228 updates), about 5 minutes remaining  
   1:22   20.71% complete (228 updates), about 5 minutes remaining  
   1:22   20.77% complete (228 updates), about 5 minutes remaining  
   1:22   20.84% complete (228 updates), about 5 minutes remaining  
   1:23   20.90% complete (228 updates), about 5 minutes remaining  
   1:23   20.96% complete (228 updates), about 5 minutes remaining  
   1:23   21.03% complete (228 updates), about 5 minutes remaining  
   1:23   21.09% complete (228 updates), about 5 minutes remaining  
   1:24   21.15% complete (228 updates), about 5 minutes remaining  
   1:24   21.22% complete (228 updates), about 5 minutes remaining  
   1:24   21.28% complete (228 updates), about 5 minutes remaining  
   1:24   21.34% complete (228 updates), about 5 minutes remaining  
   1:25   21.41% complete (228 updates), about 5 minutes remaining  
   1:25   21.47% complete (228 updates), about 5 minutes remaining  
   1:25   21.53% complete (228 updates), about 5 minutes remaining  
   1:25   21.59% complete (228 updates), about 5 minutes remaining  
   1:26   21.66% complete (228 updates), about 5 minutes remaining  
   1:26   21.72% complete (228 updates), about 5 minutes remaining  
   1:26   21.78% complete (228 updates), about 5 minutes remaining  
   1:26   21.85% complete (228 updates), about 5 minutes remaining  
   1:27   21.91% complete (228 updates), about 5 minutes remaining  
   1:27   21.97% complete (228 updates), about 5 minutes remaining  
   1:27   22.04% complete (228 updates), about 5 minutes remaining  
   1:27   22.10% complete (228 updates), about 5 minutes remaining  
   1:28   22.16% complete (228 updates), about 5 minutes remaining  
   1:28   22.22% complete (228 updates), about 5 minutes remaining  
   1:28   22.28% complete (228 updates), about 5 minutes remaining  
   1:28   22.35% complete (228 updates), about 5 minutes remaining  
   1:29   22.41% complete (228 updates), about 5 minutes remaining  
   1:29   22.48% complete (228 updates), about 5 minutes remaining  
   1:29   22.54% complete (228 updates), about 5 minutes remaining  
   1:29   22.60% complete (228 updates), about 5 minutes remaining  
   1:30   22.67% complete (228 updates), about 5 minutes remaining  
   1:30   22.73% complete (228 updates), about 5 minutes remaining  
   1:30   22.79% complete (228 updates), about 5 minutes remaining  
   1:30   22.85% complete (228 updates), about 5 minutes remaining  
   1:31   22.92% complete (228 updates), about 5 minutes remaining  
   1:31   22.98% complete (228 updates), about 5 minutes remaining  
   1:31   23.04% complete (228 updates), about 5 minutes remaining  
   1:31   23.11% complete (228 updates), about 5 minutes remaining  
   1:32   23.17% complete (228 updates), about 5 minutes remaining  
   1:32   23.23% complete (228 updates), about 5 minutes remaining  
   1:32   23.30% complete (228 updates), about 5 minutes remaining  
   1:32   23.36% complete (228 updates), about 5 minutes remaining  
   1:33   23.42% complete (228 updates), about 5 minutes remaining  
   1:33   23.49% complete (228 updates), about 5 minutes remaining  
   1:33   23.55% complete (228 updates), about 5 minutes remaining  
   1:33   23.61% complete (228 updates), about 5 minutes remaining  
   1:34   23.68% complete (228 updates), about 5 minutes remaining  
   1:34   23.74% complete (228 updates), about 5 minutes remaining  
   1:34   23.80% complete (228 updates), about 5 minutes remaining  
   1:34   23.87% complete (228 updates), about 5 minutes remaining  
   1:35   23.93% complete (228 updates), about 5 minutes remaining  
   1:35   23.99% complete (228 updates), about 5 minutes remaining  
   1:35   24.06% complete (228 updates), about 5 minutes remaining  
   1:35   24.12% complete (228 updates), about 5 minutes remaining  
   1:36   24.18% complete (228 updates), about 5 minutes remaining  
   1:36   24.25% complete (228 updates), about 5 minutes remaining  
   1:36   24.31% complete (228 updates), about 5 minutes remaining  
   1:36   24.37% complete (228 updates), about 5 minutes remaining  
   1:37   24.44% complete (228 updates), about 5 minutes remaining  
   1:37   24.50% complete (228 updates), about 5 minutes remaining  
   1:37   24.56% complete (228 updates), about 5 minutes remaining  
   1:37   24.63% complete (228 updates), about 5 minutes remaining  
   1:38   24.69% complete (228 updates), about 5 minutes remaining  
   1:38   24.75% complete (228 updates), about 5 minutes remaining  
   1:38   24.81% complete (228 updates), about 5 minutes remaining  
   1:38   24.88% complete (228 updates), about 5 minutes remaining  
   1:39   24.94% complete (228 updates), about 5 minutes remaining  
   1:39   25.00% complete (228 updates), about 5 minutes remaining  
   1:39   25.06% complete (228 updates), about 5 minutes remaining  
   1:39   25.13% complete (228 updates), about 5 minutes remaining  
   1:40   25.19% complete (228 updates), about 5 minutes remaining  
   1:40   25.25% complete (228 updates), about 5 minutes remaining  
   1:40   25.32% complete (228 updates), about 5 minutes remaining  
   1:40   25.38% complete (228 updates), about 5 minutes remaining  
   1:41   25.44% complete (228 updates), about 5 minutes remaining  
   1:41   25.51% complete (228 updates), about 5 minutes remaining  
   1:41   25.57% complete (228 updates), about 5 minutes remaining  
   1:41   25.63% complete (228 updates), about 5 minutes remaining  
   1:42   25.70% complete (228 updates), about 5 minutes remaining  
   1:42   25.76% complete (228 updates), about 5 minutes remaining  
   1:42   25.82% complete (228 updates), about 5 minutes remaining  
   1:42   25.89% complete (228 updates), about 5 minutes remaining  
   1:43   25.95% complete (228 updates), about 5 minutes remaining  
   1:43   26.01% complete (228 updates), about 5 minutes remaining  
   1:43   26.08% complete (228 updates), about 5 minutes remaining  
   1:43   26.14% complete (228 updates), about 5 minutes remaining  
   1:44   26.21% complete (228 updates), about 5 minutes remaining  
   1:44   26.27% complete (228 updates), about 5 minutes remaining  
   1:44   26.33% complete (228 updates), about 5 minutes remaining  
   1:44   26.39% complete (228 updates), about 5 minutes remaining  
   1:45   26.46% complete (228 updates), about 5 minutes remaining  
   1:45   26.52% complete (228 updates), about 5 minutes remaining  
   1:45   26.58% complete (228 updates), about 5 minutes remaining  
   1:45   26.65% complete (228 updates), about 5 minutes remaining  
   1:46   26.71% complete (228 updates), about 5 minutes remaining  
   1:46   26.78% complete (228 updates), about 5 minutes remaining  
   1:46   26.84% complete (228 updates), about 5 minutes remaining  
   1:46   26.90% complete (228 updates), about 5 minutes remaining  
   1:47   26.97% complete (228 updates), about 5 minutes remaining  
   1:47   27.03% complete (228 updates), about 5 minutes remaining  
   1:47   27.09% complete (228 updates), about 5 minutes remaining  
   1:47   27.15% complete (228 updates), about 5 minutes remaining  
   1:48   27.22% complete (228 updates), about 5 minutes remaining  
   1:48   27.28% complete (228 updates), about 5 minutes remaining  
   1:48   27.34% complete (228 updates), about 5 minutes remaining  
   1:48   27.41% complete (228 updates), about 5 minutes remaining  
   1:49   27.47% complete (228 updates), about 5 minutes remaining  
   1:49   27.54% complete (228 updates), about 5 minutes remaining  
   1:49   27.60% complete (228 updates), about 5 minutes remaining  
   1:49   27.66% complete (228 updates), about 5 minutes remaining  
   1:50   27.73% complete (228 updates), about 5 minutes remaining  
   1:50   27.79% complete (228 updates), about 5 minutes remaining  
   1:50   27.85% complete (228 updates), about 5 minutes remaining  
   1:50   27.91% complete (228 updates), about 5 minutes remaining  
   1:51   27.98% complete (228 updates), about 5 minutes remaining  
   1:51   28.04% complete (228 updates), about 5 minutes remaining  
   1:51   28.10% complete (228 updates), about 5 minutes remaining  
   1:51   28.16% complete (228 updates), about 5 minutes remaining  
   1:52   28.23% complete (228 updates), about 5 minutes remaining  
   1:52   28.29% complete (228 updates), about 5 minutes remaining  
   1:52   28.35% complete (228 updates), about 5 minutes remaining  
   1:52   28.42% complete (228 updates), about 5 minutes remaining  
   1:53   28.48% complete (228 updates), about 5 minutes remaining  
   1:53   28.54% complete (228 updates), about 5 minutes remaining  
   1:53   28.61% complete (228 updates), about 5 minutes remaining  
   1:53   28.67% complete (228 updates), about 5 minutes remaining  
   1:54   28.73% complete (228 updates), about 5 minutes remaining  
   1:54   28.79% complete (228 updates), about 5 minutes remaining  
   1:54   28.86% complete (228 updates), about 5 minutes remaining  
   1:54   28.92% complete (228 updates), about 5 minutes remaining  
   1:55   28.99% complete (228 updates), about 5 minutes remaining  
   1:55   29.05% complete (228 updates), about 5 minutes remaining  
   1:55   29.12% complete (228 updates), about 5 minutes remaining  
   1:55   29.18% complete (228 updates), about 5 minutes remaining  
   1:56   29.24% complete (228 updates), about 5 minutes remaining  
   1:56   29.31% complete (228 updates), about 5 minutes remaining  
   1:56   29.37% complete (228 updates), about 5 minutes remaining  
   1:56   29.43% complete (228 updates), about 5 minutes remaining  
   1:57   29.50% complete (228 updates), about 5 minutes remaining  
   1:57   29.56% complete (228 updates), about 5 minutes remaining  
   1:57   29.62% complete (228 updates), about 5 minutes remaining  
   1:57   29.68% complete (228 updates), about 5 minutes remaining  
   1:58   29.74% complete (228 updates), about 5 minutes remaining  
   1:58   29.81% complete (228 updates), about 5 minutes remaining  
   1:58   29.87% complete (228 updates), about 5 minutes remaining  
   1:58   29.94% complete (228 updates), about 5 minutes remaining  
   1:59   30.00% complete (228 updates), about 5 minutes remaining  
   1:59   30.07% complete (228 updates), about 5 minutes remaining  
